,date,contents,city,city_in_disaster
42,2021-02-15T05:29:03.000Z,"And just like that, my timeline was filled with Ken’s abs. 
SB19 NEW ERA
A'TIN HIMLAY ERA
@SB19Official
#SB19IkalawangYugto",savannah,0
43,2021-02-16T00:07:59.000Z,The older I get the closer me and my mama become.. that’s really my best friend <333,savannah,0
44,2021-02-16T08:36:43.000Z,I been so distant from everybody lately sorry y’all ,savannah,0
45,2021-02-16T00:29:59.000Z,I had a nightmare that just consisted of me making a meal and people telling me it tasted bad. I woke up in a cold sweat,savannah,0
46,2021-02-16T17:10:01.000Z,"I’m glad i learned to be more private, don’t nobody deserve to know the real me.",savannah,0
47,2021-02-15T01:15:41.000Z,"I love a nigga that’s my friend before anything, my nigga gotta be my dawg ",savannah,0
48,2021-02-15T02:14:51.000Z,weed and wine is a top tier duo.,savannah,0
49,2021-02-15T20:24:19.000Z,loyalty out values everything .,savannah,0
50,2021-02-15T03:04:23.000Z,Man listen I could cry right now! God is good. It’s been a lot of stormy days but that sun gone shine bright regardless,savannah,0
51,2021-02-15T22:21:40.000Z,my toxic trait : i push everybody away..,savannah,0
62,2021-02-15T19:50:14.000Z,Long Live Javon Wilson ,savannah,0
63,2021-02-16T21:37:15.000Z,"Covid can go for as long as it can but all I can say is at least I got to enjoy my REAL HBCU college experience 
 #precovid",savannah,0
64,2021-02-15T02:00:41.000Z,"Glad y’all having fun with y’all boyfriends today, see y’all next week
.",savannah,0
65,2021-02-15T01:28:30.000Z,"Lying is bad as it is, but volunteered lies really blow me",savannah,0
66,2021-02-15T03:25:28.000Z,They going to talk behind your back gotta be cool with that ,savannah,0
67,2021-02-15T23:12:53.000Z,Life is good. Vibes is good. Money is good!! Credit score good Shid I can’t complain,savannah,0
68,2021-02-15T19:00:13.000Z,Spa day today ,savannah,0
69,2021-02-16T13:23:47.000Z,All my physical classes got rescheduled to be online for today and the rest of the week....it’s just Tuesday....I’m bout to book a flight,savannah,0
70,2021-02-16T04:15:02.000Z,"I’ve been playing with top league players and top prospects all year, competing against the best and I still get no recognition 
 it’s fine tho hopefully one team realizes my potential draft night ",savannah,0
71,2021-02-15T18:14:07.000Z,Fell in love wit being unavailable from the world & I love it here,savannah,0
72,2021-02-16T21:47:59.000Z,Boyyy twitter is a dangerous place,savannah,0
73,2021-02-15T01:19:16.000Z,Night everybody sweet dreams,savannah,0
74,2021-02-16T22:02:53.000Z,Yeah I'm late but I finally got to watch some WandaVision. I need more plz ,savannah,0
75,2021-02-16T20:54:51.000Z,Y’all be safe! ,savannah,0
76,2021-02-16T21:19:59.000Z,My day has been made. A woman who attended several of our Railsbridge workshops emailed me today letting me know she started got her first full-time developer job!,savannah,0
77,2021-02-15T03:05:52.000Z,"Taking a deeper dive into Black land ownership and loss for a project, and every discover hurts more than the last. 

I grew up on my family’s land in SC. Eady Hill...named after my family. 

I didn’t understand “it” then. But I understand so much of it now.",savannah,0
78,2021-02-16T22:07:16.000Z,If I was silver spoon i wouldn’t acknowledge the streets ,savannah,0
79,2021-02-15T14:46:10.000Z,I am so fucking sweaty from having a mock job interview at 8 am that my whole day is now rue’d.,savannah,0
80,2021-02-16T05:06:44.000Z,"PINUNONG PABLO IS ON FIRE!
REQUEST 
@SB19Official
 @MTV
 #FridayLivestream

SB19 WikiDay 
SB19 OUR MAJESTIES",savannah,0
81,2021-02-16T00:32:20.000Z,"Listening to 
@deanofsoftball5
 and 
@C_Lacy16
 talk about coffee beans.

I like it.  Deep stuff.",savannah,0
82,2021-02-16T02:54:43.000Z,damn I wish heaven had a phone ,savannah,0
83,2021-02-16T02:06:13.000Z,"currently doing my biology assignment and tbh, i’ll pay somebody to do my whole semester of work before i do it",savannah,0
84,2021-02-16T18:15:36.000Z,"We Need To Take Better Care Of Ourselves, Each Other And What We've Been Blessed With.",savannah,0
85,2021-02-16T15:30:40.000Z,What’s so hard about being loyal & a real friend??,savannah,0
86,2021-02-16T00:00:34.000Z,"May I please get 2 followers to copy and re-post this tweet? I'm trying to demonstrate that someone is always listening.

#SuicidePrevention  
1-800-273-8255

Just two. Any two. Copy, not retweet.",savannah,0
87,2021-02-16T14:03:17.000Z,Still haven’t had the heart to delete NYC off my weather app yet,savannah,0
88,2021-02-16T22:14:32.000Z,I love the way she make em stare,savannah,0
89,2021-02-16T11:46:48.000Z,Good morning everybody hope you have a wonderful day,savannah,0
90,2021-02-16T19:44:25.000Z,I say I’m okay but I really just want my hair done #clark_rys21 #spelman_rys21,savannah,0
91,2021-02-16T21:33:36.000Z,PHONE SOO DRY,savannah,0
92,2021-02-16T13:00:37.000Z,"Signed my contract for the 2021-2022 academic year.  Proud to be a part of the 
@SCCPSS
 and 
@1009Dolphins
 family!  Education is my passion...",savannah,0
97,2021-02-15T08:51:04.000Z,I can’t sleep without my fan,savannah,0
98,2021-02-15T03:26:18.000Z,Booked a trip to the Cecil Hotel for Valentine’s Day 2022. Hear good things! ,savannah,0
99,2021-02-16T16:34:00.000Z,Texas be wild right now. Hotel lost power and I woke up to a room at 48 degrees.,savannah,0
100,2021-02-16T21:45:40.000Z,I feel like spending money,savannah,0
101,2021-02-15T02:18:05.000Z,The second TV in the sports office not working doesn't seem like a big inconvenience but it is,savannah,0
102,2021-02-16T04:26:45.000Z,"I’m ready to go out the mf country again!!!! Can’t wait for our trip 
@_ayannakierra",savannah,0
103,2021-02-16T14:57:54.000Z,i mentioned moving to arizona to my dad and he’s already found me the coolest studios in tucson.......this man needs to be a realtor,savannah,0
104,2021-02-16T20:14:57.000Z,I love frank ocean with all my heart,savannah,0
105,2021-02-16T04:28:21.000Z,"TED
 
FREAKING 

LASSO.

Thank you for coming to my TedTalk.",savannah,0
106,2021-02-15T10:43:26.000Z,"Pano kumalmaaaa

SB19 BACK IN THE ZONE
@SB19Official
 
#SB19IkalawangYugtoTrailer",savannah,0
107,2021-02-16T17:31:24.000Z,So happy to see the SUN today ,savannah,0
108,2021-02-16T08:07:55.000Z,Best conversations happen around this time. Shit just feels authentic for the most part,savannah,0
109,2021-02-15T00:31:25.000Z,I’m convinced i don’t have a taste for chips a hoy cookies anymore ,savannah,0
110,2021-02-16T16:29:56.000Z,9 more weeks until I meet my baby boy ,savannah,0
111,2021-02-16T03:30:50.000Z,One thing about me is when it come to that money I don't forget who owe me. Strictly business. ,savannah,0
112,2021-02-15T12:44:42.000Z,Am I getting ready to go out at 8 in the morning on my day off cause I only have 1 friend in Georgia and she works night shift? Yes.,savannah,0
113,2021-02-15T21:19:30.000Z,"Shoutout to 
@USMEconDev
 Real Estate and Land Use Planning for Economic Development graduate class for letting me chat with them last week.  Had some great conversations about the benefits of #GIS, #landmapping and 
@GeothinQ
. Thanks for having us!",savannah,0
114,2021-02-15T22:04:51.000Z,I always want tacos smh.,savannah,0
115,2021-02-16T18:03:02.000Z,I love my life.,savannah,0
116,2021-02-16T23:11:39.000Z,Sorry boss man - can’t come to work tomorrow. I accidentally ran over a squirrel and am in mourning,savannah,0
117,2021-02-16T13:56:41.000Z,Ne-Yo was in his BAGGG with say it !,savannah,0
118,2021-02-16T06:32:57.000Z,I miss when Walmart was open 24 hours,savannah,0
119,2021-02-16T14:39:36.000Z,"I had to cut some people off , they ain’t mean me no good !",savannah,0
120,2021-02-16T22:15:11.000Z,went apartment hunting today & I want to move in tmr,savannah,0
121,2021-02-16T05:59:35.000Z,I scroll through door dash when I’m baked like a social media app,savannah,0
122,2021-02-16T22:31:57.000Z,Kanye West x Thru The Wire..   #classic ,savannah,0
123,2021-02-15T03:49:16.000Z,"My sister just called and told me she has a good free agent pick for me
@PowerTrippinPod
  #deathpool2021",savannah,0
124,2021-02-16T08:16:10.000Z,Chika pandora station giving me the lyricism i been missing,savannah,0
0,2021-02-15T02:28:33.000Z,Why Group FaceTime don’t notify you like regular FaceTime?,huntsville,0
1,2021-02-16T21:08:24.000Z,God wants you to grow.,huntsville,0
2,2021-02-15T13:52:21.000Z,setting boundaries is a blessing.,huntsville,0
3,2021-02-15T18:39:56.000Z,"A&M twitter it’s that time
 

#aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21
#aamu_rys21 #aamu_rys21
#aamu_rys21 #aamu_rys21",huntsville,0
4,2021-02-16T13:03:16.000Z,Faith does not make things easy it makes them possible.,huntsville,0
5,2021-02-16T02:55:14.000Z,improving > impressing,huntsville,0
6,2021-02-16T03:12:18.000Z,somethings gotta change,huntsville,0
7,2021-02-15T19:48:18.000Z,I need a freaky freak cuz I be in the mood too much ,huntsville,0
8,2021-02-16T03:21:01.000Z,This dentist is so professional. #1000lbSisters,huntsville,0
9,2021-02-16T16:20:08.000Z,Mother Nature telling me to stay in bed all day so I’m not going to class ,huntsville,0
10,2021-02-15T00:03:01.000Z,So we're in a winter storm advisory and I ask my mom if she wants anything from the store. Chocolate is her answer. Essentials.,huntsville,0
11,2021-02-15T00:14:44.000Z,my friend that ate my ass on my tinder screen wtf!,huntsville,0
12,2021-02-16T15:06:50.000Z,My HBCU went from 500+ votes to 23.7k. Talk to me nice. #aamu_rys21,huntsville,0
13,2021-02-16T22:33:25.000Z,"Don’t think dating me will be easy, baby gone sit down and grab you a blunt! ",huntsville,0
14,2021-02-16T14:38:40.000Z,Huh. We did get snow.,huntsville,0
27,2021-02-15T05:18:54.000Z,Took myself out today #selflove,huntsville,0
28,2021-02-16T05:10:29.000Z,No response is still a response ,huntsville,0
29,2021-02-16T14:50:28.000Z,Tre funny asfff lmaooo !!,huntsville,0
30,2021-02-15T08:27:27.000Z,#WelcomeBackTaeyong  WE MISS YOUU!!!!,huntsville,0
31,2021-02-15T03:39:17.000Z,I haven’t watched NASCAR in 20 years. What car does Lobby Balonte drive? #DAYTONA500,huntsville,0
32,2021-02-15T22:25:57.000Z,I literally hate that #1000lbSisters comes on so late ,huntsville,0
33,2021-02-16T23:30:33.000Z,"If you only pray when you have a problem, you have a problem.",huntsville,0
34,2021-02-16T00:35:45.000Z,i am confused,huntsville,0
35,2021-02-15T22:31:43.000Z,"especially if the power goes out. If you have a fireplace or a back up generator, consider having an open door policy for neighbors tonight if the power goes out. We are all getting through this together.
Stay safe. Stay up to date on weather. (And most importantly) Stay kind.(2)",huntsville,0
36,2021-02-15T15:29:39.000Z,"Strong building codes reduce winter peaks and help homes retain heat when power is out. Building codes save energy but they're also a matter a public health and safety.

The gas industry, homebuilders assns, and many electric utilities have fought against strong building codes.",huntsville,0
37,2021-02-16T04:31:10.000Z,"WE ARE IN THIRD PLACE 
 Night Shift checking in 
@xRere1201
#aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21",huntsville,0
38,2021-02-15T20:38:34.000Z,"ATHENS: tree limbs and power lines down on Elkton Road between Elm Street and the bridges. If you must drive, please slow down and watch for icy spots and broken limbs and power lines.",huntsville,0
39,2021-02-16T15:04:02.000Z,we gotta help the homeless,huntsville,0
40,2021-02-16T11:20:28.000Z,God didn’t only bring you this far to only bring you this far.,huntsville,0
41,2021-02-16T16:39:29.000Z,Let’s talk about how the mini versions of cartoons were the best. A pup named scooby doo and baby looney toons took the cake.,huntsville,0
42,2021-02-16T02:59:34.000Z,"If you're going to be on the roads tonight make sure to have a blanket, some gloves and an extra pair of underwear.  The person I just saw do a 360 on the Parkway is going to need that!",huntsville,0
43,2021-02-16T15:01:51.000Z,"8 day correlation of SPX to VVIX is 0.75, same level seen 7/9, 9/2, and 10/12.",huntsville,0
44,2021-02-16T20:13:42.000Z,“Oh you taking a nap?” Naw I’m just laying down with my eyes closed in the dark ,huntsville,0
45,2021-02-16T19:02:04.000Z,I don’t know who needs to hear this today.......but just Make the damn Offer!! ,huntsville,0
46,2021-02-16T05:19:36.000Z,I’m not a 2nd option. Either it’s me or move on.,huntsville,0
47,2021-02-16T14:52:15.000Z,"From 
@AthensAL
 “Athens Mayor Ronnie Marks said Athens Utilities has reported that crews from Scottsboro are coming to assist for as long as needed to restore power. ""We appreciate Scottsboro extending a helping hand to our utility crews who are exhausted,"" he said.””",huntsville,0
48,2021-02-15T05:23:03.000Z,I rather tweet before I text you back ,huntsville,0
49,2021-02-16T03:25:34.000Z,It could all be so simple,huntsville,0
50,2021-02-16T22:31:10.000Z,UAH GOAL: Adrian Danchenko pops in a rebound from the slot and UAH leads 2-0. 17:59 left in the 2nd.,huntsville,0
51,2021-02-15T20:13:47.000Z,Thursday’s game vs Cullman has been cancelled. Rescheduled dates will be posted as they become available.,huntsville,0
52,2021-02-15T05:09:39.000Z,"I used to think TV was live, and the commercials were breaks for the characters lmaooo",huntsville,0
53,2021-02-16T13:23:01.000Z,thank you God for another day ,huntsville,0
54,2021-02-15T21:48:40.000Z,"Prayers up for Vincent Jackson’s family.

Jackson checked into a hotel January 11th, his family filed missing persons case on Feb 11th, cops found him and spoke to him Feb 12th, his body was found today at 11:30 am. Crazy...",huntsville,0
55,2021-02-16T15:26:28.000Z,"Another cold day here, 16 degrees in Huntsville,AL. All lawns will remain postponed till later this week when it warms up . It looks to be cold in many places, please be safe and stay warm!",huntsville,0
56,2021-02-16T15:42:25.000Z,Yana just took 2 steps. ,huntsville,0
57,2021-02-16T22:51:40.000Z,"SCHOOL CLOSURE: Due to the potential for dangerous road conditions in some portions of our district, the Madison County School System will be closed for all classes and activities Wednesday, February 17, 2021.",huntsville,0
58,2021-02-16T02:06:30.000Z,"Reading 
Is
Fundamental
#aamu_rys21",huntsville,0
59,2021-02-15T03:17:48.000Z,"Due to the storm warning for Huntsville, campus will operate virtually tomorrow, Monday February 15, 2021. 

Stay warm, stay safe! ",huntsville,0
60,2021-02-16T14:45:02.000Z,snow day? Love to see it ,huntsville,0
61,2021-02-16T00:05:16.000Z,taking myers briggs last time i took it was a couple years ago and was INFP so i’ll see if i’ve changed since then,huntsville,0
62,2021-02-16T11:38:57.000Z,Not supposed to get above freezing all day :(,huntsville,0
63,2021-02-16T22:59:31.000Z,"FINALLY finished both my Pokemon and Rhythm Heaven scripts after a couple revisions :D

The days of soreness made me behind schedule but we will adapt as always.",huntsville,0
64,2021-02-16T14:25:20.000Z,I'm the luckiest,huntsville,0
65,2021-02-15T21:42:36.000Z,"Two 
@DSANorthAlabama
 events this weekend:
1. The weekly donations drive at the IBEW Union Hall on Clinton Ave (food, clothing, & PPE, 3-5pm Saturday)
2. Chapter General Meeting for the curious & new members! Saturday 4-6pm on Zoom. Ping 
@DSANorthAlabama
 for signup info!",huntsville,0
74,2021-02-15T21:32:12.000Z,"Based on the National Weather Service forecast of inclement weather and hazardous driving conditions, The University of Alabama in Huntsville will be closed Tuesday, February 16.",huntsville,0
75,2021-02-16T14:32:04.000Z,I can’t share a room with nobody that gotta have it cold . I get sick too fast,huntsville,0
76,2021-02-15T03:07:17.000Z,Finally unlocked the secret to opening a stubborn bottle. Turns out I don’t need that husband after all!,huntsville,0
77,2021-02-15T02:53:10.000Z,I’m gonna be on tv tonight and I can’t get the channel on any of my streaming services ,huntsville,0
78,2021-02-16T00:07:19.000Z,I just want to make hot tub and home gym money. Then I think I'd be set.,huntsville,0
79,2021-02-15T21:14:59.000Z,"The future of prisoners and captives is not very promising; but, praise God, if you have given your life to the LOFD, You are no longer incarcerated. Jesus has set the captives free and your future is full of the unlimited blessings of God. Amen",huntsville,0
80,2021-02-15T12:25:07.000Z,Remember this as you launch out into another week: fear tolerated is faith contaminated.,huntsville,0
81,2021-02-16T00:01:32.000Z,All roads in Lincoln County TN are closed as of 6pm.,huntsville,0
82,2021-02-16T22:57:48.000Z,"*looks outside again*
ERMAGERD SNOW",huntsville,0
83,2021-02-15T21:20:47.000Z,I need new vibesss in Huntsville,huntsville,0
84,2021-02-16T17:33:00.000Z,"WCHA temps (°F) at noon ET/11am CT:

Anchorage, AK: 20
Huntsville, AL: 15
Bowling Green, OH: 18
Sault Ste. Marie, MI: 12
Big Rapids, MI: 10
Houghton, MI: 10
Marquette, MI: 10
Fairbanks, AK: 7
Mankato, MN: 6
Bemidji, MN: -2",huntsville,0
85,2021-02-15T22:48:02.000Z,4:47pm. The temperature in Muscle Shoals has dropped 4 degrees in the last hour.  Down to 27 degrees.,huntsville,0
86,2021-02-15T23:08:51.000Z,work and class just got cancelled for tmrw i enjoy this very much,huntsville,0
87,2021-02-15T07:36:44.000Z,So can we cancel virtual classes due to ice? You know just to reminisce some normalcy. ,huntsville,0
88,2021-02-15T03:57:36.000Z,My boo really had the audacity to fw other people before me.. disgusted,huntsville,0
89,2021-02-16T16:25:04.000Z,"I need to take a break from this app, I had a dream that I was on Kevin Samuel’s podcast.",huntsville,0
90,2021-02-15T15:09:20.000Z,I don’t appreciate ya’ll selling out my size in the Griffey’s this morning.,huntsville,0
91,2021-02-16T22:44:49.000Z,Start asking these billing companies if they offer discounts because of COVID!!! They won’t offer it unless you ask.,huntsville,0
92,2021-02-16T13:14:14.000Z,"How’s Fisk participating if they won last year?
 #aamu_rys21",huntsville,0
93,2021-02-16T23:58:59.000Z,The Chargers snap a 29-game road winless streak (0-24-5).,huntsville,0
94,2021-02-15T23:23:24.000Z,"Thinking I may make some potato soup tonight 
 let me see if I have everything I need on hand",huntsville,0
95,2021-02-15T08:58:24.000Z,"I’m so glad I joined #Clubhouse 
 That was so needed 
 I can’t wait to join more conversations and get more comfortable expressing my feelings 
 It clearly touched a lot of people in the room. They felt my energy. It was definitely an experience ",huntsville,0
96,2021-02-15T23:24:04.000Z,Just got noticed that my workplace will be closed due to inclement weather tomorrow - even though we’ll be teleworking as we have been for the last nearly a year now. Yay!,huntsville,0
97,2021-02-15T23:49:20.000Z,"The Madison County Courthouse and County offices will be closed Tuesday, February 16, 2021, due to inclement weather and deteriorating road conditions throughout Madison County.",huntsville,0
98,2021-02-15T01:27:05.000Z,I ain’t posting a soul on social media until we’re married ,huntsville,0
99,2021-02-16T07:36:33.000Z,"WE ARE IN THIRD PLACE 
 Night Shift checking in 
@xRere1201
#aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21",huntsville,0
100,2021-02-16T02:26:09.000Z,"I had so many great Valentine’s Day plans for hubs & me today, but thanks to this trash #winterstorm instead of a private movie, intimate dinner, & massages...we ordered saw horses & took socially-distanced liquor shots before noon with our neighbors. So that’s us...",huntsville,0
101,2021-02-15T05:05:22.000Z,Bro why do I have Honey Love on repeat ,huntsville,0
102,2021-02-16T07:45:57.000Z,"#aamu_rys21 WE ARE IN THIRD PLACE 
 Night Shift 
#aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21 #aamu_rys21",huntsville,0
103,2021-02-16T02:22:14.000Z,"NOTICE!!!

Due to inclement weather and hazardous driving conditions, Alabama A&M University will be closed TUESDAY, FEBRUARY 16, 2021. 

University officials will continue to monitor conditions and provide updates as they become available.",huntsville,0
104,2021-02-16T21:14:42.000Z,"I want to be on a plane, headed somewhere warm. Screw this pandemic. Screw this weather.",huntsville,0
0,2021-02-15T15:57:52.000Z,A real man will still respect you even when he's mad at you.,raleigh,0
1,2021-02-15T06:35:27.000Z,If i didnt have music i would've been lost it.,raleigh,0
2,2021-02-15T11:55:46.000Z,people rarely change their patterns,raleigh,0
3,2021-02-16T03:13:36.000Z,Sleeping in an oversized t shirt will always be the vibe.,raleigh,0
4,2021-02-16T11:10:07.000Z,"Anyone can lead when you’ve won 10 in a row, everyone is healthy, your chemistry is great, and it’s 75° and sunny. However, leaders are most needed when the stuff hits the fan: when you’ve lost several in a row, your team is reeling, and the situation looks bleak.
#CultureWins",raleigh,0
5,2021-02-16T06:50:00.000Z,“We gain the strength of the temptation we resist.” ~ Ralph Waldo Emerson,raleigh,0
6,2021-02-15T04:43:55.000Z,"Shoutout to Socratic, Quizlet, and Chegg",raleigh,0
7,2021-02-16T13:50:00.000Z,“Courage starts with showing up and letting ourselves be seen.” ~ Brené Brown,raleigh,0
8,2021-02-16T15:20:00.000Z,“Courage is a love affair with the unknown.” ~ Osho,raleigh,0
9,2021-02-15T13:58:16.000Z,"Dirty diapers from friends hit different. It feels wrong finding friends attractive, usually diaper porn is eh but my horny explodes if it's from a friend. I was starting to think I wasn't that into diapers until a friend asked me if I wanted to check them and it made me huffy ",raleigh,0
10,2021-02-16T01:15:44.000Z,"2 goals in 26 seconds. 

Is that what we want? Is that good?",raleigh,0
11,2021-02-16T09:27:00.000Z,"“When you realize nothing is lacking, the whole world belongs to you.” ~ Lao Tzu",raleigh,0
12,2021-02-16T13:33:52.000Z,Iced coffee is the gasoline of life.,raleigh,0
13,2021-02-15T19:44:52.000Z,Sex be the best when it’s toxic,raleigh,0
26,2021-02-16T11:51:51.000Z,God’s mercies are new every morning.,raleigh,0
27,2021-02-16T19:27:00.000Z,“Nothing ever goes away until it has taught us what we need to know.” ~ Pema Chödrön,raleigh,0
28,2021-02-15T13:03:47.000Z,I'm very passionate about coffee and my bed.,raleigh,0
29,2021-02-15T16:32:29.000Z,i went from like 150 to 700 contacts in the past few months,raleigh,0
30,2021-02-16T23:27:00.000Z,“Life is a balance of holding on and letting go.” ~ Rumi,raleigh,0
31,2021-02-15T11:10:07.000Z,"You showed up on time or you didn't.
You did the workout or you didn't.
You respected your teammate or you didn't.
You listened to your coach or you didn't.
You met our standard or you didn't.
You made the play or you didn't.
YOU EITHER DID OR YOU DIDN'T
NO EXCUSES
#CultureWins",raleigh,0
32,2021-02-16T18:27:00.000Z,"“Rest and be kind, you don’t have to prove anything.” ~ Jack Kerouac",raleigh,0
33,2021-02-16T21:20:00.000Z,"“Death is nothing, but to live defeated is to die every day.” ~ Napoleon Bonaparte",raleigh,0
34,2021-02-16T09:20:00.000Z,"“I have not ceased being fearful, but I have ceased to let fear control me.” ~ Erica Jong",raleigh,0
35,2021-02-16T02:52:51.000Z,Thinking about messing contests...,raleigh,0
36,2021-02-16T22:50:00.000Z,“It’s better to cross the line and suffer the consequences than to just stare at the line for the rest of your life.” ~ Coelho,raleigh,0
37,2021-02-16T10:50:00.000Z,“I believe in getting into hot water; it keeps you clean.” ~ G.K. Chesterton,raleigh,0
38,2021-02-16T12:27:00.000Z,“To seek is to suffer. To seek nothing is bliss.” ~ Bodhidharma,raleigh,0
39,2021-02-16T14:27:00.000Z,“Wise men don’t judge – they seek to understand.” ~ Wei Wu Wei,raleigh,0
40,2021-02-16T07:20:00.000Z,“What you spend years building may be destroyed overnight. Build anyway.” ~ Mother Teresa,raleigh,0
41,2021-02-16T08:20:00.000Z,"“Faced with what is right, to leave it undone shows a lack of courage.” ~ Confucius",raleigh,0
42,2021-02-16T10:27:00.000Z,"“Let go, or be dragged.” ~ Zen proverb",raleigh,0
43,2021-02-16T20:43:48.000Z,“An apology without changed behavior is just manipulation.”,raleigh,0
44,2021-02-16T22:20:00.000Z,“We ought to face our destiny with courage.” ~ Friedrich Nietzsche,raleigh,0
45,2021-02-15T16:52:42.000Z,hu25 tap in and help get howard a student center pls #howard_rys21,raleigh,0
46,2021-02-16T11:20:00.000Z,"“A hero is no braver than an ordinary man, but he is brave five minutes longer.” ~ Ralph Waldo Emerson",raleigh,0
47,2021-02-16T19:35:11.000Z,Idk what misogynistic sports bro needs to hear this but Serena Williams is literally the best athlete in our time and she's a black woman!!!!  so go cry about it,raleigh,0
48,2021-02-16T14:50:00.000Z,“Courage means doing what’s right no matter what they say.” ~ Maxime Lagacé,raleigh,0
49,2021-02-16T10:57:00.000Z,"We’re all in this together! Support your child’s teacher by opening a dialogue of respectful team-mindedness. With hybrid teaching, our precious energy is centered on our students. 
@tlmstornados
 @FCSchoolsNC
 #BeKind",raleigh,0
50,2021-02-16T17:08:07.000Z,"A team of researchers from 
@RTI_Intl
 recently launched two new tools for #MECFS researchers: “The mapMECFS and searchMECFS tools were developed to make critical study data more discoverable and accessible to ME/CFS researchers,” said Matthew Schu, Ph.D. 1/3",raleigh,0
51,2021-02-16T17:20:00.000Z,"“Always do the things you fear the most. Courage is an acquired taste, like caviar.” ~ Erica Jong",raleigh,0
52,2021-02-16T11:27:00.000Z,“What the superior man seeks is in himself; what the small man seeks is in others.” ~ Confucius,raleigh,0
53,2021-02-16T11:50:00.000Z,“Courage is what it takes to stand up and speak. Courage is also what it takes to sit down and listen.” ~ Winston Churchill,raleigh,0
54,2021-02-16T02:06:25.000Z,"Matt took Abigail for granted unfortunately #TheBachelor
 #replaceChrisHarrison",raleigh,0
55,2021-02-16T01:15:18.000Z,i dream of forgetting,raleigh,0
56,2021-02-15T21:35:20.000Z,"That sleep when it's raining 
 hits different ",raleigh,0
57,2021-02-15T18:46:38.000Z,"I'll be live a bit later today around an hour, getting a late start today!",raleigh,0
58,2021-02-15T19:03:02.000Z,"Movement is therapy for me. When I need a reset, I #TakeTimeBack by spending a few minutes to just move my body and connect to myself and my breath. This discovery is one of my favorites from the past year and transformed how I work.",raleigh,0
59,2021-02-15T03:05:41.000Z,i love UFO ,raleigh,0
60,2021-02-16T06:27:00.000Z,"“The scientists of today think deeply instead of clearly. One must be sane to think clearly, but one can think deeply and be quite insane.” ~ Nikola Tesla",raleigh,0
61,2021-02-16T13:27:00.000Z,“Mind is like a mad monkey.” ~ Sathya Sai Baba,raleigh,0
62,2021-02-16T22:19:44.000Z,Just submitted my application for the #KnaussFellowship! ,raleigh,0
63,2021-02-16T23:42:35.000Z,I believe in myself. That’s all that matters anyway,raleigh,0
73,2021-02-15T22:49:21.000Z,Rest In Peace Vincent Jackson ,raleigh,0
74,2021-02-16T04:27:00.000Z,“There are two ways to be fooled. One is to believe what isn’t true; the other is to refuse to believe what is true.” ~ Søren Kierkegaard,raleigh,0
75,2021-02-16T00:38:30.000Z,"SEBASTIAN AHOOOOOOOOO! WHAT A SHOT THROUGH TRAFFIC! THAT ONE WILL COUNT! THAT PUCK HAD EYES! WOO WOO WOO ! #LETSGOCANES
 2-1",raleigh,0
76,2021-02-16T19:50:00.000Z,“Courage is the ladder on which all the other virtues mount.” ~ Clare Boothe Luce,raleigh,0
77,2021-02-16T08:50:00.000Z,“Vulnerability is a strength.” ~ Gary Vaynerchuk,raleigh,0
78,2021-02-16T21:50:00.000Z,"“I want to be in the arena. I want to be brave with my life. And when we make the choice to dare greatly, we sign up to get our asses kicked. We can choose courage or we can choose comfort, but we can’t have both. Not at the same time.” ~ Brené Brown",raleigh,0
79,2021-02-15T14:17:24.000Z,Having black hair will always be top tier.,raleigh,0
80,2021-02-16T03:32:36.000Z,"I hope that everything works out for all those seeking loving , and genuinely repairing love ..",raleigh,0
81,2021-02-16T03:04:54.000Z,So are we just going to act like we didn’t just see a one of the girls break their leg on the preview for the Hometowns episode..... holy smokes #TheBachelorABC,raleigh,0
82,2021-02-15T16:30:42.000Z,"I’ve never needed perfect, just real",raleigh,0
83,2021-02-16T08:27:00.000Z,“The public wants work which flatters its illusions.” ~ Gustave Flaubert,raleigh,0
84,2021-02-16T13:20:00.000Z,“The important thing is this: To be able at any moment to sacrifice what we are for what we could become.” ~ Charles DuBois,raleigh,0
85,2021-02-16T12:50:00.000Z,“Stand for something or you will fall for anything. Today’s mighty oak is yesterday’s nut that held its ground.” ~ Rosa Parks,raleigh,0
