,Unnamed: 0,date,contents,city,city_in_disaster,target
197,240,2011-05-21T19:36:29.000Z,"The 
@iceatlanta
 Wedding Day Hooray was beautiful and had such fun vendors, but oh where were the hordes of Brides?",atlanta,0,0
198,262,2011-05-22T23:22:31.000Z,Richard Smallwood has given us another song from the heart of God Trust Me is the word of the Lord to us,atlanta,0,0
199,263,2011-05-22T21:05:13.000Z,On another note my outfit is super cute today 'very' let's do the Hampton's / Yacht goin on right now,atlanta,0,0
200,296,2011-05-22T01:23:39.000Z,"Talked to my parents today, and felt what I've been dreading and denying: I'm homesick. ",atlanta,0,0
201,297,2011-05-22T22:51:02.000Z,"Mama: ""what happened to the world ending? Ima send that mutha fu...man a strongly worded e-mail."" Lmao!",atlanta,0,0
202,298,2011-05-22T17:25:05.000Z,"Love this place, but today the service is super sloooooooow.  I mean, super duper way too slow for a pizza place kinda slow.",atlanta,0,0
203,299,2011-05-22T22:31:51.000Z,"“
@Karmas_BF
: baby i need you the moooooosssst .”--- ugh u need God",atlanta,0,0
204,300,2011-05-22T07:14:04.000Z,A repost from my family tonight: God is preparing a mansion for my great-grandmother. She has fought for so long. I know she is tired.,atlanta,0,0
205,301,2011-05-22T18:30:07.000Z,This weekend was off the chain,atlanta,0,0
206,302,2011-05-22T05:59:25.000Z,I want to open a racist bakery. I'll call it Cake Cake Cake.,atlanta,0,0
207,303,2011-05-22T19:36:12.000Z,"“@DavisSWTS: Shout out to my dude 
@PMAallday
. Make the world a better place one smile at a time :D” you know it! Thanks!!!",atlanta,0,0
208,304,2011-05-22T22:42:58.000Z,"U need to come & escape to Atl RT 
@ClutchmyPearlZ
 @ILL_McKenzie
 The one thing that has consume my life.... GRAD SCHOOL! *sigh*",atlanta,0,0
209,305,2011-05-22T23:58:49.000Z,"“
@donlemoncnn
: RT 
@bosschickstatus
: 
@donlemoncnn
 what is about U would U change?//absolutely NOTHING.” // I love the answer!",atlanta,0,0
210,306,2011-05-22T12:34:17.000Z,"Loved the wedding cake at the Kordell Stewart wedding by 
@ClassicCandC
 !  Great job Mark and staff!!",atlanta,0,0
211,307,2011-05-22T19:21:28.000Z,"“
@LadyA08
: OMG - just made grilled salmon and it tastes heavenly!”...that was me fri night",atlanta,0,0
212,330,2011-05-22T23:45:46.000Z,Im sleepy! Awards comes on in like 10 minutes :),atlanta,0,0
213,331,2011-05-22T23:49:02.000Z,Love seeing the reaction to @TiffanyCookDDW creations in a new market. Congrats #ATL you've been Dream Designed. No going back now!,atlanta,0,0
214,332,2011-05-22T21:32:54.000Z,I got yo bitch nigga,atlanta,0,0
215,333,2011-05-22T22:19:57.000Z,So frazzled from elevators and flight delays I haven't eaten in 8 hours and have no snacks. Oh wait I have packs of tuna from #blogherfood.,atlanta,0,0
216,355,2011-05-22T13:44:59.000Z,"Is there such a thing as a traveling designer, you know..like a traveling salesman?",atlanta,0,0
217,356,2011-05-22T17:45:22.000Z,Ughh my co-workers are taking pictures of me while I'm sleep on the bus smh !,atlanta,0,0
218,357,2011-05-22T14:13:20.000Z,Shout out to #TeamiPhone ,atlanta,0,0
219,358,2011-05-22T13:52:50.000Z,"“
@joelurshan
: If squared personal opinions don't fit into the absolute circle of truth, don't preach them.”",atlanta,0,0
220,397,2011-05-22T22:35:21.000Z,"RT 
@ockmilly
 if u see somebody wit me they either family or posing as it, u neva know ppl agendas out here- true, gotta keep da circle tight",atlanta,0,0
221,398,2011-05-22T22:00:34.000Z,Ground stop number three. Almost made it to the runway this time.,atlanta,0,0
222,399,2011-05-21T21:51:49.000Z,"Lmao o so is eastern time let me run out side and get a better view RT 
@ComeTseMe
: uhp about 9 more mins left until the ""end"" lmao smh",atlanta,0,0
223,400,2011-05-22T22:53:53.000Z,Lol this Mexican just walked up&said I c ur pic on fb when u gone put up some more lol,atlanta,0,0
224,401,2011-05-22T23:44:57.000Z,":O that sounds soooo fun! RT 
@Arieljai
: On my way to sunday fundays who knew such a thing existed!",atlanta,0,0
225,402,2011-05-22T03:44:57.000Z,"RT 
@thatsean
: Westbrook should be ashamed of himself. Three straight possessions and Durant doesn't touch the ball.",atlanta,0,0
226,403,2011-05-22T12:07:46.000Z,"Woke up at 4 to head to the airport, wont get back to Boise until 5 tonight. Long day.",atlanta,0,0
227,404,2011-05-22T17:53:34.000Z,S/o to @MarleyPaperbOy and @PaperbOy_Jak,atlanta,0,0
228,405,2011-05-22T12:36:45.000Z,"Can't wait to show the 
@natimpdesign
 creations for the Kordell Stewart wedding. No one does it better than Marilyn & Eddy!",atlanta,0,0
229,427,2011-05-22T23:31:48.000Z,"In all my years of flying...
@Delta
 just provided me with some of the worst flight experiences on my life. Thanks.",atlanta,0,0
230,0,2011-05-22T23:59:59.000Z,#RETWEET if BULLS goin Win***,fukishama,0,0
231,1,2011-05-22T23:59:57.000Z,okay spam coming in a few let me get all the pictures together,fukishama,0,0
232,2,2011-05-22T23:59:58.000Z,This Photo shoot is going to be crazy. #Soulfulnights All day every day,fukishama,0,0
233,3,2011-05-22T23:59:59.000Z,Everyone in this house see I have headphones in my ear and insist on talking to me,fukishama,0,0
234,4,2011-05-22T23:59:57.000Z,#petpeeve going somewhere and not knowing anybody,fukishama,0,0
235,5,2011-05-22T23:59:56.000Z,Why is HilaryDuffNewCD trending? Does she really have a new album coming out?? I miss her music! lol.,fukishama,0,0
236,6,2011-05-22T23:59:53.000Z,I love cookies and cream icecream!,fukishama,0,0
237,7,2011-05-22T23:59:57.000Z,im a very difficult person to understand sometimes. . i know this because sometimes i dont even understand myself. #guiltytweet,fukishama,0,0
238,8,2011-05-22T23:59:58.000Z,I need to go shopping.,fukishama,0,0
239,9,2011-05-22T23:59:58.000Z,My lil bro had all the kids in the community at my house playing games and having fun. 2 of em start fightin an a boy bruised his ribs #fail,fukishama,0,0
240,10,2011-05-22T23:59:54.000Z,Ain't NOTHING sexier then a female in heels,fukishama,0,0
241,11,2011-05-22T23:59:53.000Z,I feel like meeting someone new today.,fukishama,0,0
242,12,2011-05-22T23:59:58.000Z,1YearDemiLovatoInChile,fukishama,0,0
243,13,2011-05-22T23:59:59.000Z,trying is having the expectance to fail. only those who strive to succeed will do so.,fukishama,0,0
244,14,2011-05-22T23:59:56.000Z,Break up kiss and then break up sex,fukishama,0,0
245,15,2011-05-22T23:59:54.000Z,"Life take you alotta places ; a few ups, a few downs ; but itss all just a test for that ultimate day.",fukishama,0,0
246,16,2011-05-22T23:59:55.000Z,im ready to watch my game #TeamHEAT,fukishama,0,0
247,34,2011-05-22T23:59:54.000Z,"""It surely is the only way they know how to win"" - Duane Kuiper #walkoff #sfgiants",fukishama,0,0
248,35,2011-05-22T23:59:59.000Z,Females text me :-),fukishama,0,0
249,36,2011-05-22T23:59:59.000Z,*Largo IC*  Reporting 1 1/2 acres & can handle w/ ANF units. Continue 1 County Water Tender. Cancel assisting.  #LACoFD,fukishama,0,1
250,73,2011-05-22T23:59:56.000Z,I want this shit forever.,fukishama,0,0
251,74,2011-05-22T23:59:56.000Z,deactivated my facebook.. so dont ask me if i got one,fukishama,0,0
252,75,2011-05-22T23:59:53.000Z,"#2 #HIpHopWhoSaidIt ""It's Been A Long Time,I Shouldn't Have Left You/Without A Strong Rhyme To Step To <~~Who Said It ?",fukishama,0,0
253,76,2011-05-22T23:59:57.000Z,Beyonce was totally just hiding herself while walking out of a door with jay and guards... haha. #bbma,fukishama,0,0
254,77,2011-05-22T23:59:58.000Z,RT if u with #TeamHEAT,fukishama,0,0
255,78,2011-05-22T23:59:59.000Z,Wooohoooo Emmanuel burriss with the hit! Darren ford with the run :) #sfgiants win:),fukishama,0,0
256,79,2011-05-22T23:59:55.000Z,Over the Limit!!!!! #WWE,fukishama,0,0
257,80,2011-05-22T23:59:55.000Z,And THANK YOU!!!!  That's game.  Burris RBI single right ends the game 5-4.  Another walk-off!,fukishama,0,0
258,81,2011-05-22T23:59:57.000Z,"I 
 mirrors",fukishama,0,0
259,82,2011-05-22T23:59:55.000Z,ARE YOU READY TO BEY ENTERTAINEDDDDDDDDDDDDDDDDDDDDD? BeyonceMillenniumAwards,fukishama,0,0
260,83,2011-05-22T23:59:54.000Z,"""
@frank_leonard
: Amazing how many west coast lawnmowers had 3pm start-times!  #Canucks
"" Too funny Frank! #nowayjose",fukishama,0,0
261,107,2011-05-22T23:59:59.000Z,"wow 
@0101xiahtic
 would tweet a pic of his cat a minute before the NJ concert starts",fukishama,0,0
262,108,2011-05-22T23:59:57.000Z,"oflate 
@ginrich
 no dey play plus the pictures",fukishama,0,0
263,109,2011-05-22T23:59:54.000Z,"shouts of to my two loves @_LoveFiza and 
@_lovechan
 i love yall",fukishama,0,0
264,110,2011-05-22T23:59:54.000Z,"my phone has no service where im at, so hit me on the twitter or email.
WTF is up wit Simple Mobile?????",fukishama,0,0
265,133,2011-05-22T23:59:55.000Z,Getting tattooed in one of the most notoriously painful places was actually one of my least painful tattoos yet. #whimpsandwhiners,fukishama,0,0
266,134,2011-05-22T23:59:54.000Z,There has been rain in some form every day for the last 8. Rain is forecast every day for the next 10. That's gotta be a local record...,fukishama,0,1
267,135,2011-05-22T23:59:54.000Z,"Finished! I probably left out some bands, but these were the first that came to mind. Maybe I'll do an Honourable Mentions tweet.",fukishama,0,0
268,136,2011-05-22T23:59:57.000Z,i dislike u fake hip hop kids...i tell you ll cool j and ice cube where some of the best to every do it youll look at me crazy,fukishama,0,0
269,158,2011-05-22T23:59:53.000Z,Green Day should've released Foxboro Hot Tubs album as Green Day and should've scrapped that piece of crap called 21st Century Breakdown!,fukishama,0,0
270,190,2011-05-22T23:59:59.000Z,I still haven't been to Pride in the city yet.,fukishama,0,0
271,191,2011-05-22T23:59:56.000Z,"3 of the first 4 Buffalo Bills draft picks: Marcell Dareus, Kelvin Sheppard and Da'Norris Seary are in town for workouts.",fukishama,0,0
272,192,2011-05-22T23:59:59.000Z,Real time with Bill Maher is hilarious,fukishama,0,0
273,193,2011-05-22T23:59:59.000Z,"The Only 3 Things A Guy Should Wanna Change About You Is Your Last Name, Your Address And Your Negative View On Men (If You Have One).",fukishama,0,0
274,194,2011-05-22T23:59:54.000Z,School Gon Be Dumb We On Lockdown Now I Gotta Stay Polk Class -_-,fukishama,0,0
275,195,2011-05-22T23:59:56.000Z,St. Johns hospital in #Joplin #Missouri has reported significant damage from #tornado. Amount of total damage is currently unknown.,fukishama,0,1
276,196,2011-05-22T23:59:55.000Z,768 Croatians gathered in Zagreb to form the world's largest human smiley face for Guinness World Records. #dontworrybehappy,fukishama,0,0
277,197,2011-05-22T23:59:59.000Z,i don't get it.. & i'm tired of thinking about it..,fukishama,0,0
278,198,2011-05-22T23:59:57.000Z,"Tht retard said rappers always qet locked up , meagan slow aF",fukishama,0,0
279,199,2011-05-22T23:59:56.000Z,"You can't ""steal"" anyone from anybody. They were already prepared to leave, you were just their ticket out.",fukishama,0,0
280,200,2011-05-22T23:59:55.000Z,"1st round: Del Potro vs Karlovic - Tomorrow at 6am (ARG) 
@rolandgarros",fukishama,0,0
281,201,2011-05-22T23:59:58.000Z,"By my count, 73 players now exempt for 156-man field at US Open. Spots open for top 50 on June 13",fukishama,0,0
282,202,2011-05-22T23:59:54.000Z,Random but I love washing my face lol...,fukishama,0,0
283,225,2011-05-22T23:59:59.000Z,I really didn't think people paid for cable anymore....I have had bootlegged cable for the past 10 years lol,fukishama,0,0
284,226,2011-05-22T23:59:58.000Z,"RT 
@Quinncraw
: RT 
@LexxxusTheDon
: Followers terusten VITCHGANG pitten - Wat is Vitch kill ? ' Chi chi chi uhhhh Pghaha",fukishama,0,0
285,227,2011-05-22T23:59:55.000Z,"The Basketball Gods are watching...you can't fool them. It's time to put the time in. Lift, run, dribble and shoot.",fukishama,0,0
286,228,2011-05-22T23:59:58.000Z,Well..I've Been On Frank Ocean Since He Was Lonny. It's About That Time For Everybody To Start Listening To Him Now. smh,fukishama,0,0
287,229,2011-05-22T23:59:54.000Z,"i want Justin to win all his awards so i cam hear the ""small town kid in Canada"" speach :)",fukishama,0,0
288,252,2011-05-22T23:59:58.000Z,"Rihanna wearing something that I could see Whitney wearing.. She looks very mature, love it",fukishama,0,0
289,253,2011-05-22T23:59:53.000Z,One of my favorite things about living in a pedestrian-friendly city is having strangers talk to me about books I'm carrying.,fukishama,0,0
290,289,2011-05-22T23:59:58.000Z,"Make sure you tune in for Amon Rashidi & The Griot Nation Radio Show, Tonite at 9pm - Right Here On The Peoples Station 93.7 WBLK",fukishama,0,0
291,290,2011-05-22T23:59:55.000Z,"If I do extend it, I'll make sure I put up something interesting in its place, at least.",fukishama,0,0
292,291,2011-05-22T23:59:59.000Z,"!!! RT 
@TheSavageLady
 Tell dem bitches to get a stick...I'm done leadin da blind",fukishama,0,0
293,292,2011-05-22T23:59:55.000Z,"Not that I was terribly worried, but I realize I spent the weekend guaranteeing I would not get raptured. Ewoks were involved.",fukishama,0,0
294,293,2011-05-22T23:59:58.000Z,You shouldn't have to apologize for saying what you feel because that's like saying sorry for being real...keeping it real.,fukishama,0,0
295,294,2011-05-22T23:59:56.000Z,"Thanx my darling. Bless u more. RT 
@mabrose
: 
@Oma4ruth
 sleep gently my love and sweet dreams. God bless u sis.",fukishama,0,0
296,295,2011-05-22T23:59:55.000Z,Attempt at sewing again this afternoon. Machine still hitching around bobbin housing. Must call a professional.,fukishama,0,0
297,296,2011-05-22T23:59:55.000Z,It’s great to see older couples together. They inspire us all to see that marriage can last a lifetime!,fukishama,0,0
298,297,2011-05-22T23:59:56.000Z,worst camera crew ever.... why the hell would i want to see what's happening backstage. I want to see Justin.,fukishama,0,0
299,298,2011-05-22T23:59:57.000Z,"RT 
@IamDJCDUB
: 
@LNYCE
 i know right i think ima sell it under the table deliveries only< ha ha I hear that",fukishama,0,0
300,320,2011-05-22T23:59:54.000Z,"For the #tweetstock book, what are the best Twitter tools you use and why? Tweetdeck? Hootsuite? Klout? Hit me! pls reply w/ #tweetstock5",fukishama,0,0
301,321,2011-05-22T23:59:55.000Z,"Big ups to 
@Idoit4theGLORY
 for putting together a solid performance today despite going into it with no rest. Gonna crush it at quassy.",fukishama,0,0
302,322,2011-05-22T23:59:56.000Z,"RT 
@KINGof334MOBB
: Shout Out 2 Chicago !!!!!!",fukishama,0,0
303,323,2011-05-22T23:59:55.000Z,My dawg told me we gonna be rich one day!  That's why for now I promote Club Eleven on a Sunday. My roster of Djs coming heavy 4 da gunplay,fukishama,0,0
304,324,2011-05-22T23:59:58.000Z,"I'm counting all my blessings as I walk the narrow road
Victory is near that's what I've been told",fukishama,0,0
305,346,2011-05-22T23:59:59.000Z,Out raving wid my olders and there 'trying' to get my drink hahahaha can they not see I'm grown now lol,fukishama,0,0
306,347,2011-05-22T23:59:55.000Z,"Oy... RT 
@KatherineD
: so capri pants are still ok?  I am not so great at being a girl sometimes... *sigh*",fukishama,0,0
307,348,2011-05-22T23:59:54.000Z,"RT 
@AbstruseMindSet
 That Day at the Airport when Stephen Appiah said Lucky was not on our side, ONE thing came to mind. WHERE WAS LUCKY??",fukishama,0,0
308,349,2011-05-22T23:59:54.000Z,Didn't get into the work-study program at Bread Loaf. Said I was in their final round of discussions. Which is...? Good? I don't know.,fukishama,0,0
309,371,2011-05-22T23:59:55.000Z,"that's the best way to describe what she wore today RT 
@Shea_Rihtina
    Vladd said Michelle Williams looks like the rapture.",fukishama,0,0
310,403,2011-05-22T23:59:56.000Z,Who giving up the Butt at Halftime??,fukishama,0,0
311,404,2011-05-22T23:59:59.000Z,"!!! RT: 
@bprettyass
: He wasn't shit but trial & error just like the rest of em!",fukishama,0,0
312,405,2011-05-22T23:59:57.000Z,"RT 
@SeanSimmons
: Everybody go get that frozen Strawberry lemonade from McDonalds........#Addicted nooo.....its disgusting. I had one today",fukishama,0,0
313,406,2011-05-22T23:59:55.000Z,"so sleepy from shoot earlier but im am happy to work with 
@agot_isidro
 and julia montes :) both are beautiful inside and out :)",fukishama,0,0
314,407,2011-05-22T23:59:53.000Z,"Love 
@slackerradio
's premium radio service, but the interface is not designed for discovering/playing individual tracks",fukishama,0,0
315,408,2011-05-22T23:59:53.000Z,"B/c the Mets are EW. RT 
@ESB_lights
: Tonight the ESB is lit north/south blue & white for 
@Yankees
 & east/west blue & orange for the 
@mets",fukishama,0,0
316,409,2011-05-22T23:59:57.000Z,"Your conclusion would be 100% WRONG!!! RT 
@iKarLaB
: I have come to the conclusion that ---- New York niggaz love DE bitches....",fukishama,0,0
317,410,2011-05-22T23:59:57.000Z,The only thing better than playing a softball double header on a Sunday afternoon is winning a softball double header on a Sunday afternoon.,fukishama,0,0
318,411,2011-05-22T23:59:54.000Z,she gone kick me out her room and tell me to brush my teeth. lmfao.,fukishama,0,0
319,412,2011-05-22T23:59:58.000Z,"i just put like $68 worth of bumble and bumble crap in my hair and its still not working. good thing God doesn't care! off to 
@realityla
.",fukishama,0,0
320,432,2011-05-22T23:59:58.000Z,"""Cause i may be bad
but i’m perfectly good at it...
sticks and stones
may break my bones
but chains and whips""",fukishama,0,0
321,0,2011-05-22T03:16:11.000Z,Just won drafthouse tickets for knowing #sxsw 2011 audience choice... Between these and my expiring groupon I need to start seeing movies,austin,0,0
322,1,2011-05-21T22:00:51.000Z,Where were you when the world didn't end? #IfTheWorldEndsOnSaturday,austin,0,0
323,2,2011-05-22T02:31:31.000Z,"At the Nutty Brown listening to one of my favorite bands on the planet, Del Castillo. Amazing! Worth a late Sat nite before a full Sunday.",austin,0,0
324,3,2011-05-22T03:48:43.000Z,"I'm still here so I'd better hit the gym. Seriously though, if Jesus couldn't say when He'd return, why do these clowns think they know?",austin,0,0
325,4,2011-05-22T00:20:54.000Z,"Lobster Night at Quality Seafood with 
@quinn_storm
 and Dr. Phil.",austin,0,0
326,5,2011-05-22T00:29:59.000Z,Reverse coefficients and group delay just hit me like a ton of bricks! I get it now. Can't wait to get back to work. #DSP #RFIsSexy,austin,0,0
327,6,2011-05-21T15:27:23.000Z,"Stuff my 9yr old girl says ""Dad, you know I am capable of reading and listening to music"" Capable! 9yrs old! #precocious #JustLikeHerDad",austin,0,0
328,7,2011-05-21T02:40:34.000Z,2nite come out to gypsy lounge e. 6th atx no cover $2 tallboys $3 wells DJ GIBB is here funk n soul all night #atx,austin,0,0
329,8,2011-05-21T02:58:19.000Z,"Just realized that if the world ends tomorrow, the last restaurant I will have eaten at is souper salad. Just sayin. #fail",austin,0,0
330,9,2011-05-22T04:27:42.000Z,Ahhh me feets hurt! Formal stuff done!Time to get the big kid stuff. Continental Club on S. Congress is rockin! #postbridalparty,austin,0,0
331,10,2011-05-21T16:41:07.000Z,With PK and Riley after their sleepover. I'm trying to act like I'm not with them so they can be cool without a parent around.,austin,0,0
332,11,2011-05-21T23:08:05.000Z,Dance to the end of the world!!! Looks like we were all right and they were wrong! No one knows the day or the hour!,austin,0,0
333,12,2011-05-22T01:46:51.000Z,I wish games on Android would save their state to the cloud so I could pick up where I left off on another device..,austin,0,0
334,13,2011-05-21T00:07:01.000Z,Is indecisiveness a serious psychological disorder? B/c I just spent an hour trying to pick out a new coffee maker & didn't even buy one.,austin,0,0
335,14,2011-05-22T19:55:39.000Z,Beginning the process of installing an alarm system/door opener in my DeLorean by reading the directions. Go figure.,austin,0,0
336,15,2011-05-22T23:10:23.000Z,Replacing a 792g door lock solenoid in my DeLorean with a 127g linear actuator wow how things have changed in 30 years.,austin,0,0
337,32,2011-05-22T05:13:36.000Z,"Frustrated by the Thunder loss, but JT & Gaga on #SNL managed to make me laugh anyway. Love when he hosts.",austin,0,0
338,33,2011-05-21T21:22:39.000Z,"Burning daylight on this whole rapture dealio...  No riots, no looting, no piles of clothes on the ground. Pretty much as I expected. #false",austin,0,1
339,34,2011-05-22T17:46:51.000Z,This late Spring humidity just makes me look forward to summer even more.,austin,0,0
340,35,2011-05-21T10:21:31.000Z,"Getting ready for 12-mile run. Guess the #rapture skipped Austin, Texas.",austin,0,0
341,72,2011-05-22T00:11:47.000Z,"bought that cassingle for JUICY, but UNBELIEVABLE hooked me for life. happy birthday, biggie. #bsidewinsagain",austin,0,0
342,73,2011-05-21T02:30:46.000Z,"Peter Bogdonovich: ""Cybil Shepard was the first person to get me high. She was twenty.  I was thirty-one."" #fb",austin,0,0
343,74,2011-05-21T02:22:54.000Z,"""You can't imitate Tom Hanks or Tom Cruise. There's something wrong with that."" -- Peter Bogdonovich #fb",austin,0,0
344,75,2011-05-21T21:47:05.000Z,"Wish Facebook would let me add ""Percussion"" or ""Rhythm"" to one my languages on my profile. #FBFoul",austin,0,0
345,76,2011-05-22T20:55:15.000Z,Navagating the South. Congress HEB with a shopping cart is a lot like driving in #Austin,austin,0,0
346,77,2011-05-21T08:07:06.000Z,Love cannot be explained by words. Its such a powerful feeling that trying to describe love only limits the true meaning of it. #love,austin,0,0
347,78,2011-05-21T12:36:22.000Z,Thx for another pleasant visit Austin! Heading back to be with my cat in case the Rapture comes.,austin,0,0
348,79,2011-05-22T17:26:44.000Z,Feeling gross from the drive between Mi Madre's and my place. Still beat from yesterday and I just want to sit in AC and nap. #sohot,austin,0,0
349,80,2011-05-22T05:08:12.000Z,"LMAO!!!! RT 
@harpoonman
: Good Night Tweeps.... party safe.... don't freak out if you find me curled up at the foot of your bed. #dirtyoldman",austin,0,0
350,102,2011-05-21T17:06:53.000Z,"“
@iheartbirds
: Apparently I turn British when I cook. Jamie is to blame.” The naked chef doesn't cook naked. #idontknowwhatthatmeans",austin,0,0
351,103,2011-05-21T15:39:47.000Z,"Just for the record: I always figured I'd work the #rapture, just not in a coat & tie. #txlege Does this help at the gate? #dresscode?",austin,0,0
352,104,2011-05-22T18:44:49.000Z,"I loved it!  Best fast & furious yet. RT 
@natishalom
: #Fastfive definitely one of the best action movies!",austin,0,0
353,105,2011-05-21T03:21:53.000Z,Formula for revolution: 1. pics of cats 2. twitter/facebook 3. freedom!,austin,0,0
354,127,2011-05-22T19:23:41.000Z,"Jackson (3yrs old) said he loves ""3 Little Birds"" Bob Marley and asked me to turn it up in my car.  Must have cool parents ;)",austin,0,0
355,128,2011-05-22T21:46:06.000Z,"""This is my fate. This is what I've chosen to be. This world and it's shadows belong to me. Now and forever...I am SPAWN.""",austin,0,0
356,129,2011-05-21T22:29:07.000Z,"Bought new undies and bed sheets, ate delicious food and got some sweet tea. Ready for the world to end.",austin,0,0
357,130,2011-05-21T23:15:34.000Z,Did I just see Jesus fly over in a sleigh pulled by reindeer? He's here! He's here!! Wait... just a helicopter. Carry on...,austin,0,0
358,131,2011-05-21T13:36:48.000Z,"Was hoping to sleep in later than 8:15, hope the nap I take later today doesn't make me miss the rapture #nap=notprepared #gonnamissout",austin,0,0
359,153,2011-05-21T13:19:00.000Z,#endoftheworldconfessions This whole rapture thing is really a publicity stunt for R.E.M.,austin,0,0
360,154,2011-05-22T01:15:08.000Z,"I've got Skylar tonight. Get Him to the Greek is on, cracks me up! Dave just told me he thinks Diddy deserved an award for this movie ha",austin,0,0
361,189,2011-05-21T04:44:08.000Z,Driving through the beautiful lightning clouds in Austin. #ksteph,austin,0,0
362,190,2011-05-22T16:02:02.000Z,"Babysitting the little Jackson man today!  Yay :) Thank u so much 
@ashclauer
 & 
@jasonclauer
 for throwing me the best grad party evr!  Love u",austin,0,0
363,191,2011-05-21T16:03:55.000Z,"No lie, I'm gonna miss 
@NahomTesfa
 & 
@DNO_THA_TRUTH
 this year has been nothing but amazing, controversial, emotional, entertaining and more",austin,0,0
364,192,2011-05-21T22:59:11.000Z,"I'll be listening to 
@CASPIAN_
 - sycamore when the rapture happens. Epic.",austin,0,0
365,193,2011-05-22T02:30:39.000Z,Eve Monsees is my new favorite person in Austin. What a badass guitarist!,austin,0,0
366,194,2011-05-21T20:20:21.000Z,Woke up from my nap and rushed to the window to see if I had missed anything: either those ppl didn't get raptured or I didn't miss anything,austin,0,0
367,195,2011-05-21T02:51:41.000Z,The power just went out in West Campus. Aaand the rapture party starts... now.,austin,0,1
368,196,2011-05-22T02:07:28.000Z,So this party appears to be hosted by fleshlight. This could get interesting.,austin,0,0
369,197,2011-05-22T02:40:50.000Z,There is a fleshlight being passed around. I hope its a sampler. Dips on the port-a-potti,austin,0,0
370,198,2011-05-21T17:16:57.000Z,"Graduation makes me feel like I'm in Harry potter ... These outfits!! Formal robes, they are!",austin,0,0
371,199,2011-05-21T16:49:17.000Z,"#Glutenfree cake flavor of the day is lemon!  Try it with  your choice of  GF buttercream - Strawberry, Lemon or Vanilla...
209 W. 3rd St.",austin,0,0
372,221,2011-05-22T16:32:05.000Z,"Got baptized with a  wet sweaty hug 
@Journey
 of imperfect faith this morning. Spiritual multitask. Bonus.",austin,0,0
373,222,2011-05-22T13:06:13.000Z,Off to Bob Ray's Slacker 2011 shoot. (Hope he wasn't raptured away overnight...),austin,0,0
374,223,2011-05-21T03:26:38.000Z,'My baby must be a magician' by the marvelettes is saying something to me that I really want to hear.,austin,0,0
375,224,2011-05-21T00:04:36.000Z,Opened a bottle of the good Italian wine tonight seeing as the rapture's tomorrow!  Yum!!,austin,0,0
376,246,2011-05-22T01:42:38.000Z,"probably cleared out any BBQ 
@rudysbbq
 had left. got a free bottle of BBQ sauce to go with it too! showing these midwest folks REAL TX BBQ!",austin,0,0
377,247,2011-05-21T23:30:03.000Z,"Great time hanging with some 
@XLyouthNW
 at the park. Almost brought it all in at 5:59pm. Instead ate some pickles and threw the football.",austin,0,0
378,248,2011-05-22T02:21:02.000Z,"What starts here... Builds the world. #McCombsGrad 
@Paige_Phillips
 @kimberlyniehaus
 @ShushuKhudairi 
@mmcbee
 @juliannameyer",austin,0,0
379,249,2011-05-22T15:35:37.000Z,"Grab your beer and get ready 4 it! RT 
@KaPowKlomp
: Going on a real lazy river 4 hour trip down the river. Still living it up Austin style.",austin,0,0
380,271,2011-05-21T23:26:58.000Z,"RT 
@jimmyfallon
: Does anyone want to buy 6 months of canned food and bottled water?// I ate and drank it all 30 minutes ago. Sorry.",austin,0,0
381,302,2011-05-21T02:21:42.000Z,It can't rain all the time can't rain all the time can't rain all the time can't rain all the time can't rain all the time can't rain all th,austin,0,0
382,303,2011-05-21T00:36:24.000Z,"At the School of Engineering Graduation watching our Brother Danul ""SERENO"" De Leon walk the stage!",austin,0,0
383,304,2011-05-22T01:59:39.000Z,"The scent of tater tots is heavy in the night air. Oh, Austin, why do you have to make it so difficult?",austin,0,0
384,305,2011-05-21T13:36:43.000Z,"At this Natural Sciences Graduation watching our Brothers Adrian ""ACERO"" Barrera and Abel ""JOVIAL"" Ruiz walk the stage!",austin,0,0
385,306,2011-05-21T19:55:27.000Z,"Cerveza del Fuego from Thirsty Planet Brewery in ATX is where its at! It's made w/ Serrano, Habanero, and Ancho Chilis",austin,0,0
386,307,2011-05-21T03:29:00.000Z,Tools of Tunisian internet censorship all purchased abroad. SmartFilter developed in US.,austin,0,0
387,308,2011-05-22T02:31:11.000Z,Chilling outside the Spider House  watching a lightning storm on a warm muggy night. It's actually kinda cool.,austin,0,0
388,309,2011-05-22T01:53:28.000Z,"Home alone with a puppy. Not a horrible way to spend Saturday night. I should get out and do something, but after rapture disappoint, I sad.",austin,0,0
389,310,2011-05-21T13:12:28.000Z,"Going out to the capital with the rest of the 
@ciscentraltx
 AmeriCorps members for AAA service day. Food sorting later with 
@caritasofaustin",austin,0,0
390,311,2011-05-22T02:42:30.000Z,"THANKS FOR COMING OUT LAST NIGHT YA'LL to 
@themidgetmen
 show at 
@mohawkaustin
 Had a lot of fun. BFF 4evr 
@SideOneTrackOne
, ya'll are a riot!",austin,0,0
391,312,2011-05-21T17:05:48.000Z,"Graduation at the biggest university in the US is bloodsport, but I won us front row seats as ""End of the World As We Know It"" blared.",austin,0,0
392,313,2011-05-21T17:41:26.000Z,"Professor makes joke about how UT degrees are still ""pretty reasonably priced"" and it flops. Tough crowd.",austin,0,0
