,Unnamed: 0,date,contents,city,city_in_disaster,target
191,221,2020-08-04T16:16:58.000Z,"I love my school District 
@apsupdate
 #AtlantaPublicSchool
#DisrupttheFear
#Walkinginyourgift
Awesome Intro From My Superintendent 
@DrLisaHerring
 
@skyeduck
@Akingsmith1
 
@EmilyBoatright
 @DouglassHSMedia
 
@ArtsINTEGRATE
 
@ArettaBaldon",atlanta,0,0
192,222,2020-08-04T16:48:46.000Z,Yeah... idc what’s trending. I’m not bleaching my eyebrows ,atlanta,0,0
193,223,2020-08-04T15:06:37.000Z,Braves GM Alex Anthopolous is hopping on a conference call with reporters at 11:30 am ET today,atlanta,0,0
194,243,2020-08-04T17:43:09.000Z,I spent like 10 racks in my mouth bruh smh. Be happy I’m responsible cuz I could’ve took yo hoe to Cabo with that,atlanta,0,0
195,244,2020-08-04T15:02:41.000Z,Not one boring day at my job. Just caught two residents on camera having sex outside the parking garage. It’s only Tuesday. ,atlanta,0,0
196,245,2020-08-04T14:34:25.000Z,"You know of me , you don’t know me ....relax",atlanta,0,0
197,246,2020-08-04T14:39:53.000Z,"I really believe Bryse Wilson gets the call-up today while AA is on the phone searching for trade partners. At bare minimum, I would prefer Bryse in the LR Chacin/Rusin role anyway. 
#ForTheA",atlanta,0,0
198,0,2020-08-04T23:59:46.000Z,"Chicago rapper FBG Duck has passed away, RIP ",fukishama,0,0
199,1,2020-08-04T23:59:48.000Z,Idk who needs to hear this but spirit animal jokes are appropriation,fukishama,0,0
200,2,2020-08-04T23:59:53.000Z,should I say “the great game” after my tip loses to sound astute,fukishama,0,0
201,3,2020-08-04T23:59:56.000Z,Every successful person has a story to tell...,fukishama,0,0
202,4,2020-08-04T23:59:59.000Z,just got tested for covid and as soon as the nurse pulled the swab out of my frontal lobe she dropped it on the ground.,fukishama,0,0
203,5,2020-08-04T23:59:55.000Z,"If you're breathing, 
you're still in the game.",fukishama,0,0
204,6,2020-08-04T23:59:46.000Z,"Anyone notice that the Twitter ""Dr's"" have hung up their shingles and are now explosives experts? #BeirutBlast",fukishama,0,0
205,7,2020-08-04T23:59:50.000Z,thinking about how i had a period for over a year and all the doctors were like damn that’s crazy good luck tho,fukishama,0,0
206,8,2020-08-04T23:59:50.000Z,Durk had to go live to show us he was on the plane when that happen,fukishama,0,0
207,9,2020-08-04T23:59:48.000Z,OMFG I GOT APPROVED FOR MY BBL LOAN LMAOOOOO!!,fukishama,0,0
208,10,2020-08-04T23:59:58.000Z,"Date fine boy u say no
U see now u can't do lomotif",fukishama,0,0
209,11,2020-08-04T23:59:43.000Z,I want all my friends to get recognized for their talents,fukishama,0,0
210,12,2020-08-04T23:59:52.000Z,U only exist if I allow you to this my world!,fukishama,0,0
211,13,2020-08-04T23:59:47.000Z,i’m hot but only when i’m wearing sunglasses in a small town liquor store,fukishama,0,0
212,14,2020-08-04T23:59:51.000Z,living at mac is just being forced to choose between shopping at kowalskis and whole foods,fukishama,0,0
213,15,2020-08-04T23:59:56.000Z,the government should just pay for all education full stop,fukishama,0,0
214,16,2020-08-04T23:59:43.000Z,"HOLY COW.

I am shaking. That was incredible.

Looked like a successful hop! Stand by for official confirmation, though! 
 #Starship #SN5",fukishama,0,0
215,17,2020-08-04T23:59:55.000Z,"I’m gonna hop on a plane and just move to Colorado, I hate it here :( LOL",fukishama,0,0
216,18,2020-08-04T23:59:51.000Z,"Hey 
@ESPNFantasy
 , Im trying to create a league but I’m given zero tools to edit the scoring/format to our participants liking. My 11 friends and I are not afraid to take our talents to Yahoo so I suggest you respond to this tweet with some serious facts #glizzy",fukishama,0,0
217,38,2020-08-04T23:59:54.000Z,"Hoooo not that native 
Every time I try to type “ago,” it automatically corrects it to “aho” ",fukishama,0,0
218,78,2020-08-04T23:59:56.000Z,"I would also argue $30 to rent MULAN is intentionally ""too high."" It still solidifies MULAN as a premium product and not just another VOD flick. The mistake of the streaming era was getting consumers used to the idea of ""almost nothing"" as a reasonable price for a big new movie.",fukishama,0,0
219,79,2020-08-04T23:59:56.000Z,Y’all remember when we literally pulled a “Hail Mary” with Trollz all because they doubted us? let’s do it again with “Move Ya Hips” I would like to break another record ,fukishama,0,0
220,80,2020-08-04T23:59:50.000Z,Sweet akong girlfriend wala nga lang boyfriend.,fukishama,0,0
221,81,2020-08-04T23:59:52.000Z,Bring on the numbers.,fukishama,0,0
222,82,2020-08-04T23:59:45.000Z,They ain’t believe in me.. still don’t,fukishama,0,0
223,83,2020-08-04T23:59:55.000Z,Let's face it. One of the reasons that teachers have political clout is because they are taxpayer paid babysitters. Parents will support striking teachers because its cheaper to pay a little more in taxes then quit your job or find all day daycare.  So teachers not wanting to go,fukishama,0,0
224,84,2020-08-04T23:59:56.000Z,"oH mY gOD yOu’RE tAlKiNg aBoUt sEx oN tWiTteR 
tHaT’s sOoOoOo uNLaDyLiKe 
 i cAn’T reSpECt yOu aNyMoRE 
 pack it up bitch boy",fukishama,0,0
225,85,2020-08-04T23:59:56.000Z,Trees need to step up their game...just falling down from a little wind! Abysmal performance from the trees of northern New Jersey today,fukishama,0,0
226,86,2020-08-04T23:59:47.000Z,SN-5 LIVES!!!,fukishama,0,0
227,87,2020-08-04T23:59:52.000Z,"My whole body hurts, I can't feel my legs due to the shock
I feel emotionally drained trying to process what happened today
I'm afraid to close my eyes so I won't wake up to another bomb, glass shatering or loosing a beloved one
I just feel numb. 
They killed the soul of Lebanon.",fukishama,0,1
228,88,2020-08-04T23:59:59.000Z,I wish I could listen to Chum by Earl Sweatshirt again for the first time,fukishama,0,0
229,89,2020-08-04T23:59:50.000Z,"I picked a hell of a time to get into school administration! Whatever the model, let’s continue putting our students first in all that we do.",fukishama,0,0
230,90,2020-08-04T23:59:47.000Z,Sometimes you gotta do yo own shit,fukishama,0,0
231,91,2020-08-04T23:59:48.000Z,"Me: You guys are done with video games today!

My 9 year old: FINE BUT I'M GOING TO EAT EVERY FOOD WE HAVE IN THE HOUSE!

Me: FINE!

#parenting",fukishama,0,0
232,110,2020-08-04T23:59:38.000Z,Nice to break 14000 followers today. I’d say how about that verification but not sure that blue checkmark means much. Seen some of those tweets. ,fukishama,0,0
233,111,2020-08-04T23:59:57.000Z,notification squad wya,fukishama,0,0
234,112,2020-08-04T23:59:55.000Z,i was watching a swedish show and i was like hmm sweden seems calm uno....imagine if someone in sweden watched Aifric and thought hmm ireland seems calm,fukishama,0,0
235,113,2020-08-04T23:59:49.000Z,shrimp n steak cause court tomorrow just in case the judge wilding out,fukishama,0,0
236,132,2020-08-04T23:59:46.000Z,"middle school: 1D wall 
high school: Scripture Wall 
college: Painting wall 

clearly I’m a whore for a single wall to be dedicated to some typa theme lmaooo y am I like this ",fukishama,0,0
237,133,2020-08-04T23:59:56.000Z,"Police Unions - We are allowed to kill and break the law and there's nothing you can do about it.
Government - Very good.
Teacher's Unions - School is unsafe and we don't want our members to die. Let's work together to find a solution
Government - Selfish, we will abolish you.",fukishama,0,0
238,219,2020-08-04T23:59:52.000Z,if i ship nearly every wlw katara ship no i don’t but i do no ,fukishama,0,0
239,220,2020-08-04T23:59:51.000Z,man it’s official. i have the sleep schedule of a 30 year old male,fukishama,0,0
240,221,2020-08-04T23:59:44.000Z,Sandra Smith was being a little bitch with Mercedes! Why the rudeness? Mercedes trying to explain the faults with mail in ballots and Sandra really rudely dismiss that as silly worry!,fukishama,0,0
241,222,2020-08-04T23:59:58.000Z,Had to unfollow my sorority cause honestly I’m embarrassed I was ever part of that and idc who sees this,fukishama,0,0
242,223,2020-08-04T23:59:48.000Z,u dont have to be so cautious if u practice what you preach,fukishama,0,0
243,224,2020-08-04T23:59:58.000Z,"Devin Booker really hit a game-winner while double teamed by two elite defenders. We already knew he was different, but sheesh!",fukishama,0,0
244,225,2020-08-04T23:59:54.000Z,THEY DID IT! Starship hop success!,fukishama,0,0
245,226,2020-08-04T23:59:49.000Z,just got a sword from a woman with 5 other swords in her bare chest and increased my max hp,fukishama,0,0
246,227,2020-08-04T23:59:56.000Z,"Onlyfans link in bio for a limited time 
 top .96% !",fukishama,0,0
247,228,2020-08-04T23:59:48.000Z,"oh we're big braining tonight,,, i dont trust u anymore by left @ london is a david 7 song in many ways",fukishama,0,0
248,229,2020-08-04T23:59:57.000Z,"Tornado warnings , crippling rain,  incredible winds ... yet all I see and feel is you in the sunset and the brightness of the moon and stars .",fukishama,0,1
249,230,2020-08-04T23:59:52.000Z,"“My muscles shrink when I stop exercise” - ok. 

“My body smells when I stop showering” - really 

“My blood glucose & weight go up when I stop my nutrition plan” - ",fukishama,0,0
250,231,2020-08-04T23:59:45.000Z,"* I HATE RELAXING!!
* I LOVE being ANGRY and STRESSED OUT!!!",fukishama,0,0
251,232,2020-08-04T23:59:54.000Z,just saw a corona commercial that had a khruangbin song playing .... can't believe i stan lagers now,fukishama,0,0
252,233,2020-08-04T23:59:47.000Z,"in less than 24 hours, my blonde era will be over",fukishama,0,0
253,234,2020-08-04T23:59:57.000Z,RIP FBG Ducc foo dayum,fukishama,0,0
254,235,2020-08-04T23:59:49.000Z,I need some sexercise,fukishama,0,0
255,255,2020-08-04T23:59:51.000Z,Stay positive through the negative situations,fukishama,0,0
256,256,2020-08-04T23:59:56.000Z,i just realized that i took photos in ac with the screenshot button instead of the + sign... so the guide is still on it BECAUSE I’M STUPID ,fukishama,0,0
257,257,2020-08-04T23:59:46.000Z,"We're closed, btw.",fukishama,0,0
258,0,2020-08-03T04:28:32.000Z,investing into my spiritual growth during this quarantine has been the best decision,austin,0,0
259,1,2020-08-04T21:48:25.000Z,Remembering you have money in your Venmo account is like finding cash in your clothes ,austin,0,0
260,2,2020-08-04T19:36:29.000Z,"playing my favorite game of “does my throat hurt because of covid, allergies or anxiety”",austin,0,0
261,3,2020-08-04T13:13:17.000Z,"Happy birthday, Pj 
 I love and miss you forever ",austin,0,0
262,4,2020-08-03T15:36:45.000Z,"It’s been a long 4 months. Happy you all joined the ride and followed my reporting about the #XFL and the sales process. 

Hope to do the same in the coming months, years, forever. 

Now let’s all say in celebration! 

#FortheLoveofFootball",austin,0,0
263,5,2020-08-03T23:24:21.000Z,I may suffer from anxiety and depression but I’ve never participated in a pyramid scheme and I live by that,austin,0,0
264,6,2020-08-04T17:02:55.000Z,Don’t think the same as everyone else,austin,0,0
265,7,2020-08-04T17:31:56.000Z,Self-destruct activated,austin,0,0
266,8,2020-08-04T00:53:36.000Z,"Okay Missouri friends, all 5 of my roommates in Texas have separately called my cat fat, so y’all win.",austin,0,0
267,9,2020-08-04T03:13:26.000Z,"love people out loud, life is too short to keep it to yourself",austin,0,0
268,10,2020-08-03T18:05:41.000Z,WHY ARE ALL MY SHIRTS CROP TOPS,austin,0,0
269,11,2020-08-04T04:11:08.000Z,I really hope someone pick y’all one day ,austin,0,0
270,12,2020-08-04T03:36:02.000Z,I just want a lil boo haha,austin,0,0
271,13,2020-08-04T03:29:03.000Z,"descuide-conjunto nube
brings so many memories",austin,0,0
272,14,2020-08-04T22:59:21.000Z,"Yesterday for the first time I was recognized in public from just my voice by a listener lol 
@Twitter
 verify me :-)",austin,0,0
273,15,2020-08-03T13:32:27.000Z,I’m amazed in how many people are not willing to invest in proper tax planning that make well over six figures in their business and then complain about their tax bill #taxtwitter they’ll spend more money on things that bring no ROI before they invest in tax planning,austin,0,0
274,16,2020-08-04T23:18:46.000Z,I know how it seems..keep positive.,austin,0,0
275,17,2020-08-03T17:06:06.000Z,TXTag gone have to come find me before they get a dime.,austin,0,0
276,36,2020-08-04T14:03:11.000Z," start now and the next two weeks, some arguments are going to be arising with male figures in your life. best friend, brother, father. it seems like close male figures and it seems like it’s about serious situations. don’t scream don’t yell bc they have a valid point too.",austin,0,0
277,37,2020-08-04T13:12:34.000Z,GP is hard as hell on his players. He's a son of a gun on the field but he's not a racist at all. Life is far tougher than some of these kids believe TCU football is. GP is only getting them ready for what's ahead. The headlines are click bait. #IStandwithGP,austin,0,0
278,70,2020-08-03T19:54:48.000Z,"Once you make the conceious decision to never argue about musical legends (Beyoncé, Whitney, Michael, etc.) it makes it so much easier to laugh off/not engage with unfair criticism ",austin,0,0
279,71,2020-08-04T21:54:16.000Z,"$30 to rent a movie is absurd enough, but asking for you also subscribe to a streaming service to even have the ability to rent the movie is like another level",austin,0,0
280,72,2020-08-04T16:06:44.000Z,"what if it’s not that women are too emotional, it’s that most men lack emotional intelligence ",austin,0,0
281,73,2020-08-03T22:47:06.000Z,"Made a business email with my own domain name 
 loveeeeeee that for me",austin,0,0
282,74,2020-08-04T05:03:23.000Z,"it means nothing if you’re pretty with an ugly ass attitude, you win nothing",austin,0,0
283,75,2020-08-04T19:52:05.000Z,We’re 5 months into this pandemic and I still can’t find dumbbells anywhere.,austin,0,1
284,76,2020-08-04T23:20:32.000Z,Sada Baby highkey got the best music to workout to,austin,0,0
285,77,2020-08-03T22:20:36.000Z,"Companies claimed by Coronavirus:

Men's Wearhouse
Jos. A. Bank
Lord & Taylor
California Pizza Kitchen
Brooks Brothers
Chuck E Cheese
24 Hour Fitness
GNC
Hertz
J Crew
JC Penney
Neiman Marcus
Pier 1
Papyrus
Dean & Deluca
Fairway
True Religion
Roots USA

1/",austin,0,0
286,95,2020-08-04T00:21:51.000Z,"Cardi is collabing w Meg and I might pass out 
 ! I’m so excited",austin,0,0
287,96,2020-08-04T15:15:28.000Z,My wife just purchased a Ukulele randomly. If you hear some noise in any future streams that’s her playing hot cross buns ,austin,0,0
288,97,2020-08-03T15:17:47.000Z,"no one: 

8th grade kid wearing a deadpool shirt: you know you can make napalm from gasoline right??",austin,0,0
289,114,2020-08-03T07:48:08.000Z,"Seems many folks have completely abandoned facts for feelings and reason for rage.  There is something greater than us out there.  Whatever you choose to call It, It gave us free will.  We can use that free will to seek the truth or just run with our base instincts like animals.",austin,0,0
290,115,2020-08-03T05:49:53.000Z,Don’t pretend to be ok when you’re not ok,austin,0,0
291,116,2020-08-03T15:13:26.000Z,i can’t believe i sang the “it’s time to take a nap song” by doc mcstuffins 20 times while i was high and everyone encouraged it,austin,0,0
292,117,2020-08-03T14:53:16.000Z,If you've been in Austin for more than a week and don't know the Mounted Patrol doesn't play games I'm not sure you're going to make it.,austin,0,0
293,134,2020-08-04T16:08:18.000Z,"The feds act like selling weed is sooo serious but the fucking politicians have been selling children 
 oooowwwww",austin,0,0
294,135,2020-08-04T22:47:42.000Z,"8/4/20 #ATX hospital capacity #coronavirus update says:
-2,473 staffed beds at 71% capacity
-483 ICU beds at 78% capacity",austin,0,0
295,136,2020-08-03T18:23:14.000Z,"I’m doing just fine at doing things that don’t scale, thank you",austin,0,0
296,137,2020-08-04T23:41:18.000Z,I really miss new movies.,austin,0,0
297,155,2020-08-03T15:31:57.000Z,"My coworker just messaged me “you like fun, right?” On Microsoft teams im calling HR",austin,0,0
298,182,2020-08-04T02:06:46.000Z,"Friendly reminder, south Austin:

Tomorrow is trash day. Don’t forget to take your Dallas out to the curb",austin,0,0
299,183,2020-08-04T14:26:53.000Z,"reminder that you don’t have to be productive every single day. if your body is telling you to sit on the couch and binge watch new girl for 11 hours, DO IT. don’t burn yourself out. be kind to yourself",austin,0,0
300,184,2020-08-04T19:19:34.000Z,"Dropping a new EP collab with 
@d_dazmin
 this month!",austin,0,0
301,185,2020-08-03T15:51:03.000Z,how does instagram make anyone feel good?,austin,0,0
302,186,2020-08-04T18:04:59.000Z,I said MP today. Please clap.,austin,0,0
303,187,2020-08-04T16:39:55.000Z,A friend is driving my car to me in Texas so I can sit in it and cry.,austin,0,0
304,188,2020-08-04T19:46:51.000Z,Get me off 401k and relationship twitter please I just wanna laugh,austin,0,0
305,189,2020-08-04T22:45:52.000Z,"finally getting serious about pursuing vocal production. big things (hopefully) coming soon
 this is such a huge step for me i could cry",austin,0,0
306,190,2020-08-03T20:47:34.000Z,"thank you god for blessing me, i was able to get my loan access code so i’ll be on the hill for another year n then i was offered a full time position with POWER at a new warehouse thank you, thank you ",austin,0,0
307,191,2020-08-04T16:29:42.000Z,I quit my toxic full-time job last month. This August I start a new path in life. Working two part-time jobs and being devoted to writing and reading full-time. I’m privileged in so many ways still and I couldn’t be happier to sit here in my kitchen this morning and write.,austin,0,0
308,192,2020-08-03T16:19:27.000Z,"I just read this quote and it said. “If you think it’s bad now, In 20 years are country will be run by people who were homeschooled by day drinkers” ",austin,0,0
309,213,2020-08-03T23:16:05.000Z,I actually passed French 2.. I cannot believe this,austin,0,0
310,214,2020-08-04T16:26:30.000Z,"So yesterday my face decided to pick a fight with the wall of my parents’ pool.

I regret to inform everyone that the pool wall remains undefeated.",austin,0,0
311,215,2020-08-04T15:10:11.000Z,"America's economic recovery cannot succeed if Congress allows the #childcare industry to fail. I'm calling on 
@SenTedCruz
 to #savechildcare and ensure the final COVID-19 package includes more than the $15 billion included in the recent Senate package. #SuccessBy6ATX #EarlyMatters",austin,0,0
312,216,2020-08-03T20:35:44.000Z,So got some SUPER AWESOME news guys! As I was jamming tunes and getting ready for work I got the phone call that one of the bar backs tested positive for COVID and we're shut down until everyone gets tested....,austin,0,0
313,236,2020-08-04T22:05:01.000Z,I hate watching people waste food for a joke.,austin,0,0
314,237,2020-08-03T19:32:08.000Z,"#IStandByEllen bc that’s where she told me to stand so she didn’t have to look at my “stupid, gay face”",austin,0,0
315,238,2020-08-04T23:12:59.000Z,Not me getting a loaf pan so I can hit the bread making point of depression.,austin,0,0
316,239,2020-08-04T20:57:31.000Z,Sick of the sun. Might buy a black parasol in protest.,austin,0,0
317,259,2020-08-04T23:28:50.000Z,Bedrock was the best collab YMCMB gave as a collective collab,austin,0,0
318,287,2020-08-04T16:42:42.000Z,"Started to watch #ImmigrationNation last night and within the first couple of minutes, I was livid. FUCK ICE. FUCK TRUMP",austin,0,0
319,288,2020-08-04T17:19:25.000Z,"“If you want the thing, do the thing. Adults are like, no, no way I’d take the test right now, but you want kids to?!!! What?! No. Full stop right there!” 
@akilbello
 has left the room...
  #HackTheGates #testoptional",austin,0,0
320,289,2020-08-03T01:06:05.000Z,"Just watched ""Palm Springs"" on 
@hulu
. Fantastic film and wouldn't expect any less from 
@thelonelyisland
.",austin,0,0
321,290,2020-08-04T16:44:08.000Z,"I walked into an appliance store and bought a washer and dryer within 5 minutes and paid in full, I aint playin no more ",austin,0,0
322,291,2020-08-03T16:54:11.000Z,"Life comes at you full circle. When I was 15 my high school Dallas Madison got the chance to see the premiere of Gridiron Gang which starred 
@TheRock
 

15 years later... I get to cover a league owned by him and his business partner 
@DanyGarciaCo",austin,0,0
323,292,2020-08-03T20:20:50.000Z,No member of congress should collect a pay check as long as their are Americans who are not getting unemployment benefits because they can’t come up with a compromise. Ridiculous,austin,0,0
324,293,2020-08-04T19:26:12.000Z,I’m not sure what age you’re supposed to stop receiving birthday checks from your relatives by apparently 26 ain’t it. ,austin,0,0
325,294,2020-08-04T00:59:38.000Z,"Did I give myself a 30 min crying break today? You bet I did. It hit me today that we’re *still* in a pandemic with no end in sight and I just couldn’t hold it together. 

So, if you’re going through it, know this – you’re not alone.",austin,0,0
326,295,2020-08-03T15:52:43.000Z,"Alaina and I are spending three days by ourselves later this week as we celebrate our anniversary. When she asked me what I want to do I unintentionally said “drink food.”

I’ve never been more on brand. ",austin,0,0
327,296,2020-08-04T05:55:53.000Z,"If you’re looking for a great form of escapism, I *highly* recommend getting very stoned with your friends, whipping out a guitar, & playing old worship songs and Mumford & Sons",austin,0,0
328,315,2020-08-04T21:33:46.000Z,"Thank you 
@TonyKhan
!!!! You keep proving everyone wrong.",austin,0,0
329,316,2020-08-03T23:28:21.000Z,People really be moving funny...,austin,0,0
330,317,2020-08-04T02:09:37.000Z,"shopping for a new gas range, a lot of them WiFi support now... where did we go wrong as a society... is there a retailer that specializes yet in things that aren’t connected to the internet?",austin,0,0
331,318,2020-08-04T20:07:34.000Z,"IBM gave me an on-site interview when I was in college. I was so excited.

A few weeks later I hear classmates talking about their travel plans so I email the recruiter. That’s when they decided to tell me they changed their mind. So ya I’ll never work there.",austin,0,0
332,338,2020-08-03T20:37:50.000Z,I'm going tomorrow to get my test. Timing couldn't be more perfect considering I'm supposed to go to Portland in 10 days then also moving less than two weeks after I get back. Ftw....,austin,0,0
333,339,2020-08-04T17:05:16.000Z,Had a nightmare that a*y sch*mer made me a Bloody Mary in a watermelon,austin,0,0
334,340,2020-08-04T16:34:10.000Z,"all morning, my brain has simultaneously been plotting my lij betrayal zine and a ds9 fanfic while “forty-six and two” by tool plays in the background and i’m trying to work",austin,0,0
335,341,2020-08-03T16:41:52.000Z,"Starting a thread of videos and stat lines of those who have been consistently taking LESSONS at 
@Hitforth
 ... pretty electric stuff.",austin,0,0
336,360,2020-08-03T22:05:28.000Z,"Bout to become a middle-aged dad and buy one of those glasses bungees, like the kind you'd see on a fishing trip, because my glasses fall down so frequently when I wear a mask. ",austin,0,0
337,361,2020-08-04T17:21:01.000Z,That full moon energy.. whew,austin,0,0
338,391,2020-08-03T15:41:13.000Z,"#NursesKeepGoingNews, 
@shanimaven
, 
@lkbootman
, 
@ohjasminee
, 
@ChloeQween
 and I have received over $17,000 in donations to send nurses new sneakers. 

When I started this, my goal was $750 for 10 pairs... 
 
“You mustn’t be afraid to dream a little bigger, darling.” -Inception",austin,0,0
339,392,2020-08-04T13:45:32.000Z,"“If you aren’t embarrassed by your old work, you aren’t growing.” 

That’s what I’m telling myself this morning as I go back and read/watch some of older talks and trainings. 

Oof.  

Who’s with me?",austin,0,0
340,393,2020-08-04T04:56:03.000Z,Thanks for hanging last Friday! See ya soon UK and Europe friends... Friday set is gonna be way different!,austin,0,0
341,394,2020-08-03T14:01:04.000Z,I have a crazy amount of Richards in my life. Thinkin’ about that this morning.,austin,0,0
342,395,2020-08-04T02:16:52.000Z,Why are my titties not in someone’s sons mouth rn... truly ghetto I hate it here,austin,0,0
343,396,2020-08-04T12:19:54.000Z,Umbrella Academy going kraxy rn ,austin,0,0
344,397,2020-08-04T15:28:11.000Z,One of the wildest pitches I’ve ever seen involved cofounders who were in a relationship and tanked the pitch so badly it was clear they were gonna be broken up after it,austin,0,0
345,398,2020-08-04T18:06:46.000Z,Large opportunity this evening. I appreciate any and all prayers/intentions placed into the universe.,austin,0,0
346,0,2020-08-03T16:50:03.000Z,"Under the radar thought here, but what about Tulsi Gabbard for Biden's VP pick? Thoughts?",moore,0,0
347,1,2020-08-03T17:34:31.000Z,Does anyone know where I can purchase happiness? And how much does it cost?,moore,0,0
348,2,2020-08-04T22:34:42.000Z,Stuck between “I’m already 22” and “I’m only 22”,moore,0,0
349,3,2020-08-03T10:25:06.000Z,The biggest SCAM is working 40 hours a week to barely make ends meet,moore,0,0
350,4,2020-08-04T20:53:51.000Z,All I want is to cuddle in a cold bed,moore,0,0
351,5,2020-08-04T02:09:45.000Z,do u ever just hangout with someone for the first time and you’re like .... holy shit i love everything about your vibe and soul,moore,0,0
352,6,2020-08-04T21:09:40.000Z,you do not deserve the satisfaction of getting under my skin and making me act out of character.,moore,0,0
353,7,2020-08-03T16:41:19.000Z,Officially got accepted for the vaccine trial ,moore,0,0
354,8,2020-08-03T17:05:46.000Z,i wonder a lot where all my money would go if i didn’t have horses.... like do i invest in clothes then??? vehicles??? drugs???? friends?????? what do normal people blow their money on,moore,0,0
355,9,2020-08-03T16:27:21.000Z,"I’m at MHS helping Aubrey set up her classroom and this faculty member looks at us and asks if we need help finding our schedule for this school year. 

SIR??",moore,0,0
356,10,2020-08-04T03:19:54.000Z,Girl now I got lesbians hittin on my man it’s supposed to be a safe zone,moore,0,0
357,11,2020-08-04T01:51:38.000Z,I just remembered Pita Pit and I really miss it.,moore,0,0
358,12,2020-08-04T04:47:15.000Z,Like this tweet if you’re a “look at the moon” type person,moore,0,0
359,13,2020-08-03T20:58:13.000Z,downloaded instagram again and what do you know ! still performative !,moore,0,0
360,14,2020-08-04T02:33:06.000Z,its the boba place 5 min down the road from where i live for me,moore,0,0
361,15,2020-08-03T01:40:28.000Z,"Sky, Schmitty, and I were cruising around OKC and this homeless vet was yelling at this one dude for whipping it out and peeing on a tree. 

Gotta love the city life mannnn.",moore,0,0
362,16,2020-08-04T20:32:42.000Z,i’m so over checking on people who can’t ever just check on me for once,moore,0,0
363,17,2020-08-04T12:04:34.000Z,"The more you give, the more you live.",moore,0,0
364,18,2020-08-04T04:24:13.000Z,excedrin pm really said “you can’t have a migraine if you’re passed out for 12 hours straight!!!!!”,moore,0,0
365,38,2020-08-04T23:28:11.000Z,First few minutes of #ImmigrationNation and all I can think is #AbolishICE !!!,moore,0,0
366,70,2020-08-04T17:29:20.000Z,"The world is so evil it’s devastating. PRAY FOR LEBANON 
 #Lebanon #Beirut",moore,0,0
367,71,2020-08-04T16:36:13.000Z,Omg please someone help me find another job I am just about at my wits’ end at this place,moore,0,0
368,72,2020-08-04T22:44:01.000Z,There’s a 711 in Oklahoma City and a Turkey Creek in Olustee I’ve never felt closer to home lmao,moore,0,0
369,73,2020-08-04T17:34:24.000Z,Seeing health professionals walk into businesses in full scrubs but no mask,moore,0,0
370,74,2020-08-04T14:28:47.000Z,I share tweets w my cuz thru text bc she don’t have Twitter only to find out she posting what the tweets say on Facebook. What a comedian,moore,0,0
371,75,2020-08-03T14:45:04.000Z,The story of my life: trying not to cry in this Firestone Tire right now,moore,0,0
372,76,2020-08-03T04:26:19.000Z,"#LongliveSando 
 I love you bro!",moore,0,0
373,77,2020-08-04T15:28:45.000Z,I feel like I spent more time preparing for college speech presentations than the president spends preparing to address the country and it really shows. #yosemite,moore,0,0
374,78,2020-08-03T19:55:17.000Z,"I haven’t posted an update on my gofundme in awhile! With a few donations outside of Gofundme I am sooooo close to my halfway mark, which is honestly so mind blowing and remarkable in itself. Thanks again to everyone who has shared and donated!",moore,0,0
375,79,2020-08-03T15:43:10.000Z,Girls talk about driving and listening to music for dates but look at me like I’m crazy when I start belching out Bleeding Love by Leona Lewis?,moore,0,0
376,80,2020-08-03T03:17:12.000Z,every time i go see my parents in edmond there’s a road being widened to four lanes and a neighborhood with some stupid name being built,moore,0,0
377,102,2020-08-03T20:06:44.000Z,Did Golden Phoenix/Chinatown catch fire again?,moore,0,0
378,103,2020-08-04T21:45:27.000Z,ask -> me <-  if you have a question ab -> me <-,moore,0,0
379,104,2020-08-04T14:11:40.000Z,"Is it just me, or do a lot of people that claim to be “woke” have really just been had?",moore,0,0
380,124,2020-08-04T22:28:59.000Z,finally watched parasite and it was very good.,moore,0,0
381,125,2020-08-04T01:50:24.000Z,"#90DayFiance 
@90DayFiance
 #90dayfianceTheOtherWay The only way Biniyam and his ex’s dance routine could’ve been more awkward is if they had done molds of each other‘s breasts and then put sequins on them.",moore,0,0
382,126,2020-08-04T11:48:51.000Z,"-I’m told B12 expected to announce Sep.19 or 26 as conference start date. 

-OU wants to play non-con game 2 weeks prior to B12 start date, thus...

If B12 start date 9/19....OU opens 9/5 vs Mo State

If B12 start date 9/26...OU opens vs Mo State (or replacement opponent) 9/12...",moore,0,0
383,145,2020-08-04T00:07:27.000Z,idk why but i am not feelin myself lately,moore,0,0
384,146,2020-08-03T22:56:17.000Z,when u guys have anxiety rlly bad does it feel like there’s a rollercoaster in your chest and stomach orrr just me,moore,0,0
385,147,2020-08-04T01:58:34.000Z,Do you check multiple times to make sure your alarm is set or are you normal?,moore,0,0
386,177,2020-08-03T06:43:17.000Z,I can make your monday’s even better like the weekend,moore,0,0
387,178,2020-08-03T17:36:57.000Z,Imma be honest man anyone who doesn’t like country music is a straight KNOCK. what’s wrong w you??,moore,0,0
388,179,2020-08-03T13:06:44.000Z,"Good Thunder Morning OKC!  Game Time is 3pm CDT vs Nuggets in the Bubble, on Fox Sports OK.",moore,0,0
389,180,2020-08-04T20:01:12.000Z,No time to fuck around are you trying to be my cornhole partner at my family events or no. If you are a sensitive person you don’t need to apply my family will indeed make you cry,moore,0,0
