,date,contents,city,city_in_disaster
90,2011-03-11T23:59:55.000Z,"#Libya's tragic warlord #Kadhafi has nothing to gain, everything to lose now. Take #Euro's option. Exile w/ nurses. Or Saddam's double play.",fukishama,1
91,2011-03-11T23:59:49.000Z,Stories win people more powerfully than facts.,fukishama,1
113,2011-03-11T23:59:54.000Z,"RT 
@AliasAngel
: If you cannot do great things, do small things in a great way. - Napoleon Hill #quote",fukishama,1
114,2011-03-11T23:59:57.000Z,"RT 
@j_milteer
 RT 
@slimm21
: i leave queesh for 1 second an when i come back the treadmill is broke lol <> lmfao",fukishama,1
115,2011-03-11T23:59:56.000Z,"Richard Jefferson is out for tonight's game due to ""personal reasons"". (News via 
@JMcDonald_SAEN
) #GoSpursGo",fukishama,1
116,2011-03-11T23:59:57.000Z,"Showing a wire-frame helps separate gameplay from graphics, emphasizing what the player DOES. It's also nice to peek behind the curtain.",fukishama,1
137,2011-03-11T23:59:53.000Z,I think I've been sacking off because of the state my room is in. I haven't given it a good cleaning in a while. Looks like today's the day!,fukishama,1
138,2011-03-11T23:59:50.000Z,I don't tink ppl always realise that artists work ther arses off to make a album for ppl 2 just bootleg make sure u go buy music,fukishama,1
139,2011-03-11T23:59:59.000Z,I met this lady today and man she was so informative. I love hearing back in the day stories! I meet so many interesting people daily.,fukishama,1
174,2011-03-11T23:59:52.000Z,"RT 
@shioyama
: announcement from gov't coming up #jpquake",fukishama,1
175,2011-03-11T23:59:59.000Z,"special shout out 2 my best m8 
@ashesonmars",fukishama,1
176,2011-03-11T23:59:59.000Z,"No.6 Tewksbury eliminates No.4 Saugus, 3-1, to take the Division 2 North Championship",fukishama,1
177,2011-03-11T23:59:58.000Z,"""Are you guys expecting?"" the carpenter asked. ""The stork is here.""",fukishama,1
178,2011-03-11T23:59:52.000Z,"LibyaTV anchor, Hala: To hell with anyone who acknowledges the Interim Council. The Libyan people didn't acknowledge it. #Libya #Feb17",fukishama,1
179,2011-03-11T23:59:53.000Z,"RT 
@ihatequotes
: Life is not always about what you want. What you want isn’t always what you need. Stay in order, needs before wants!",fukishama,1
180,2011-03-11T23:59:59.000Z,Eating chocolate makes you happy because it contains PHENYLEPHYLAMINE The same hormone the brain triggers when you fall in love... ,fukishama,1
181,2011-03-11T23:59:52.000Z,"Market is shaping up for spring. Might need to bring my own cloth bags down tomorrow & shop :) , oh & of course plants galore calling me!",fukishama,1
182,2011-03-11T23:59:59.000Z,"I go through a lot of ups and downs with my family and friends, but God has really blessed me with amazing people in my life!",fukishama,1
183,2011-03-11T23:59:54.000Z,Don't know how long the battery on my phone will hold out.Having an impromptu sleepover at the hospital with sis and didnt bring my charger.,fukishama,1
184,2011-03-11T23:59:59.000Z,"Sammy just asked me if bacon counts as a vegetable-ha! a girl after my own heart. on that note, TGIF and eat bacon!",fukishama,1
206,2011-03-11T23:59:58.000Z,Foreigners (to USA) should definitely NOT buy locked US 3G iPad2 units as there is no way to remove/replace the AT&T microSIM,fukishama,1
207,2011-03-11T23:59:51.000Z,i should unfollow and delete everybody that goes to cary off my shit .,fukishama,1
208,2011-03-11T23:59:59.000Z,"Wow that's something to pay attention to~~>RT 
@Blogzworth
: RT 
@Sean_Anthony
: NY 9/11, Haiti 1/11, Chile 2/11, Japan 3/11 <<< WOW",fukishama,1
209,2011-03-11T23:59:56.000Z,"Q: are you sure your ready to take such a monumental step?
A: the main reason ii buy such expensive shoes iis to take monumental steps...",fukishama,1
231,2011-03-11T23:59:51.000Z,"My prayers are with the Wichard family as they have lost a great father, husband, and friend today.  I will never forget all the things...",fukishama,1
232,2011-03-11T23:59:56.000Z,Irony: Network producer snapping at all to not make noise while he does interview. Then HIS cellphone rings loudly + he has to start over!,fukishama,1
233,2011-03-11T23:59:56.000Z,Settling in at Millesime. The former Country space is still lovely but in a different way.,fukishama,1
234,2011-03-11T23:59:59.000Z,iPad 2 bought. 64gb black with Blue Smart Cover case. Now in Washington and winging it's way back either tomorrow morning or Sunday.,fukishama,1
256,2011-03-11T23:59:52.000Z,Now that was one heck of a Fantastic show!! Couldnt have done it without u guys. Nuthin but love. the weekend is now officially OOONNNNN!!,fukishama,1
287,2011-03-11T23:59:58.000Z,My Past Changed My Life... Now My Present Has Changed My Future. I Know What's Going On!!!,fukishama,1
288,2011-03-11T23:59:56.000Z,"U ignored me. I jux weak bt ahh well da power of a woman. I neva bore RT 
@Yellow_Skittle
: @Eddy_HappyguySF heyyyyy Eddy.... Sowiiii hun",fukishama,1
289,2011-03-11T23:59:58.000Z,Life's too short to not smoke WEED,fukishama,1
290,2011-03-11T23:59:59.000Z,"Many thanks 
@ccath
 for the tixx to the MAC & Estee Lauder makeup sale tmr! Proof that there is still kindness & generosity in this world :)",fukishama,1
291,2011-03-11T23:59:56.000Z,"RT 
@_JewELLE_
: Soooo me and my boss are having a convo about how weed makes u very relaxed and its good for yur health......»My kinda boss!",fukishama,1
292,2011-03-11T23:59:59.000Z,"Listening to Pearl Jam's Ten from 1991. I used to own this on cassette back in the day, now rocking it from my @rdio collection.",fukishama,1
293,2011-03-11T23:59:56.000Z,"Hey 
@AsVinnyCsIt
 ! I just saw we are going to be working together starting next week....the new writing project. That is awesome!",fukishama,1
294,2011-03-11T23:59:51.000Z,"follow them 
@stace_lo
 @TEAMFOLLOWGANG
 @Secret_Darkstar 
@TE4M_FOLLOWBACK
 @jayhussey
 @elly_amoedy 
@ROCKBETHENAME
 @LilPino24
 follow back",fukishama,1
295,2011-03-11T23:59:51.000Z,"I really do love 
@boytoyjesse
. Listening to u right now as I navigate the busy streets of hollywood!",fukishama,1
296,2011-03-11T23:59:58.000Z,"WOW! RT 
@lilduval
: Players bout to really see how these hoes are. that chariot bout turn into a pumpkin.",fukishama,1
297,2011-03-11T23:59:56.000Z,A very nice fan recognized me in the front of the ipad line and is getting me one now.  Cool !,fukishama,1
298,2011-03-11T23:59:55.000Z,"via 
@Chris_Dowsett
 RT @natemaggio Hey guys, just got back from Japan... they are STOKED about all those prayers. Totally fixing everything.",fukishama,1
320,2011-03-11T23:59:54.000Z,So ur jokin at their disaster? RT @AznChynadoll: @chineyIee that would be funny if they laughed at us in return,fukishama,1
321,2011-03-11T23:59:52.000Z,"(disclaimer: yes, I do know all Americans don't think like that / in the minority etc etc)",fukishama,1
322,2011-03-11T23:59:56.000Z,"""
@LeSnackSportif
: And I found 
@craigmelvin
 *fist pump*  #byeeeee"" u weren't looking very hard =)  what's up?",fukishama,1
323,2011-03-11T23:59:59.000Z,It is at those times that we see our ability to truly love one another.,fukishama,1
344,2011-03-11T23:59:50.000Z,"PING Pros 
@HunterMahan
 and Chris Tidland stand atop their leader boards heading into the weekend. Great job & play your best gentlemen!!",fukishama,1
345,2011-03-11T23:59:50.000Z,#Singularity ok this is stretching it a bit now - uploading your entire life to the cloud isn't really immortality,fukishama,1
346,2011-03-11T23:59:56.000Z,"The Prime Minister of Kazakhstan has joined Twitter: 
@KarimMassimov",fukishama,1
347,2011-03-11T23:59:55.000Z,#WearAbleArt !! ... BE YOUR OWN ARTIST!,fukishama,1
384,2011-03-11T23:59:55.000Z,"(Context is that in other countries struggling with democracy, politics is often economics too. Protesters ask for jobs.) 
@cshirky
 #SXSWi",fukishama,1
385,2011-03-11T23:59:51.000Z,"Have fun & tell us about your ride later! ^AS RT @ARedLetterDayWeekend 2 of 
@capmetrorail
 evening service ... Headed downtown!",fukishama,1
386,2011-03-11T23:59:52.000Z,Why are the Student Sections at @CFH_Events up in the nosebleeds? That defeats the purpose of having a college tourney!,fukishama,1
387,2011-03-11T23:59:51.000Z,"Gud meetin u too! RT 
@s_dey
: Mad fun wiv the fam.. U guys are great.. Was gud to finally meet you 
@DjKessGh
. Lol.",fukishama,1
388,2011-03-11T23:59:50.000Z,"RT 
@RyoTheCrook
: i cant lie, im a hood nigga, but deep down im a good nigga!",fukishama,1
389,2011-03-11T23:59:55.000Z,"No Idea, how about it 
@skype
 RT 
@artofthespa
: 
@Modenus
 @BeehiveBlog
 oh Skype goddesses, can one record a Skype call in mp3 format?",fukishama,1
390,2011-03-11T23:59:52.000Z,"Ok be honest, which are you going to do first: plug your iPad 2 into iTunes? Or play with the magnetic Smart Cover for a half hour?",fukishama,1
391,2011-03-11T23:59:56.000Z,That leaves Morales as fav for backup catcher's job with Pagnozzi and McKenry in mix... Moeller will try to catch on elsewhere,fukishama,1
392,2011-03-11T23:59:50.000Z,"Japan early sept for six months! RT @GotDaTInnerG: where you goin?! RT 
@joycewrice
 Damnn 140$ to renew my passport   -_-",fukishama,1
414,2011-03-11T23:59:49.000Z,1903. follower @ orcunaydin,fukishama,1
415,2011-03-11T23:59:53.000Z,"OMG RT 
@mletzmann
: USGS ""Earth's axis has shifted 10 inches as a result of the quake. Japan's coastline has permanently shifted 2.4 meters.""",fukishama,1
416,2011-03-11T23:59:52.000Z,"shoutout to ALL the 
@SEA_Awards
 winners! I'm blessed to have won my 1st time being nominated, i wont keep that streak, i'm sure LOL",fukishama,1
0,2011-03-11T21:58:03.000Z,What's transferable when building a mobile app? Brand & data. Everything else should be reconsidered. #sxswmobileapps #SXSWi,austin,0
1,2011-03-11T23:36:03.000Z,Third era of google logos = an interactive play space. Get ready. #GoogleDoodle #sxsw #gsdm,austin,0
2,2011-03-11T22:20:13.000Z,"My team programming here at sxsw & Jake Gyllenhaal walked up and said ""is that the SOURCE CODE?!""  not even joking this actually happened!",austin,0
3,2011-03-11T14:17:56.000Z,"It's here!!! #SXSW generates $113M and brings 200,000 people to #ATX, let's have some fun!!",austin,0
4,2011-03-11T23:13:37.000Z,The most simple idea can be the most interesting & effective. Over ten yrs and we still love them. #googledoodle #sxsw #Gsdm,austin,0
5,2011-03-11T20:37:59.000Z,#sxsw #gamechanging love my fellow Decemberists in the Heat game!,austin,0
6,2011-03-11T21:57:48.000Z,Consumer want to spend wiser not faster #sxsw #thinisin,austin,0
7,2011-03-11T20:52:20.000Z,"#gamechanging #sxsw ""Teams allow people in the world of collaborative, cooperative games to engage with the experience.""",austin,0
8,2011-03-10T22:40:31.000Z,Google's doing deals on top of check-ins for SXSW #fmsignal,austin,0
9,2011-03-11T21:18:47.000Z,"Dear everyone at #sxsw,
Put the free drink card in between the front and back of your badge so people can read who you are.",austin,0
10,2011-03-11T00:36:33.000Z,"Celebrating the third anniversary and birthplace of the #daniellindsleyrocksdahouse meme. 

Because he still does. 

Because he always will.",austin,0
11,2011-03-11T23:31:55.000Z,"Marketing is romance, advertising is porn, content is the sex, #contentstrategy is the relationship. #notmyjob",austin,0
12,2011-03-11T23:52:29.000Z,Farmers are independent so they tend to not want their data shared. Many would share with everyone but their neighbors #mobilefarm #agchat,austin,0
13,2011-03-11T17:34:40.000Z,"I hate it when Zynga refers to its products as #games - about the only thing I can call those things are ""work alternatives"".  #gameDev",austin,0
14,2011-03-11T19:44:22.000Z,"Kicking off #sxswi with panel moderated by Russell Dubner on ""Lessons Learned from the Arab Spring Revolutions."" #Edelman",austin,0
15,2011-03-11T21:21:26.000Z,To my followers: I'm at #SXSWi - I apologize in advance for the flood of nerdy stuff that I will tweet about over the next 5 days. #warning,austin,0
16,2011-03-11T21:02:35.000Z,just got a demo of a second screen app for disney's tron. this is the future!,austin,0
17,2011-03-11T21:08:45.000Z,Attending Do Agencies Need to Think Like Software Companies? Interested in AKQA? We can talk afterwards. lionel.carreon@akqa.com,austin,0
36,2011-03-11T22:25:20.000Z,Easy to see why clients and creatives want to work with Rick Webb. #sxsw,austin,0
37,2011-03-11T20:20:10.000Z,".
@netik
 suggesting you don't check in every 5 minutes. woops! #sxsw #dbag",austin,0
69,2011-03-11T17:25:34.000Z,Rumor has it House Public Safety is scheduling a hearing for guns on campus over spring break so students won't come. #txlege #hb750,austin,0
70,2011-03-11T23:56:09.000Z,Advertising creatives could learn a lot just by doing problem solving exercises from a user experience perspective.,austin,0
71,2011-03-11T23:22:34.000Z,"""When it comes to SMS and messaging...I don't really want that Zucked with..."" - 
@smartocci
#WhoWillRise",austin,0
72,2011-03-11T21:45:37.000Z,"Uma das palestras que estamos mais curiosas pra ver: Why everything is amazing but nobody is happy com 
@danielhope
 #sxsw11",austin,0
73,2011-03-11T20:38:46.000Z,"""NASA's not closing up shop even though the shuttle program is coming to an end."" Great thoughts from 
@schierholz
. #nasatweetup # sxswi",austin,0
74,2011-03-11T22:11:17.000Z,"Marissa takes complaints and concerns really well. Customer is always right attitude is so humble, authentic, kind. #sxswi",austin,0
75,2011-03-11T17:40:35.000Z,"Had a crazy 
@hurricaneparty
 last night, and woke up to find an article about Hurricane Party on the front page of 
@nytimes
 business section!",austin,0
76,2011-03-10T23:15:43.000Z,"Tony Hsieh: Whatever you're thinking, think bigger. Does the vision have meaning? Chase the vision, not the money. #sbs2011",austin,0
77,2011-03-11T19:54:07.000Z,"Official SXSWi schedule is awful, use 
@LanyrdSXSW
 instead",austin,0
78,2011-03-10T23:31:09.000Z,"Tony Hsieh: 4 aspects of happiness: Perceived control, perceived progress, connectedness, being part of something bigger than you. #sbs2011",austin,0
79,2011-03-11T21:36:40.000Z,12% of the web is powered by #wordpress .. that's pretty amazing actually #SXSW,austin,0
101,2011-03-11T22:28:32.000Z,"I totally agree with 
@D0kk
; Iceland's finest music invades SXSW 2011 - BloodGroup, Dikta and FM Belfast - see 'em if you can #SXSW #reboot?",austin,0
102,2011-03-11T02:34:59.000Z,"The #tsma venue (ACL Live) is incredible! If you can't come to awards, come to concert w/ @quieycompanytx & @wersternmotto at 9:30pm",austin,0
103,2011-03-11T17:34:31.000Z,How are you getting around downtown #Austin during #SXSW? I'm interviewing people on mobility related issues. Get @ me if interested!,austin,0
104,2011-03-11T23:08:24.000Z,Having fun session at Breaking Taboos: Pros Get Real About Money Matters at SXSW. #SXSW #Taboo$,austin,0
125,2011-03-11T20:44:45.000Z,"#FF 
@DryerBuzz
 for relevant news updates.",austin,0
126,2011-03-11T21:31:21.000Z,"I think agencies MUST think & act like software companies and try to run 
@LikeableMedia
 like one. #agileagency",austin,0
127,2011-03-11T23:42:16.000Z,"My post from 2007 on a massively centralized point of failure in Twitter, today's announcement shows they can be the source of that failure.",austin,0
128,2011-03-11T16:22:55.000Z,I apologize in advance for my #SXSW tweets over next few days to those who aren't interested in tech or music. Tweeting for #sxtxstate,austin,0
129,2011-03-11T21:42:29.000Z,"Party tomorrow 
@nomadbar
: Saturday,celebrating Nomad's 3 years! Free beer, food & plenty of free swag to go around!! Starts at 2pm!
Cya!?",austin,0
181,2011-03-11T21:36:32.000Z,"I feel very zombie right now. 

Except that I have no current desire to eat brains. It's only 3:30pm though, so things could change.",austin,0
182,2011-03-11T23:44:27.000Z,Seems like the state of the art of #gamesuserresearch is just usability testing #sxswi,austin,0
183,2011-03-11T09:12:09.000Z,"thanks! wow! RT 
@OmniHotels
: 
@af
 Sorry to hear you are not feeling well. If there is anything you need during your stay, please let us know.",austin,0
184,2011-03-11T20:38:57.000Z,"Ballroom A for 
@photomatt
's interview with John Batelle. Going to be good!  Get there! #sxsw",austin,0
185,2011-03-11T16:17:59.000Z,"My president is black, so is my iPad 2, and I'll be god damned if my leather smart cover's not blue.",austin,0
186,2011-03-11T03:37:48.000Z,"I will be at 
@gdgt
 event at #sxswi Monday.  Handing out dev phones for best #wp7dev apps.  Come show em off!",austin,0
187,2011-03-11T23:04:38.000Z,"Japan earthquake/tsunami news is deeply affecting my mood today. Sunny, surrounded by friends, but still...",austin,0
188,2011-03-11T20:53:46.000Z,"""Social is what adds the magic sprinkles to other game dynamics"" -
@busterbenson
 on motivating people #SXSW",austin,0
189,2011-03-11T22:17:31.000Z,In Austin TX headed to the Apple popup store at Congress and 6th,austin,0
190,2011-03-11T21:46:01.000Z,"I tweet one thing about @IE and my Twitter iPhone app crashes. I mean, you draw your own conclusions, guys.",austin,0
191,2011-03-11T22:05:06.000Z,"Campaigns are for products, platforms are for brands. Platforms enable campaigns 
@mg
 @robras
 @RickWebb
  #agileagency",austin,0
192,2011-03-11T19:00:51.000Z,"My friends will love this... “
@opera
: We're getting ready to empty the fish tank. Releasing Opera 11.10 beta aka Barracuda on Wednesday...”",austin,0
213,2011-03-11T18:12:30.000Z,"Just got word from @sreymup that the boy spoke his first word. Said ""mama"" and gave her a big hug. #prouddad",austin,0
244,2011-03-11T17:10:14.000Z,So many nerdy hipsters! #sxsw,austin,0
245,2011-03-11T23:01:42.000Z,"Good luck 
@whitneyhess
!",austin,0
0,2011-03-11T15:46:31.000Z,"I don't want the spotlight, it's not right, I'm not tight I rep him when I rock Mics",moore,0
1,2011-03-11T14:46:01.000Z,Good Morning Tweeps. Up and at em early this morning. Thanking him for waking me up this morning. #Grateful,moore,0
2,2011-03-11T19:19:06.000Z,"I'm not sure what a Code 55 is, but this woman just called one to the dressing rooms. I'm nervous #tjmaxxtweet",moore,0
3,2011-03-11T15:03:22.000Z,Couldn't run my 4 miles last night because of a killer stomach ache that persisted throughout the night. And I came to work early. Tired.,moore,0
4,2011-03-11T20:44:30.000Z,"What was Oklahoma's own ""Rosie the Riveter"" doing during WWII and since?  Find out from Marina Metevelis herself @ Brown Bag Wed 3-16 #CSRHC",moore,0
5,2011-03-10T02:16:05.000Z,"If you have an iPhone or Android, you should totally download #kik for SMS stuff. You're not charged per text, and you can group text.",moore,0
6,2011-03-11T21:24:31.000Z,We wish teachers and students an absolutely wonderful Spring Break. You deserve it!,moore,0
7,2011-03-11T20:58:11.000Z,Thought I had it but I got a C. Oh well that's better than before! Yay for improvement.,moore,0
8,2011-03-11T15:09:59.000Z,So I have not taken one note in this class. Definitely not feeling it but its my last one.,moore,0
9,2011-03-11T18:57:09.000Z,"So many programmers, so little talent. It's kind of scary because code runs our world.",moore,0
10,2011-03-10T03:09:34.000Z,I haven't tweeted in forever. I wonder if I can tweet and have it update my Facebook status at the same time?,moore,0
11,2011-03-11T16:44:18.000Z,I can not stand it when a professor has fuggin chicken scratch! Like to a damn power point if you gone write on the board! #Mad,moore,0
12,2011-03-10T21:48:17.000Z,"Last midterm then I am done for the next week, I still lots of homework to do though! Have to keep my grades up for my big life change!",moore,0
13,2011-03-11T15:57:19.000Z,I got to talk to Kris a little before we went on last night.. This fun tour is almost over can't wait for the next one!  :),moore,0
14,2011-03-11T04:37:34.000Z,KINDA understanding the role & value that pharmacists potentially have in healthcare. Idk mood swing? Well Its making school more enjoyable?,moore,0
15,2011-03-11T19:13:07.000Z,Brushing dandruff on your paper and then turning it in.. Smh. I've had a total of 12 waves in my lifetime.,moore,0
16,2011-03-11T19:12:03.000Z,This one right here is for the fellas. Who had their brush by em at all time so you could perfect ya 360? U know who you are.,moore,0
17,2011-03-11T23:28:34.000Z,"What a pretty day, despite the thick clouds of smoke outside. Getting ready to relax n watch the game. Let's Go Thunder!",moore,0
36,2011-03-11T20:19:37.000Z,"RT “@jookmodeonline 
@privaledge
 Let's make it happen! #hometownsoundchamp collabo!” #NowThatsWinning",moore,0
37,2011-03-11T02:35:19.000Z,Want to start a revolution? Make a difference? Hit corporate pocketbooks like they're hitting ours?,moore,0
70,2011-03-11T17:10:50.000Z,"Nawara , my Beauitiful girl, stay safe prayers r with u n ur family n friends their ... keep ur head up ... :} ",moore,0
71,2011-03-11T18:55:40.000Z,"For some reason, I don't enjoy a grilled cheese sandwich made with sharp cheddar..it's not a grilled cheese kind of cheese",moore,0
72,2011-03-10T16:05:16.000Z,"#MadOK  Yep, I'm mad! Don't let corporate bought politicians bury the middle class! Speak Out! #wiunion",moore,0
73,2011-03-10T06:58:58.000Z,Lol it should be a weight limit for wearin fur coats.. cuz ross look lika oversized stuffed animal wit one on,moore,0
74,2011-03-10T03:37:02.000Z,Weird feeling going to bed 80% sure I'm going to fail an exam. Alarm set for 345..well see how much I can cram in before 10 am,moore,0
75,2011-03-10T15:42:38.000Z,As soon as my kitchen is clean I'm going to try baking a gluten free cupcake! My bother is beyond excited!,moore,0
76,2011-03-10T19:35:02.000Z,Crap.  Forgot about my take-home mid-term for Film History.  Time to pretend like I know something about art cinema.  #filmnerd,moore,0
77,2011-03-10T15:22:37.000Z,OKC airport is quiet this morning. I really hope the weather in Germany is like it is currently at home.,moore,0
78,2011-03-10T16:59:25.000Z,Also have been adding Gyrokinesis and Feldenkrais exercises to Classical Mat Pilates - with just a dollup of Kung Fu exercises - Yippeee!!!,moore,0
79,2011-03-10T14:18:37.000Z,"Faithful is He who is calling you, and utterly trustworthy. He also will do it, fulfill His call, by hallowing and keeping you. 1 Thess 5:24",moore,0
80,2011-03-11T16:04:32.000Z,great day for it to be my saturday!  U8 Soccer practice tonight and nothing to do ALL day!,moore,0
101,2011-03-11T01:59:07.000Z,New denim in today!,moore,0
102,2011-03-10T05:32:56.000Z,"I caved in and bought the States album from iTunes. I hate digital downloads 
@mindywhite
 yew needs to release a CD copies of your band's EP",moore,0
103,2011-03-10T00:17:51.000Z,"“
@ChrisMCrow
: Two 3-hour flights, a 10-hour flight, 5 hours of layovers and all during daylight. #LongestDayEver” I love it!",moore,0
104,2011-03-11T16:46:15.000Z,Ive just stopped payin attention in class cuz of horrible handwriting and bad eye sight lol,moore,0
125,2011-03-10T16:47:23.000Z,Just have to write 250 words about war in French and then I can pretty much play for the rest of the day.,moore,0
126,2011-03-11T22:41:22.000Z,All spring break im going be in the gym getting better ..but today shii im trying to get FUCCED UP!!!!!!!!!!!!!!!,moore,0
127,2011-03-10T18:59:35.000Z,Waiting on a calzone!!! :0),moore,0
128,2011-03-10T06:29:41.000Z,"Came home 2 wife and kids dancing in the kitchen.  Dancing, cooking, drinking, kissing, tucking, praying, hanging...period.",moore,0
129,2011-03-10T16:57:03.000Z,"Had a great class - and a proud ""Teacher"" moment - a beginner Pilates student did the Roll-Up with straght legs!!!!! Improvement :)",moore,0
180,2011-03-10T03:37:01.000Z,"contemplating doing a 40 nights of movies doing #lent. I did it during christmas, why not for lent? Suggestions please. #movies #40nights",moore,0
181,2011-03-10T17:11:16.000Z,if I didn't know better...my next day off isn't until a week from today. my last day off was monday. wwwwwaaaaaaaaahhhhhh!!!!,moore,0
182,2011-03-11T15:32:45.000Z,Most of yall gone be on vacation for spring break ima be making money :) my vacation will come nxt summer!,moore,0
183,2011-03-10T18:56:02.000Z,"Reached and exceeded my fundraising goal for the Team in Training with the Leukemia and Lymphoma Society! Running the half! 
@OKCMarathon",moore,0
184,2011-03-11T00:02:37.000Z,I'm seriously lmao at #NPR getting exposed for their bullsh**.,moore,0
185,2011-03-11T07:33:26.000Z,"Tired, need to finish packing, work in <5 hours, but can't tear myself away from the TV. #prayforjapan #tsunami #earthquake",moore,0
186,2011-03-11T18:47:00.000Z,great time at westfall but I think a few of those smaller kids blew over the fence...it is windy out there.,moore,0
187,2011-03-11T17:09:41.000Z,"""We are here to affirm, not to deny-when we affirm all that is God, all that is not God is automatically denied."" AW Tozer",moore,0
188,2011-03-10T14:11:20.000Z,Heading off to Joe Harp Correctional Facility today learning about the OK prison system DOC Leadership Academy,moore,0
189,2011-03-11T15:12:01.000Z,I've never given up on anything or anyone who hasn't given up on me.,moore,0
190,2011-03-11T22:24:57.000Z,"With the way the #CBA is going, looks like I'll be cheering the #TorontoArgonauts in the #CFL",moore,0
191,2011-03-11T04:16:51.000Z,and she ate some but couldn't feel anything cause of all the meds she's on! Irony!! Lmao!,moore,0
192,2011-03-11T20:00:29.000Z,"""I use to tote a 38 back up in my crack days, I tote that AK47 in my rap days.."" - 
@LilTunechi",moore,0
214,2011-03-11T22:24:53.000Z,New coach at LaBette ! my dude Coach White takin over! HELLLLLLL YESSSSSSSSS,moore,0
215,2011-03-10T14:32:46.000Z,"Black women have five times as many abortions as white women. I’ll bet my racist, pro-life relatives are feeling all kinds of conflicted.",moore,0
216,2011-03-11T03:20:33.000Z,These parents have this little kid in a red karate outfit walking around the store. He looks like a little bottle of ketchup. Lol,moore,0
217,2011-03-11T04:16:12.000Z,Lady in Stillwater Ok had a in home bakery selling marijuana laced goods. The idiot old lady next door said she had made her some bread and,moore,0
239,2011-03-10T20:11:22.000Z,"seems like everyone I know is graduating this semester. I, however, am never graduating. hells bells.",moore,0
240,2011-03-11T11:55:03.000Z,Leaving OKC and headed back to Nashville. Couldn't have imagined a better Spring Break!,moore,0
241,2011-03-11T03:18:25.000Z,This guy has a really big head and a very little neck. Lol,moore,0
277,2011-03-11T02:35:37.000Z,Get as many people as you know to NOT buy gas EVERY Friday until it goes down to reasonable prices ($1.99-2.29 per gallon) ...,moore,0
278,2011-03-11T10:49:47.000Z,Watching the earth quake coverage on TV as I get ready for work.,moore,0
279,2011-03-10T21:54:20.000Z,It's weird not having Boomer meet me at the door when I come home.,moore,0
280,2011-03-10T19:56:39.000Z,Stop smoking cigs!,moore,0
281,2011-03-11T07:05:05.000Z,"wow. japan. that's some insane footage, if you're not watching.",moore,0
282,2011-03-10T00:15:37.000Z,"Sorry for Ryan and 76ers fans. KD vs AI? Thx!! RT
@rkfilmco
 Sorry 
@Morritter
 , but the #Sixers are gonna beat your boys from OKC tonight!",moore,0
283,2011-03-11T03:36:55.000Z,"OUT WITH THE BEST SISTER EVUR. 
@Misha_Goosheh
  watch out watch out norman oklahomaaaaaaaaaaaaaaaaaaaa (crowd screams)",moore,0
284,2011-03-11T17:56:42.000Z,"Good things about MCI: free Wi-Fi, TVs. Bad things about MCI: little space to roam without hitting security, limited restrooms.",moore,0
285,2011-03-11T16:14:04.000Z,"If I had it, I would send and fly @AustinTGraham to Japan to help those people! The dude is a servant & I bet he wishes he was there to help",moore,0
286,2011-03-11T21:02:45.000Z,There's a long-ass line outside the Apple store. There must be a new piece of over-hyped junk going on sale today. I'm guessing the iPad 1.5,moore,0
287,2011-03-11T11:05:53.000Z,"""Battle: Los Angeles"" 33/100-Monotonous. About half as fun as watching your roommate play Modern Warfare-which, the game has better dialogue",moore,0
310,2011-03-11T02:03:43.000Z,i want to live somewhere with lemon trees. any lemon farms out there want to hire me?,moore,0
311,2011-03-10T04:40:43.000Z,"As much as I am bummed that I am missing #PAX East, I have been told by 
@blytherenay
 that ""we are going to PAX Prime, no matter what"". Sweet",moore,0
312,2011-03-11T11:02:02.000Z,I am still trying to figure out how George W. Bush was responsible for this earth quake this morning.  I know he played a role!,moore,0
313,2011-03-11T13:03:48.000Z,"Philippians 2:3 ()
3 Do nothing from rivalry or conceit, but in humility count others more significant than yourselves.",moore,0
336,2011-03-11T20:23:25.000Z,"And refuse to come back until Tuesday? 
@fedex
 doesn't offer re-attempts? I just want ONE ATTEMPT.",moore,0
337,2011-03-11T20:22:07.000Z,"Come on 
@fedex
! We have an office full of people and you claim you tried to deliver today?",moore,0
338,2011-03-10T20:06:06.000Z,"Watch our Urban Harvest Director, Bruce Edwards tonight on 
@NEWS9
 at 5pm.",moore,0
339,2011-03-10T03:44:39.000Z,Glad to see increased RAM confirmed for iPad 2. Can't wait until Friday.,moore,0
361,2011-03-10T05:34:34.000Z,"So, now that #Greek is over...I need a new TV guilty pleasure.  I'm gonna miss that show.  Maybe #GloryDaze will step into it's shoes.",moore,0
393,2011-03-11T04:14:40.000Z,i wish i could get all my blog friends and twitter friends and pinterest friends in one room for a big party. #nerdythoughts #secondlife,moore,0
394,2011-03-11T03:17:26.000Z,"RT 
@cptlawrencebeer
: if the knicks win tonight, everyone, and i mean every single person gets free samples tomorrow at the brewery from 4-7",moore,0
395,2011-03-10T16:08:44.000Z,"Changed my avi just for my unc happy bday (sappy) 
@Timbaland007",moore,0
396,2011-03-11T04:27:24.000Z,"Thanks to 
@Oudaze
 for helping me figure out that I messed up on my taxes and should get more money back!",moore,0
397,2011-03-10T18:13:39.000Z,"Where you at 
@mattwilliamson
? Coming to the tweetup?",moore,0
0,2011-03-11T20:24:03.000Z,Friday = burgers for the boys big time oh yaa. #jerseyshore,boston,0
