,date,contents,city,city_in_disaster
0,2017-08-30T23:24:59.000Z,"broken clouds -> clear sky
humidity down 52% -> 49%
wind 8mph -> 2mph",boston,0
1,2017-08-30T12:03:22.000Z,Malden MA Wed Aug 30th AM Forecast: TODAY Chance Of Rain Hi 71 TONIGHT Mostly Clear Lo 55,boston,0
2,2017-08-30T23:25:00.000Z,"current weather in Boston: clear sky, 70°F
63% humidity, wind 4mph, pressure 1012mb",boston,0
3,2017-08-30T21:03:31.000Z,Medford MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 55 THURSDAY Partly Sunny Hi 79,boston,0
4,2017-08-29T21:03:35.000Z,Medford MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 55 WEDNESDAY Chance Of Rain Hi 71,boston,0
5,2017-08-30T20:10:25.000Z,"scattered clouds -> few clouds
temperature up 68°F -> 72°F
humidity down 68% -> 43%
wind 15mph -> 6mph",boston,0
6,2017-08-30T23:22:15.000Z,Watertown: 7:20pm: sunset,boston,0
7,2017-08-30T23:20:41.000Z,Boston: 7:19pm: sunset,boston,0
8,2017-08-30T20:27:29.000Z,"Cold fresh lemonade, and lobster roll recently… Markethttps://www.instagram.com/p/BYbms-ojv2j/",boston,0
9,2017-08-30T03:32:51.000Z,Box—Bleacher? X 1987!,boston,0
10,2017-08-29T22:01:34.000Z,"Great to have all the faculty and staff back from summer 
@brimmerandmay",boston,0
11,2017-08-30T18:19:11.000Z,Walked past a child and their minder on the Somerville Community Path selling lemonade with the proceeds going to Harvey relief #yallidarity,boston,0
12,2017-08-29T16:02:54.000Z,Travis Gustafson to be arraigned on animal cruelty charges in W. Rox Ct.  accused of leaving his dog locked in an overheated car. #wbz,boston,0
13,2017-08-30T20:01:38.000Z,I just came up with a brilliant idea.. let's see where t takes me,boston,0
14,2017-08-29T19:57:35.000Z,"Bench warrant issued by W.Rox. Ct. for Travis Gustafson, charged w/animal cruelty. He did not show up for arraignment today. #wbz",boston,0
45,2017-08-30T21:03:24.000Z,Boston MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 59 THURSDAY Partly Sunny Hi 79,boston,0
46,2017-08-30T12:03:23.000Z,Medford MA Wed Aug 30th AM Forecast: TODAY Chance Of Rain Hi 71 TONIGHT Mostly Clear Lo 55,boston,0
47,2017-08-29T21:03:27.000Z,Boston MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 59 WEDNESDAY Chance Of Rain Hi 71,boston,0
48,2017-08-30T23:25:53.000Z,"current weather in Watertown: clear sky, 68°F
49% humidity, wind 2mph, pressure 1012mb",boston,0
49,2017-08-29T01:06:33.000Z,I'm too annoyed by how Taylor talks to even hug my cat #BachelorInParadise,boston,0
50,2017-08-29T04:05:00.000Z,"1 Red-necked Phalarope (Phalaropus lobatus) Charles River off Forest Grove Road, Newton, Massachusetts, US (42.358, -71.251) 2017-08-27",boston,0
51,2017-08-30T00:42:44.000Z,Dean no don't you defend a man who thinks tickling women is fine it is the worst thing anyone could do to me #BachelorInParadise,boston,0
52,2017-08-30T19:03:57.000Z,I enjoyed fans album (kinda) I just didn't know,boston,0
53,2017-08-29T22:39:25.000Z,"every tweet about destiny 2 reminds me of destiNY USA and how it let me down by not opening in 2006 (or ever, as originally designed)",boston,0
75,2017-08-29T23:50:01.000Z,In 10 mins: Holiday Music Performs Live on WMBR's Pipeline,boston,0
76,2017-08-29T15:04:59.000Z,Everything about the MBTA’s operational practices is physically painful for me to watch ,boston,0
77,2017-08-29T20:31:40.000Z,It is clear that to Trump the presidency is nothing more than his latest reality TV appearance. And we're all contestants nothing more. ,boston,0
78,2017-08-30T12:25:01.000Z,Breakfast of Champions: This weeks Band of the Week at 8:30 am: Manhattan Love Suicides,boston,0
100,2017-08-29T23:20:17.000Z,Lately I been focused on meeeeeee,boston,0
101,2017-08-29T15:36:45.000Z,New Blog Post: MIT Beaver Suit,boston,0
102,2017-08-30T11:15:56.000Z,my tweets are gonna be super fucked since I can't see shit in my ph,boston,0
137,2017-08-30T21:03:30.000Z,Malden MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 55 THURSDAY Partly Sunny Hi 79,boston,0
138,2017-08-29T21:03:34.000Z,Malden MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 55 WEDNESDAY Chance Of Rain Hi 71,boston,0
139,2017-08-30T12:03:16.000Z,Boston MA Wed Aug 30th AM Forecast: TODAY Chance Of Rain Hi 70 TONIGHT Mostly Clear Lo 59,boston,0
140,2017-08-29T20:00:02.000Z,In 4 hrs: Holiday Music Performs Live on WMBR's Pipeline,boston,0
156,2017-08-30T12:03:19.000Z,Cambridge MA Wed Aug 30th AM Forecast: TODAY Chance Of Rain Hi 71 TONIGHT Mostly Clear Lo 55,boston,0
157,2017-08-30T21:03:38.000Z,West Medford MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 55 THURSDAY Partly Sunny Hi 79,boston,0
158,2017-08-29T21:03:41.000Z,West Medford MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 55 WEDNESDAY Chance Of Rain Hi 71,boston,0
172,2017-08-30T21:03:26.000Z,Cambridge MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 55 THURSDAY Partly Sunny Hi 79,boston,0
173,2017-08-30T12:03:30.000Z,West Medford MA Wed Aug 30th AM Forecast: TODAY Chance Of Rain Hi 71 TONIGHT Mostly Clear Lo 55,boston,0
174,2017-08-29T21:03:30.000Z,Cambridge MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 55 WEDNESDAY Chance Of Rain Hi 71,boston,0
175,2017-08-30T21:03:34.000Z,Quincy Center MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 59 THURSDAY Partly Sunny Hi 80,boston,0
176,2017-08-29T21:03:38.000Z,Quincy Center MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 59 WEDNESDAY Chance Of Rain Hi 70,boston,0
191,2017-08-30T12:03:26.000Z,Quincy Center MA Wed Aug 30th AM Forecast: TODAY Rain Hi 71 TONIGHT Mostly Clear Lo 59,boston,0
192,2017-08-30T21:03:29.000Z,Houghs Neck MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 59 THURSDAY Partly Sunny Hi 80,boston,0
193,2017-08-29T21:03:33.000Z,Houghs Neck MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 59 WEDNESDAY Chance Of Rain Hi 70,boston,0
194,2017-08-30T21:03:35.000Z,South Quincy MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 55 THURSDAY Chance Of Showers Hi 79,boston,0
208,2017-08-30T21:03:33.000Z,Quincy MA Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 59 THURSDAY Partly Sunny Hi 80,boston,0
209,2017-08-30T12:03:21.000Z,Houghs Neck MA Wed Aug 30th AM Forecast: TODAY Rain Hi 71 TONIGHT Mostly Clear Lo 59,boston,0
210,2017-08-29T21:03:39.000Z,South Quincy MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 55 WEDNESDAY Chance Of Rain Hi 71,boston,0
211,2017-08-29T21:03:37.000Z,Quincy MA Tue Aug 29th PM Forecast: TONIGHT Chance Of Rain Lo 59 WEDNESDAY Chance Of Rain Hi 70,boston,0
212,2017-08-30T12:03:27.000Z,South Quincy MA Wed Aug 30th AM Forecast: TODAY Rain Hi 71 TONIGHT Mostly Clear Lo 55,boston,0
213,2017-08-30T12:03:25.000Z,Quincy MA Wed Aug 30th AM Forecast: TODAY Rain Hi 71 TONIGHT Mostly Clear Lo 59,boston,0
0,2017-08-29T20:05:20.000Z,#DoklamStandOff Now Rahul will say it was he who met Chinese & persuaded them to withdraw from Doclam,nyc,0
1,2017-08-30T04:19:55.000Z,You'll know how much you mean to someone by the amount of time they're willing to invest on you.,nyc,0
2,2017-08-29T01:18:27.000Z,"#DoklamStandoff A great diplomatic victory for India. But beware, Chinese can betray & can play mischief elsewhere",nyc,0
3,2017-08-30T21:07:36.000Z,Queens NY Wed Aug 30th PM Forecast: TONIGHT Partly Cloudy Lo 31 SATURDAY Sunny Hi 41,nyc,0
4,2017-08-30T15:07:45.000Z,#TEB is currently experiencing departure delays between 16 mins and 30 mins due to INDIVIDUAL RELEASES #flightdelay,nyc,0
5,2017-08-30T23:38:28.000Z,"current weather in Paterson: clear sky, 75°F
50% humidity, wind 5mph, pressure 1014mb",nyc,0
6,2017-08-30T21:06:10.000Z,Jersey City NJ Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 65 THURSDAY Chance Of T-Storm Hi 85,nyc,0
7,2017-08-30T19:41:55.000Z,"clear sky -> few clouds
temperature up 72°F -> 77°F
humidity down 46% -> 39%
wind 9mph -> 6mph",nyc,0
8,2017-08-30T23:18:30.000Z,"few clouds -> clear sky
temperature up 73°F -> 75°F
humidity up 49% -> 53%
wind 5mph -> 7mph",nyc,0
9,2017-08-29T02:59:09.000Z,Bravo to Lil Mama. She actually was a believable actress #whenlovekills,nyc,0
10,2017-08-30T02:16:20.000Z,I wonder if a black gay couple will be featured #BlackLoveDoc,nyc,0
11,2017-08-29T23:46:59.000Z,"I am currently in a position of influence and relative authority. It's weird, send help. #potiac #orientation #adulting",nyc,0
12,2017-08-29T16:24:28.000Z,"Either October or November RT 
@BrittKnowsBestt
: What's your favorite month of the year? Mine is October",nyc,0
13,2017-08-30T12:20:01.000Z,POTUS&FLOTUS Catalogue White House 1600 Pennsylvania Ave. Washington DC USA Email $$$.Gov DIY America Build the Wall Ourselves Trump Bricks,nyc,0
14,2017-08-30T00:23:40.000Z,"Andrew Luck, a bust? The Colts aren't even .500 without him. That dude got 1 skill guy, crap coaches & no o-line to an AFC champ game.",nyc,0
30,2017-08-29T02:24:06.000Z,"Suurrreee Cena can talk on a mic but his sh*t still stinks and I would take Roman Reigns anyday ""RAW",nyc,0
31,2017-08-29T18:16:32.000Z,Why does it rain every time I decide to finally fix my hair.... #adverturecity #chrislife #gayboiproblems,nyc,0
32,2017-08-29T21:07:57.000Z,Staten Island NY Tue Aug 29th PM Forecast: TONIGHT Rain Lo 61 WEDNESDAY Clearing Hi 79,nyc,0
33,2017-08-30T12:07:38.000Z,Staten Island NY Wed Aug 30th AM Forecast: TODAY Clearing Hi 79 TONIGHT Partly Cloudy Lo 65,nyc,0
53,2017-08-30T19:36:59.000Z,"# 
@colinjost
 Was gonna do a Lady Windermere's Fan self-portrait, but I can't fit it in today. Now wearing magic bag on head. Plz dial me in.",nyc,0
82,2017-08-30T12:07:23.000Z,Queens NY Wed Aug 30th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,nyc,0
83,2017-08-30T22:05:01.000Z,"clear sky -> few clouds
temperature up 72°F -> 76°F
humidity down 46% -> 44%
wind 9mph -> 7mph",nyc,0
84,2017-08-30T12:06:44.000Z,Crotona Park NY Wed Aug 30th AM Forecast: TODAY Clearing Hi 79 TONIGHT Mostly Clear Lo 65,nyc,0
85,2017-08-30T23:36:01.000Z,"current weather in Jersey City: clear sky, 75°F
50% humidity, wind 5mph, pressure 1014mb",nyc,0
86,2017-08-29T21:06:11.000Z,Guttenberg NJ Tue Aug 29th PM Forecast: TONIGHT Rain Lo 60 WEDNESDAY Clearing Hi 79,nyc,0
87,2017-08-30T01:24:20.000Z,When you see couples at the store shopping together and you’re just living your life for the past 10 minutes in the cheese section,nyc,0
88,2017-08-29T23:10:14.000Z,"So spicy
let m eat
#Repost hidechan_ramen (get_repost)
・・・
Have you visited our new… Ramenhttps://www.instagram.com/p/BYZUiXkjlyf/",nyc,0
89,2017-08-30T22:31:34.000Z,Cleared: Construction on #984EYonkersAvenue NB from Seminary Avenue to Orient Street,nyc,0
90,2017-08-30T13:22:46.000Z,Cleared: Incident on #MLine Both directions from Forest Hills-71st Avenue Station to Essex Street Station,nyc,0
91,2017-08-30T19:03:19.000Z,Cleared: Construction on #BLine BothDir/BothDir from Prospect Park Station to Kings Highway Station,nyc,0
92,2017-08-30T13:07:53.000Z,Cleared: Construction on #FarRockawayBranch WB from Far Rockaway Station to New York Penn Station,nyc,0
112,2017-08-30T23:27:29.000Z,"Incident cleared in #StatenIsland on I-278 EB at Bradley Ave, stop and go traffic back to Forest Ave, delay of 10 mins #traffic",nyc,0
113,2017-08-30T23:09:58.000Z,"Accident cleared in #Paramus on NJ-17 SB at Century Rd, stop and go traffic back to Linwood Ave, delay of 13 mins #traffic",nyc,0
114,2017-08-30T18:24:41.000Z,Cleared: Incident on #DLine from West 4th Street Station to 34th Street-Herald Square Station,nyc,0
115,2017-08-30T20:59:48.000Z,Cleared: Incident on #ALine Both directions at Lefferts Boulevard-Ozone Park Station,nyc,0
135,2017-08-30T09:52:26.000Z,#ladygaga #ladygagaconcert #newyorkcity#ladygagacitifield #applause #JoanneWorldTour… Fieldhttps://www.instagram.com/p/BYaeB3Dh6hX/,nyc,0
136,2017-08-30T23:50:07.000Z,"June 28, 2017: 170 Sunnyside Avenue, Cypress Hills, Brooklyn – $620,000 – 2 units – 1,728 sf – two family home – two family brick",nyc,0
137,2017-08-30T21:07:52.000Z,Staten Island NY Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 65 THURSDAY Chance Of T-Storm Hi 85,nyc,0
138,2017-08-30T22:50:12.000Z,"June 28, 2017: 93-01 242nd Street, Bellerose, Queens – $610,000 – 1 unit – 1,808 sf – one family home – two stories/detached",nyc,0
158,2017-08-30T21:50:07.000Z,"June 28, 2017: 1435 East 98th Street, Canarsie, Brooklyn – $575,000 – 2 units – 1,512 sf – two family home – two family frame",nyc,0
187,2017-08-30T12:05:56.000Z,Guttenberg NJ Wed Aug 30th AM Forecast: TODAY Mostly Sunny Hi 79 TONIGHT Partly Cloudy Lo 65,nyc,0
188,2017-08-30T21:06:08.000Z,Guttenberg NJ Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 65 THURSDAY Chance Of T-Storm Hi 85,nyc,0
189,2017-08-30T23:25:09.000Z,"Disabled vehicle, center lane blocked in #StatenIsland on I-278 EB at Bradley Ave, stop and go traffic back to Forest Ave, delay of 10 mins",nyc,0
190,2017-08-30T22:28:37.000Z,Cleared: Construction on #JLine Both directions from Broadway-Eastern Parkway Station to Marcy Avenue Station,nyc,0
191,2017-08-30T19:03:19.000Z,Cleared: Construction on #1Line Manhattan bound from 242nd Street-Van Cortlandt Park Station to 215th Street Station,nyc,0
192,2017-08-30T09:02:37.000Z,Cleared: Construction on #4Line BothDir/BothDir from Franklin Avenue Station to Atlantic Avenue-Barclays Center Station,nyc,0
193,2017-08-30T12:58:37.000Z,Cleared: Construction on #PortWashingtonBranch WB from Great Neck Station to New York Penn Station,nyc,0
194,2017-08-30T18:32:50.000Z,Cleared: Construction on #CrossCountyParkway EB from I-87 - New York State Thruway to Exit 5; Kimball Avenue; Midland Avenue,nyc,0
195,2017-08-30T14:02:46.000Z,Cleared: Incident on #ZLine at Jamaica Center Station,nyc,0
196,2017-08-30T12:58:05.000Z,THERE IS A DEAD #GOAT IN PARK. THE HEAD IS HANGING FROM A TREE AND THE BODY IS ON THE GROUND IN THE SNOW./BEHIND THE FENCE BY CHILDREN'S SW…,nyc,0
197,2017-08-30T22:19:50.000Z,Cleared: Incident on #NJ440 NB at US 1&9 Truck Route/Communipaw Av,nyc,0
198,2017-08-29T22:27:41.000Z,Cleared: Incident on #LLine WB at Bedford Avenue Station,nyc,0
199,2017-08-29T16:40:10.000Z,Happy birthday to the King of Pop! Rest in Power #MichaelJackson,nyc,0
221,2017-08-30T14:02:46.000Z,Cleared: Incident on #3Line at Atlantic Avenue-Barclays Center Station,nyc,0
222,2017-08-30T22:58:51.000Z,Cleared: Incident on #NJ495 EB from Kennedy Boulevard to Lincoln Tunnel,nyc,0
223,2017-08-30T18:32:49.000Z,Cleared: Incident on #BLine SB from 145th Street Station to 125th Street Station,nyc,0
224,2017-08-30T19:52:38.000Z,Cleared: Incident on #BronxRiverParkway SB at Exit 11W - Cross County Parkway,nyc,0
246,2017-08-30T14:54:46.000Z,"Been slept on all my life, that's why I'm hungry to be GREAT..",nyc,0
247,2017-08-29T19:45:43.000Z,They watch our show and they say the people need us. I already had all the motivation I needed...it just continues to be intensified.,nyc,0
248,2017-08-30T23:58:48.000Z,"scattered clouds -> clear sky
humidity up 47% -> 50%",nyc,0
285,2017-08-30T12:06:20.000Z,Union City NJ Wed Aug 30th AM Forecast: TODAY Mostly Sunny Hi 79 TONIGHT Partly Cloudy Lo 65,nyc,0
286,2017-08-30T21:06:19.000Z,Passaic NJ Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 61 THURSDAY Chance Of T-Storm Hi 81,nyc,0
287,2017-08-30T14:02:46.000Z,Cleared: Incident on #JLine at Jamaica Center Station,nyc,0
288,2017-08-30T12:51:36.000Z,Cleared: Construction on #PortWashingtonBranch WB from Great Neck Station to Woodside Station,nyc,0
289,2017-08-30T14:18:35.000Z,"Check out my low tide, coming in 27 minutes. I'll be 16 inches below average.",nyc,0
290,2017-08-30T14:02:46.000Z,Cleared: Incident on #5Line at Atlantic Avenue-Barclays Center Station,nyc,0
291,2017-08-30T06:18:27.000Z,I have a high tide in 52 minutes. I'll be 18 inches above my average level.,nyc,0
292,2017-08-30T23:37:05.000Z,"current weather in New York: scattered clouds, 75°F
47% humidity, wind 5mph, pressure 1014mb",nyc,0
293,2017-08-29T17:35:28.000Z,"Last class
 I'm teaching vogue this Thursday 5:30 at studio 439, East Orange,NJ. This is… 439https://www.instagram.com/p/BYYuNy0AMbq/",nyc,0
294,2017-08-30T09:47:25.000Z,#ladygaga #ladygagaconcert #JoanneWorldTour #ladygaganyccitifield #justdance… Fieldhttps://www.instagram.com/p/BYadXl0heVV/,nyc,0
316,2017-08-30T19:18:59.000Z,"Come by in 19 minutes and see my high tide, I'll be 25 inches deeper than average.",nyc,0
317,2017-08-30T08:06:04.000Z,Updated advisory for Coney Island Creek: watch for combined sewer overflows till 3:00 PM ,nyc,0
318,2017-08-30T08:11:04.000Z,Update: watch for combined sewer overflows on Thurston Basin till 3:00 AM tomorrow ,nyc,0
319,2017-08-29T20:59:32.000Z,Ladies: let that nigga miss you,nyc,0
320,2017-08-29T16:07:14.000Z,"Reserved a hotel room for 
@FurpocalypseInc
! Now to find scary props for our suits.",nyc,0
342,2017-08-30T01:56:45.000Z,"I had high hopes of playing 
@sloclap
's 
@absolver
 tonight, but it keeps freezing before I even leave the character creator...",nyc,0
343,2017-08-29T23:42:58.000Z,Favorite React/Relay/etc. guides/tutorials/videos/books/etc.?,nyc,0
344,2017-08-30T17:45:09.000Z,I want to do something in Long Island/Hamptons this weekend. Maybe just an over night trip. Something off the LIRR? Tips? Tricks?,nyc,0
345,2017-08-29T04:02:41.000Z,"If you keep motionflow turned on: please explain yourself.

The director did not intend for this behavior.",nyc,0
367,2017-08-29T14:37:05.000Z,8 days until Bali.....,nyc,0
0,2017-08-30T22:04:19.000Z,Joplin MO Wed Aug 30th PM Forecast: TONIGHT Mostly Clear Lo 60 THURSDAY Mostly Sunny Hi 80,joplin,0
1,2017-08-29T13:05:10.000Z,Joplin MO Tue Aug 29th AM Forecast: REST OF TODAY Partly Cloudy Hi 80 TONIGHT Partly Cloudy Lo 60,joplin,0
4,2017-08-30T13:04:09.000Z,Joplin MO Wed Aug 30th AM Forecast: REST OF TODAY Mostly Sunny Hi 80 TONIGHT Mostly Clear Lo 60,joplin,0
0,2017-08-30T23:24:28.000Z,"overcast clouds -> few clouds
temperature up 84°F -> 86°F
humidity down 54% -> 48%
wind 24mph -> 9mph",houston,1
1,2017-08-30T17:37:01.000Z,"3 Magnificent Frigatebird (Fregata magnificens) - 3702 FM 1092 Rd, Missouri City US-TX (29.5676,-95.5640) - 2017-08-29 11:30",houston,1
2,2017-08-29T16:58:43.000Z,Pple beg. to go back home to recover. So much loss. Lots of volunteers offering help. Heartwarming. Keep sending us the love. We need it.,houston,1
3,2017-08-30T13:05:51.000Z,Sharpstown TX Wed Aug 30th AM Forecast: TODAY Chance Of T-Storm Hi 81 TONIGHT Partly Cloudy Lo 71,houston,1
4,2017-08-30T18:22:15.000Z,"current weather in Pasadena: overcast clouds, 84°F
54% humidity, wind 24mph, pressure 1008mb",houston,1
5,2017-08-30T20:53:59.000Z,If anybody need food or anything for your home come to this location. They are accepting donations as well.,houston,1
6,2017-08-30T22:06:05.000Z,Sugar Land TX Wed Aug 30th PM Forecast: TONIGHT Clearing Lo 71 THURSDAY Mostly Sunny Hi 90,houston,1
7,2017-08-29T13:06:47.000Z,Houston TX Tue Aug 29th AM Forecast: TODAY T-storms Hi 75 TONIGHT Tropical Storm Conditions Lo 71,houston,1
8,2017-08-29T04:19:03.000Z,I think all this new insurance law policy is BS. Do you really think they can demand we file a claim when people don't have a way to file?,houston,1
9,2017-08-29T15:08:03.000Z,"Houston - If you do drywall, paint,  junk clean out, repairs etc, we will need you in every part of town. Leave your contact info.",houston,1
10,2017-08-29T04:19:49.000Z,"No paper, no service half the time. People on their roofs, people in shelters. Get a grip people",houston,1
11,2017-08-29T13:07:22.000Z,Sugar Land TX Tue Aug 29th AM Forecast: TODAY Thunder Storms Hi 79 TONIGHT Thunder Storms Lo 75,houston,1
12,2017-08-30T04:27:34.000Z,"If I smell racism or see racism, I’d be the first to call it out...this wasn’t it, so let’s work towards helping and getting back to normal",houston,1
13,2017-08-30T05:10:15.000Z,"Heard a few times tdy.Wrkd all day sore, exhausted.Emotional toll continues.I look at amount of wrk Ieft-it's like I didnt get anything done",houston,1
14,2017-08-29T07:04:29.000Z,ISNT FUNNY IDIOTS TRAINED TO DO SPECIALISTS NOW WANNA DO AIR FORCE TERROR...N SIMULATE MUNICIPAL INSTEAD OF 1N1 OPERATIVS?,houston,1
15,2017-08-30T04:22:34.000Z,"Listen...Tropical Storm Harvey was non-discriminatory and offered equal opportunity flooding, tornadoes and other storm-related stuff. ",houston,1
16,2017-08-30T21:58:42.000Z,"Two right lanes blocked. in #WestSide on I-10 WB at Eldridge Pkwy, stop and go traffic back to The W Sam Houston Tollway, delay of 10 mins",houston,1
17,2017-08-30T15:44:26.000Z,"scattered clouds -> broken clouds
temperature up 73°F -> 77°F
humidity down 73% -> 69%
wind 21mph -> 22mph",houston,1
36,2017-08-29T22:03:16.000Z,"I Just Want ALL You Mfs In My DM To Know When This Water Clear Yal THE FIRST ONES I'm Sending The Laws To 
 IDGAF .",houston,1
37,2017-08-30T18:58:06.000Z,"Seems like Hurricane Harvey showed us how to work together and close the divisions between races, religions, political affiliations, etc. ",houston,1
48,2017-08-30T22:06:02.000Z,Sharpstown TX Wed Aug 30th PM Forecast: TONIGHT Partly Cloudy Lo 71 THURSDAY Partly Cloudy Hi 90,houston,1
49,2017-08-30T13:05:30.000Z,Houston TX Wed Aug 30th AM Forecast: TODAY Chance Of T-Storm Hi 81 TONIGHT Partly Cloudy Lo 71,houston,1
50,2017-08-30T20:07:41.000Z,"Accident blocks the three right lanes in #EnergyCorridor on I-10 WB at Kirkwood, stop and go traffic back to The W Sam Houston Tollway",houston,1
51,2017-08-30T23:33:03.000Z,"Father Time gotta have wayyyyy more W's than that lol RT 
@PopeQuanPaul
: Twitter: 3,678-0 
Father Time: 3,576-0",houston,1
52,2017-08-30T16:08:03.000Z,"""Eviscerates to Ecclesiastes"" ",houston,1
53,2017-08-29T23:30:59.000Z,Why he wasting all his ammo ,houston,1
54,2017-08-29T14:34:13.000Z,"The flooding here is at 500-year levels, with water over rooftops in some areas. In our vecindad, water rose on the streets just 2-3 feet.",houston,1
55,2017-08-30T02:12:54.000Z,Michael Blackson challenged Joe Budden to donate $45 ,houston,1
56,2017-08-30T23:47:58.000Z,I needed this laugh,houston,1
57,2017-08-29T02:36:48.000Z,"3 
@archgh
 parishes suffered flood damage: S Ignatius, S Philip, Shrine True Cross. Any others?
#tour_archgh #harvey",houston,1
58,2017-08-30T00:56:26.000Z,One Thing About Me . . I've Been Hit AND Stomped By MEN & Women So No Nigga Or Bitch Will EVER Put Fear In My MF Heart !,houston,1
59,2017-08-30T23:47:14.000Z,May I...take your...order....woooo RT @MenkTheDon: He at the register taking drive through orders breathing heavy. ,houston,1
60,2017-08-29T03:35:23.000Z,"As for the hegemonic abuses of PMI, NAFTA negotiators are likely to be, as the French put it, à coté de la plaque.",houston,1
61,2017-08-29T22:08:24.000Z,LMAO I Haven't @ Not ONE Person . But All Y'all That Was Saying Y'all Gone Pass By Dm'n Me Saying Y'all Ain't Do It . . Bitch You GUILTY HOE,houston,1
96,2017-08-29T13:07:19.000Z,Sharpstown TX Tue Aug 29th AM Forecast: TODAY T-storms Hi 75 TONIGHT Tropical Storm Conditions Lo 71,houston,1
97,2017-08-30T22:05:41.000Z,Houston TX Wed Aug 30th PM Forecast: TONIGHT Partly Cloudy Lo 71 THURSDAY Partly Cloudy Hi 90,houston,1
98,2017-08-30T20:34:58.000Z,"Accident cleared in #EnergyCorridor on I-10 WB at Kirkwood, stop and go traffic back to The W Sam Houston Tollway, delay of 5 mins #traffic",houston,1
99,2017-08-30T13:05:54.000Z,Sugar Land TX Wed Aug 30th AM Forecast: TODAY Partly Cloudy Hi 85 TONIGHT Partly Cloudy Lo 69,houston,1
0,2017-08-30T14:01:34.000Z,What was that story you once told me about Zardu Hasselfrau?,omaha,0
1,2017-08-30T18:24:22.000Z,"current weather in Omaha: scattered clouds, 77°F
61% humidity, wind 3mph, pressure 1020mb",omaha,0
2,2017-08-30T21:00:07.000Z,"scattered clouds -> clear sky
temperature up 77°F -> 79°F",omaha,0
3,2017-08-30T15:15:50.000Z,"fog -> clear sky
temperature up 56°F -> 68°F
humidity down 100% -> 73%",omaha,0
4,2017-08-30T22:04:56.000Z,Omaha NE Wed Aug 30th PM Forecast: TONIGHT Patchy Fog Lo 59 THURSDAY Patchy Fog Hi 81,omaha,0
5,2017-08-30T13:04:45.000Z,Omaha NE Wed Aug 30th AM Forecast: TODAY Patchy Fog Hi 81 TONIGHT Patchy Fog Lo 59,omaha,0
