,date,contents,city,city_in_disaster
249,2019-03-17T16:56:20.000Z,I just realized enno refeate byen3ado aa id wehde and that sucks sometimes,beirut,0
250,2019-03-17T21:11:37.000Z,bitch i can not wait for aries season,beirut,0
251,2019-03-16T07:27:13.000Z,What’s the most passive aggressive emoji I can send my boss for making me work over the weekend?,beirut,0
252,2019-03-17T20:34:25.000Z,Messi super hatrick or weekend ruined come on lads,beirut,0
288,2019-03-17T18:29:48.000Z,That JD character is weird. #Heathers,beirut,0
289,2019-03-17T12:02:34.000Z,je n'arrive pas a m'attacher,beirut,0
290,2019-03-17T09:45:21.000Z,"current weather in Beirut: scattered clouds, 13°C
55% humidity, wind 5kmh, pressure 1020mb",beirut,0
291,2019-03-16T20:45:39.000Z,"a new belief     S Y S T E E E E M

S A A A AA L VATION   F O U N D IN

V O M IT   A N D   

B L O O O O O O D",beirut,0
292,2019-03-16T11:40:44.000Z,Should i go extra for my prom dress,beirut,0
293,2019-03-16T21:17:26.000Z,"Once I Say "" Oh"" Or ""K"" Or "" Mhmm"" My Attitude Is Now Activated ",beirut,0
294,2019-03-17T02:40:35.000Z,"If I leave, I'm sorry for your loss",beirut,0
295,2019-03-17T20:47:41.000Z,Waiting el var,beirut,0
296,2019-03-17T23:20:29.000Z,"Believe me, NO ONE wants to follow your “fitness journey.”",beirut,0
318,2019-03-16T21:20:40.000Z,I asked my mom Iza bethesse seyeset trump aribe aa seyeset Reagan... Aletleee Ana Michel sleiman nesye 3ahdo kif ken ,beirut,0
319,2019-03-17T14:08:34.000Z,Every time I hear #Trump describe the fake Gen. Pershing story- a random made up mass murder- I blv he stokes killer hate in bigots by describing bullets dipped in pigs blood to kill #Muslims. His tropes are murderous and islamophobic and he should be stripped of the presidency.,beirut,0
320,2019-03-16T20:35:06.000Z,Trying and trying is the best solution!,beirut,0
321,2019-03-17T14:24:14.000Z,"I'm gonna try not being mean for a while, see how that works",beirut,0
343,2019-03-17T13:28:11.000Z,"I feel very seen by 
@RashidaTlaib
 - happy you exist and can speak for so many Muslim Americans - great choice for commentary 
@jaketapper
 #SOTU",beirut,0
344,2019-03-17T21:38:39.000Z,Hope Suarez will only miss the international break and his injury isn't that serious.,beirut,0
345,2019-03-16T16:36:29.000Z,Isco frisco is back,beirut,0
346,2019-03-17T09:48:50.000Z,"Who can do the fanchant in the replies 1 name per tweet without being interrupted?
#TwitterBestFandom⁠ ⁠
#TeamBTS
#SoompiAwards⁠ ⁠
@BTS_twt",beirut,0
367,2019-03-17T23:41:43.000Z,Guys wish me luck tomorrow ,beirut,0
368,2019-03-17T20:11:54.000Z,Gary and his demons is weird,beirut,0
369,2019-03-17T22:23:33.000Z,"If my plane crash, i guess thats it.",beirut,0
0,2019-03-17T23:20:45.000Z,Don’t give up on God because he won’t give up on you,atlanta,0
1,2019-03-17T23:07:33.000Z,"+* ok ! 
let * ! +:) me  . .$ drive the boat
  
ok ! * +",atlanta,0
2,2019-03-17T01:13:34.000Z,A broken plan does not mean a broken purpose.,atlanta,0
3,2019-03-17T21:06:40.000Z,everyone please pray for me & my family.,atlanta,0
4,2019-03-17T23:20:13.000Z,I saw a woman at Walmart with March Madness teeth.. She was down to the final four.,atlanta,0
5,2019-03-17T18:10:58.000Z,I'm going to try live-streaming #UglyDogs.,atlanta,0
6,2019-03-17T03:58:19.000Z,Don’t even know why I bother sometimes.,atlanta,0
7,2019-03-17T04:26:22.000Z,My friends are creating and putting out some big records and I’m really proud and excited for them ,atlanta,0
8,2019-03-17T19:29:35.000Z,"CUT DOWN THE NETS BABY!!!
WE R SEC TOURNAMENT CHAMPS!!!",atlanta,0
18,2019-03-17T22:27:05.000Z,please don’t ask me to speak up bc I’ll start crying ,atlanta,0
19,2019-03-17T20:21:23.000Z,"Individual faculty can change their individual teaching practices, but only a community can change a curriculum.  #gcec19",atlanta,0
20,2019-03-17T20:06:34.000Z,"Dr. Shirley Malcolm:  If someone tells us we belong (in the graduate student community), it makes all the difference in the world.  #GCEC19",atlanta,0
21,2019-03-17T13:50:39.000Z,"Can’t believe 
@ComSciConATL
 is over! So glad to have worked with some of the best people who also share the same passion for #scicomm. Thank you everyone!This won’t happen without you all! #teamwork @DMcD2676 
@almost_dr_mast
 @PhutureDoctors
 @insectsaremetal
 @baandrews1993",atlanta,0
22,2019-03-17T13:24:12.000Z,#TMCAnnual19 here we go!  Excited to see all the technology everyone is working on. And we have a #runonless announcement later today.,atlanta,0
23,2019-03-17T03:19:16.000Z,Any1 that goes out they way to fw your opps are pressed af ,atlanta,0
24,2019-03-17T13:22:33.000Z,"May the road rise up to meet you, May the wind be always at your back... Sláinte & Have a great #StPatricksDay",atlanta,0
25,2019-03-17T18:32:28.000Z,"Well, now what do I do with my time? #UglyDogs",atlanta,0
26,2019-03-17T16:26:21.000Z,making grilled cheese isnt something you can learn you either have it or u don’t,atlanta,0
27,2019-03-17T18:25:59.000Z,Chuma Okeke.... LEAGUE HIM,atlanta,0
28,2019-03-17T03:46:41.000Z,"Me :My memory so fucked up 

Person : How bad is it 

Me : How bad is what",atlanta,0
76,2019-03-17T17:12:52.000Z,is it just me or people been wearing lime green a lot? ,atlanta,0
77,2019-03-17T19:02:18.000Z,Freddie! 3-run blast.  #Braves,atlanta,0
78,2019-03-17T23:48:49.000Z,Life been great since I let go of toxic ass shit,atlanta,0
79,2019-03-17T22:20:07.000Z,People won’t love that 6-seed and should be pissed about it but that is a great draw for Nova.,atlanta,0
80,2019-03-17T18:54:02.000Z,Very nice of Bruce Pearl to pick today to finally get the job done in the SEC tournament,atlanta,0
81,2019-03-17T20:17:53.000Z,Black people that can’t dance is like the weirdest shit in the world to me,atlanta,0
82,2019-03-17T19:37:46.000Z,"fuck :( them +:) kids
  * ok  !+
ok ! * +",atlanta,0
83,2019-03-16T23:01:05.000Z,my mom constantly tells me not to tell any and everybody about your accomplishments because they will genuinely not be happy for you ...and fake it.,atlanta,0
84,2019-03-17T19:25:21.000Z,BEER ME IS THE BEST ME,atlanta,0
85,2019-03-17T18:34:45.000Z,"I hate when im having 
a wild night and 
my fucking phone dies",atlanta,0
86,2019-03-17T13:06:03.000Z,The less you depend on people the greater the anointing will be on your life.,atlanta,0
87,2019-03-17T17:16:14.000Z,Is it true that someone who doesn’t even play SFV is in the top 6 for SFL in votes? Cmon FGC. VOTE FOR OUR OWN PLAYERS!!!!!,atlanta,0
108,2019-03-17T23:27:49.000Z,"It’s so beautiful outside right now. 

#Atlanta",atlanta,0
109,2019-03-17T03:30:14.000Z,I eat once a day,atlanta,0
110,2019-03-17T19:52:02.000Z,"*+!:) !!
all ^ 
*  !+  i’m :( 
 saying  . is 
 +** tickets ** !++ to miami $80 ** !++ 
++ 
#love *",atlanta,0
111,2019-03-17T22:23:53.000Z,women’s health concerns are systemically ignored by healthcare professionals and our bodily autonomy is under constant threat and astrology is prob made up but maybe donate to planned parenthood before you make fun of women for blaming mercury in retrograde ok we’re exhausted,atlanta,0
132,2019-03-17T09:34:44.000Z,Pray that as we worship today our hearts will be drawn to abiding in our Savior... John 15:1-17,atlanta,0
133,2019-03-17T20:25:11.000Z,Can we differentiate between our learners vs our assumptions about our learners? #gcec19,atlanta,0
134,2019-03-17T22:55:24.000Z,"It’s not that I don’t care, I’m just not finna beg no one for anything.",atlanta,0
154,2019-03-17T15:23:55.000Z,"they gotta give Ned another title, “Keeper of Secrets” because goddamn he really held his sister down.",atlanta,0
181,2019-03-17T23:13:54.000Z,Ok I enjoyed #CaptainMarvel idk wtf y’all were complaining about.....,atlanta,0
182,2019-03-17T16:31:56.000Z,"I am absolutely overwhelmed with joy to know how welcoming and cool the Soul Calibur community is. 
I am ever more passionate to not only compete, but make sure I can contribute to this community however I can.
Final Round 2019 is an experience I'll never forget. Thanks guys!",atlanta,0
183,2019-03-17T20:11:02.000Z,"Get your dancing shoes ready! 
@GeorgiaStateMBB
 is tournament bound! 
@MastaBruce_
 @TwoSpicee 
@Kanewilll
 @JefeThomas30
 @IHate_DamWilson
 @JT44or45
 @D_Mitch23
 Proud of you guys! Let’s go  
 down on D and make a run in #MarchMadness",atlanta,0
184,2019-03-17T22:55:21.000Z,Living is expensive.,atlanta,0
185,2019-03-17T03:15:11.000Z,Glad my mother raised me right boy some of yall are really train wrecks .,atlanta,0
186,2019-03-17T15:27:54.000Z,The worst Twitter ever will be 2020 election Twitter. That’s all.,atlanta,0
187,2019-03-17T19:05:06.000Z,I will not tweet that deep down in my heart I’d still rather have Pearl. I will not tweet that.,atlanta,0
188,2019-03-17T19:40:57.000Z,"*+!:) !!
if ^ 
*  !+  you not +:) street :( 
 stay on ++** the sidewalk :( 
+:)  ",atlanta,0
189,2019-03-17T23:38:57.000Z,I won’t go back and can’t go back,atlanta,0
190,2019-03-17T22:20:07.000Z,"*+!:) !!
lemme +:) drive ! da +:) boat *^ ! 
*+ _ slatt",atlanta,0
191,2019-03-17T19:44:15.000Z,"I look forward to the day I’m completely independent and don’t need anything from anyone but me, myself, and I.",atlanta,0
211,2019-03-17T15:55:12.000Z, Stepping out of your comfort zone is the best when everything works out!,atlanta,0
212,2019-03-17T19:02:12.000Z,someone take me on a date or something. I’m bored lol.,atlanta,0
213,2019-03-17T22:15:30.000Z,Crazy how most of the older generation gets to choose the younger generation's future.,atlanta,0
214,2019-03-17T12:37:35.000Z,Moving to Nashville today! Any advice or recommendations is much appreciated,atlanta,0
215,2019-03-16T20:50:32.000Z,"Will be attending my first ever St. Patrick's day event. Not gonna wear green and I swear if some grown ass adult tries to pinch me, I'm calling the cops.",atlanta,0
236,2019-03-17T11:30:05.000Z,"“ I know when I woke up this morning that I was gonna back dash motherfucker !!” 
@RobTeeVee
 on how he guesses against command grab characters ",atlanta,0
237,2019-03-17T21:07:50.000Z,"Alabama softball has landed safely in Atlanta. Thanks 
@AmericanAir
 for the ride from Honolulu! 

We will see Tide fans next in College Station, Texas this Friday/Sat/Sunday.",atlanta,0
238,2019-03-17T22:54:50.000Z,City Girls = Women’s Empowerment,atlanta,0
258,2019-03-17T07:16:16.000Z,officially apart of AYAT ,atlanta,0
287,2019-03-17T03:32:27.000Z,What a guy gotta do to get a date around these parts?,atlanta,0
288,2019-03-17T18:01:37.000Z,life is a never-ending load of laundry,atlanta,0
289,2019-03-17T08:09:12.000Z,4 am wide awake & mad im wide awake ,atlanta,0
290,2019-03-17T20:37:18.000Z,"It's a beautiful day out in Atlanta. Black folks out grilling, and I just got me a veggie plate from Jamrock smothered with curry sauce. Things are looking up.",atlanta,0
291,2019-03-17T23:46:08.000Z,y’all gonna be banned from Miami,atlanta,0
292,2019-03-17T23:52:31.000Z,PICK UP AFTER YOURSELF YOU PEOPLE.  I hate coming into the venue and looking at all these fucking empty bottles and cans and tissues laying on the floor. That me and TastyBlue had to pick them up.  People  can be so fucking disgusting I swear. LEARN FROM EVO JAPAN.,atlanta,0
293,2019-03-17T13:41:14.000Z,It's crazy how many adults have 0 skills when it comes to mutually resolving a conflict and or talking it out.,atlanta,0
294,2019-03-17T21:15:39.000Z,Nick’s Lounge is such a legendary spot. 300 people in a 50 person capacity hole in the wall and some of the best wings you’ll ever eat...,atlanta,0
295,2019-03-17T04:09:07.000Z,Views Drake best project,atlanta,0
296,2019-03-17T12:32:52.000Z,"Up game planning on how to document these events:
1) A college conference basketball tournament (men and women) NEXT SEASON 
2) NCAA Tournament (still aiming for this season)
3) McDonald’s All American GAME/ Practice (
) 

and a few more things...",atlanta,0
297,2019-03-17T22:50:43.000Z,Hood niggas got unlimited stamina when hooping I swear,atlanta,0
317,2019-03-17T21:59:28.000Z,"Congrats to Clay Padgett 
@ClayPadgett25
 (Smithville High) & Eric Hilliard (Taft High) for having the top cumalative score for high school athletes at #FBUSanAntonio 
@ShocaseSports
 & 
@ZybekSports",atlanta,0
318,2019-03-17T18:37:52.000Z,gabe’s leaving me soon :(,atlanta,0
319,2019-03-17T15:47:47.000Z,"The dem 65k donor debate requirement has led lots of people to donate to interesting/compelling candidates on the margins just to see them make the stage. I think it’s a good, but unintended consequence. Harder for media to ignore them.",atlanta,0
320,2019-03-17T15:53:56.000Z,My boyfriend dope asf,atlanta,0
340,2019-03-17T21:09:58.000Z,"Tonight is the return of 
@SHO_Billions
 yes!!!!",atlanta,0
341,2019-03-17T17:23:34.000Z,Doin a couple beat collabs today,atlanta,0
342,2019-03-17T18:14:03.000Z,Whom else is sick today? Drink those fluids fam,atlanta,0
343,2019-03-17T22:52:42.000Z,Playing sets with @AZReadman and TastyBlue. Getting all that offline practice !,atlanta,0
344,2019-03-17T22:28:27.000Z,"Must admit, tho i am salty for going 3 and 2 in pools, the amount of fans and support here is overwhelming. Good people too tellin' me don't let it get to u, u still Godlike, etc. I really appreciate u guys! ",atlanta,0
0,2019-03-17T23:59:54.000Z,".
               J E S U S
                      A
                      V
                      E
                      S

    Can I get an “AMEN” ???
.",fukishama,0
1,2019-03-17T23:59:57.000Z,country music is all around just the best,fukishama,0
2,2019-03-17T23:59:45.000Z,#Scorpio: Once you told someone how you feel about a situation you see no reason to repeat yourself.,fukishama,0
3,2019-03-17T23:59:49.000Z,"My heart is truly broken I’m deverstated, I will never meet someone like u ever again, best 6 months of my life that’s for sure",fukishama,0
4,2019-03-17T23:59:41.000Z,"my vocabulary consists of
-what
-sorry
-yikes
-that’s bogus
-retweet
-ha that’s funny
-ope
-loser
-u was at the club bottoms up when i first met u",fukishama,0
5,2019-03-17T23:59:58.000Z,"Alright alright, Romeo Locaste really tryna blame the minors because he feels THEY took advantage of him ",fukishama,0
6,2019-03-17T23:59:42.000Z,"No kids till i’ve traveled damn near the whole world, married, & with a house I OWN. PERIODT",fukishama,0
7,2019-03-17T23:59:57.000Z,"Idc how people feel about what I do 
 Ima do me regardless",fukishama,0
8,2019-03-17T23:59:40.000Z,I PLEAD THE FIFTH : Like this & I'll dm you a question I’ve been wanting to ask you & quote this tweet with the honest answer or say I plead the fifth...,fukishama,0
9,2019-03-17T23:59:56.000Z,Does anyone’s mom tell them to stop doing something and then you get the urge to want to do it even more than before or is it just me?,fukishama,0
10,2019-03-17T23:59:50.000Z,"Don't block your Blessings by seeking revenge on people that wronged you. 

Let it go and trust God to fight all your battles. ",fukishama,0
11,2019-03-17T23:59:56.000Z,Do everything you do with love or don’t do it,fukishama,0
24,2019-03-17T23:59:55.000Z,"when moana said ""I wish I could be the perfect daughter"" i felt that...",fukishama,0
25,2019-03-17T23:59:52.000Z,"In the name of Owen Wilson, our lord and savior, amen.",fukishama,0
26,2019-03-17T23:59:54.000Z,"me: my body is a temple
my cousin: stfu more like a strip club",fukishama,0
27,2019-03-17T23:59:51.000Z,You ever just miss someone’s voice? Or is that just me ,fukishama,0
28,2019-03-17T23:59:52.000Z,"“Someone said they ordered shamrock shakes off UberEats but they didn’t get them”
“.... dude that was you” 
Fake Patty’s at Kent State",fukishama,0
46,2019-03-17T23:59:37.000Z,"Just found out I'll be presenting at #ChemEd2019 at North Central College in Naperville, IL. My session is: Childhoood Toy to #Scientific Instrument - the Easy-Bake Oven. Proud to represent the #WoodburyPride science dept!  #chemed #chemistry #professionaldevelopment #teaching",fukishama,0
47,2019-03-17T23:59:49.000Z,dude what’s it like to have friends?? asking for a... oof...,fukishama,0
48,2019-03-17T23:59:51.000Z,Yung Pinch BEEN cold,fukishama,0
84,2019-03-17T23:59:48.000Z,"Messi's journey to the absolute three ultimate scoring records:

Most official goals for a single club (591): Pelé (643) - 52 
Most official goals by a single footballer (656): Pelé (757) - 101 Needed
Most goals scored in a single league (412): Bican (500) - 88 Needed",fukishama,0
85,2019-03-17T23:59:51.000Z,I wanna go to the beach,fukishama,0
86,2019-03-17T23:59:49.000Z,"#MeExtrañaQ no me des fav

#FamilyBikers",fukishama,0
87,2019-03-17T23:59:58.000Z,"*me lifting weights* 

Brad: Don’t forget to breathe.",fukishama,0
88,2019-03-17T23:59:47.000Z,Some things aren’t worth giving my energy to,fukishama,0
89,2019-03-17T23:59:50.000Z,It gets better. Trust me,fukishama,0
90,2019-03-17T23:59:59.000Z,If your dick is bigger than 5 inches rt this,fukishama,0
91,2019-03-17T23:59:43.000Z,i need ice cream rn,fukishama,0
92,2019-03-17T23:59:44.000Z,I love my Irish heritage and hate snakes so today is a good day. #StPattysDay,fukishama,0
113,2019-03-17T23:59:39.000Z,The first step of a lesbian mating ritual is exchanging your favorite maggie nelson passages,fukishama,0
114,2019-03-17T23:59:51.000Z,IU gets the 17 seed.,fukishama,0
115,2019-03-17T23:59:56.000Z,"“the greatest achievements a person can make is loving God, yourself, and others.”",fukishama,0
116,2019-03-17T23:59:42.000Z,"I ate a salad earlier cause im trying to be healthy but then i remembered Ben & Jerrys delivers. 

I now have a half baked milkshake and a pint of chubby hubby on its way to my door step. 

See y’all on My 600lb Life",fukishama,0
137,2019-03-17T23:59:42.000Z,You just gave me time and I think I found a best me,fukishama,0
138,2019-03-17T23:59:51.000Z,Aliya Mustafina is so damn impressive,fukishama,0
139,2019-03-17T23:59:38.000Z,My dad and my sister drove out and surprised me at work. I haven’t seen my dad since Christmas. I ugly cried to say the least,fukishama,0
140,2019-03-17T23:59:58.000Z,"Folks are going to judge you regardless. Do what you want, and block out the noise.",fukishama,0
161,2019-03-17T23:59:51.000Z,"I always doubt INFJ bios. You hoes gotta prove yourselves, I’m sorry 
 blame 16personalities",fukishama,0
162,2019-03-17T23:59:43.000Z,I'm scared to accidentally break these fragile little fairies around me made of light and grace crush them under the weight of my crudeness illiteracy and spatial extent and that makes me feel lonely and sad,fukishama,0
163,2019-03-17T23:59:45.000Z,"the church asked for all the dads to come up, I stood up and immediately got smacked by my mom. luv u mum <3",fukishama,0
198,2019-03-17T23:59:51.000Z,when the barista puts too much syrup in your red bull Italian soda and you can’t even taste the red bull :(,fukishama,0
199,2019-03-17T23:59:52.000Z,"time to kick it up another notch, bet. ",fukishama,0
200,2019-03-17T23:59:59.000Z,"Hi, Kristen Krueger, Instructional Technology Coach, aspiring principal, T. Clay Wood ES. #VAESPChat",fukishama,0
201,2019-03-17T23:59:53.000Z,"Today I learned that in college my great grandma went on a date and the boy locked her in the car and tried to hold her down so she casually leaned over and took a bite out of his cheek 
 she saw him the next day with it all wrapped up and tried saying hi, but he ran away ",fukishama,0
202,2019-03-17T23:59:54.000Z,i’d be lying if i said i felt like i fit in,fukishama,0
203,2019-03-17T23:59:42.000Z,Crying at the black lesbian episode of queer eye,fukishama,0
204,2019-03-17T23:59:58.000Z,"why does jk rowling still do what she does, literally every single time she goes ""oh dobby was a firm supporter of the 2nd ammendment!!"" or some dumb shit like that the backlash makes her look like a fuckin exponential dunce",fukishama,0
205,2019-03-17T23:59:47.000Z,"Time relaxou 

Gostou do empate.",fukishama,0
224,2019-03-17T23:59:48.000Z,"Happy Founder’s Day Gentlemen! It’s an honor to be on campus with you guys! 
 @ThetaChiYSU",fukishama,0
225,2019-03-17T23:59:53.000Z,So apparently men too can also be jelouse of women because they want to be pampered and taken care of by a real man it must be the fact that California has a large prison system. I seriously need to find a honest small town country man city people aren't my cup of tea ,fukishama,0
226,2019-03-17T23:59:57.000Z,I think it’s time for another tattoo,fukishama,0
227,2019-03-17T23:59:44.000Z,"By the way: 
We're seeing why everyone on the Union was so high on Aaronson in preseason.
He's the real deal. #ATLvPHI #DOOP",fukishama,0
247,2019-03-17T23:59:42.000Z,i’m S I N G L E asf and S I N G L E dab ,fukishama,0
248,2019-03-17T23:59:46.000Z,Today I spent the entire ten minutes allowed for body warm up cracking all of my joints and that’s how I know I’m old,fukishama,0
249,2019-03-17T23:59:48.000Z,"Got an article coming out in the Monkey Cage tomorrow, woohoo! 

Topic: Democratic National Convention in Milwaukee - will it help Ds win Wisconsin?",fukishama,0
250,2019-03-17T23:59:39.000Z,"ATTENTION
 We are doing a bracket challenge group on ESPN Tournament challenge. Everyone is encouraged to sign up. 
Buy in is $10, venmod to @ scottmchenry. One entry per person, winner takes all. Group name is burbsboyspod and the password is burbsboyspod.",fukishama,0
269,2019-03-17T23:59:50.000Z,"Yooo my bff just finished first on her team and 25th out of 126 girls at her first golf tournament of the year
 IM SO PROUD 
@lacey_mctall",fukishama,0
270,2019-03-17T23:59:44.000Z,"Electronic courses are about cutting costs. Isolation, no teacher. Poor have computers at home? This is a deplorable exercise allowing private enterprise into classrooms. Who checks the private firms?  How come Minister or Education didn’t mention this? #onpoli #osstf",fukishama,0
271,2019-03-17T23:59:43.000Z,"Last year was the year for the hardest lessons I’ve learned thus far, harsh reality checks, and taking action with my life. This year I feel God rewarding my sacrifices and suffering with the things I deserve and I’ve earned it. I’m feeling so so grateful.",fukishama,0
289,2019-03-17T23:59:44.000Z,"In the silence of our souls is where we will find our greatest contentment. 

When a gathering of kindred souls connect - there you will find your circle of comfort.",fukishama,0
315,2019-03-17T23:59:35.000Z,"The older, the more responsibilities...
How can one stop growing pls?",fukishama,0
316,2019-03-17T23:59:49.000Z,Life goes on... take the risk or lose the chance,fukishama,0
317,2019-03-17T23:59:44.000Z,Thank you to anyone that wished me happy birthday ,fukishama,0
318,2019-03-17T23:59:38.000Z,FSU bracket is very winnable if they play to their potential.,fukishama,0
319,2019-03-17T23:59:43.000Z,"“Something’s burning deep inside of me” - 
@Rancid
  #WhyITravel",fukishama,0
320,2019-03-17T23:59:42.000Z,I love how excited Brandi gets when she drives my car ,fukishama,0
321,2019-03-17T23:59:47.000Z,the fact that ariana has been tattooed by romeo lacoste ,fukishama,0
322,2019-03-17T23:59:42.000Z,"Dang good day, 
@ClayMillican
!  The team, the straightline strategy... it's all beginning to gel and it shows!  
On to Vegas! ",fukishama,0
323,2019-03-17T23:59:38.000Z,The next President of the United States will be a woman. Heard it here first.,fukishama,0
324,2019-03-17T23:59:52.000Z,"Who's ready for another night of #AmericanIdol
 auditions?",fukishama,0
325,2019-03-17T23:59:49.000Z,"A fun thing to say just to make people mad is “Yeah, Van Morrison is good but I like The Smiths better”",fukishama,0
326,2019-03-17T23:59:58.000Z,"I do not want to talk about fetish related shit all of the time! And I'm not going to. 

Yes, I enjoy it. A lot. However, that's not My entire life. It's a big part of it.. but I enjoy MANY other things. 

Talking about one subject all the time burns you out..",fukishama,0
0,2019-03-17T22:21:40.000Z,Grad school visits are exhausting. No one talk to me for like 3 days please.,austin,0
1,2019-03-17T00:23:51.000Z,Is anti just the ricegum of the smash scene or am I alone in thinking this,austin,0
2,2019-03-17T17:28:30.000Z,The songs here don’t even slap,austin,0
3,2019-03-17T21:28:51.000Z,I need a boo to travel with me :/,austin,0
4,2019-03-17T03:28:30.000Z,fuck an after party who’s tryna play Melee,austin,0
5,2019-03-17T15:46:58.000Z,"I can’t believe today is the last day of #SXSW, it feels like it just started 45 days ago!",austin,0
6,2019-03-17T07:15:53.000Z,"at the end of the day, you gotta put you first...your peace of mind !!!",austin,0
7,2019-03-17T18:11:08.000Z,The new season of arrested development is sending me,austin,0
8,2019-03-17T00:45:57.000Z,"if you moved here, you're not allowed to say ""don't move here"" #SXSW",austin,0
9,2019-03-17T11:05:26.000Z,She don’t like her body left the doctor wit a new shape,austin,0
10,2019-03-16T22:12:01.000Z,Cool thing about living in Austin is that I don’t have to buy tickets to SXSW since I can hear it from my apartment :-)),austin,0
11,2019-03-17T02:57:18.000Z,"#PetSematary (2019). Holy hell! Not only does it greatly improve upon the original film, but it manages to reach Kubrick/SHINING level heights! I was terrified, blown away and impressed. #SXSW",austin,0
12,2019-03-17T02:57:54.000Z,Happy to report that PET SEMATARY (2019) jacks with you as much as it does your auto-correct. And that’s a lot. #PetSematary #sxsw,austin,0
13,2019-03-17T15:21:14.000Z,don’t cut me off then regret it,austin,0
14,2019-03-17T18:01:49.000Z,I’ve BEEN tell y’all women rap is coming to really make the men uncomfortable and look...,austin,0
15,2019-03-17T09:42:34.000Z,On a more positive note I MET BBY MUTHA and Delvay and my heart fluttered every second.,austin,0
16,2019-03-17T14:38:35.000Z,I can choose a gym locker at the outskirts of known existence and as soon as I return there will be always be a nude old man waiting.,austin,0
17,2019-03-17T23:47:40.000Z,People will really switch up on you ,austin,0
18,2019-03-17T04:55:18.000Z,"DO

NOT

DRINK

AND 

DRIVE 

OR 

YOU 

ARE

FIRED

#SXSW",austin,0
38,2019-03-16T22:47:16.000Z,My elevator lean against the wall and look at my phone game is strong.,austin,0
70,2019-03-17T17:37:49.000Z,When I talk about gun violence I talk 2 a panel of victims who have experienced it. Mass shootings-school shootings-everyday gun violence-gun violence that affects black/brown/religion-suicides. I talk to all. So LETS STOP just using white faces as the only face of gun violence,austin,0
71,2019-03-17T17:09:27.000Z,"i got a barbed wire tattoo in texas, how fucking texas is that?",austin,0
72,2019-03-17T05:45:00.000Z,"That’s wrap on #SXSW Film, y’all!  If you attend the film fest this year, thank you! We work 356 days a year to make these 9 as special, memorable and as fun as humanly possible. To the filmmakers who shared their films, thank you! It’s an honor to showcase your work and talents.",austin,0
73,2019-03-17T01:36:25.000Z,Nothing lasts forever!,austin,0
74,2019-03-17T16:29:58.000Z,y’all sensitive bitches really made apple change the gun emoji to a damn water gun... i ain’t forget,austin,0
75,2019-03-17T04:53:38.000Z,"Damn y’all, #SXSW is almost over. Don’t forget, we do this concert shit all year long. We do giveaways all year long. We wild out all year long. 

Stay with us. We have something big coming up. Real talk.",austin,0
76,2019-03-17T19:12:20.000Z,just remembered i broke a string for the first time ever last night so yeah absinthe father is hardcore,austin,0
77,2019-03-17T14:28:34.000Z,"Good #VR is all about orchestrating your senses into a single, sensorial symphony.

This is why rhythm games feel so native to VR. They blend sounds, visuals, haptics and movement seamlessly, creating sensory cohesion. 

What other genres do you think can create the same effect?",austin,0
95,2019-03-17T05:56:00.000Z,Jeeeshhh I ain’t never paid to perform and never will,austin,0
96,2019-03-17T19:03:13.000Z,"Well. I had a crazy, but very successful southby. Huge love for anyone that helped me out/ I was able to help out during this madness.",austin,0
97,2019-03-17T16:00:47.000Z,need to get this off my back: I wrnt to this Samsung thing at sxsw a couple days ago so I could pull up the Kevin Smith tweet on as many phones as possible,austin,0
114,2019-03-17T20:44:58.000Z,got 2 tattoos today cuz 1 wasn’t enough i guess,austin,0
115,2019-03-17T00:50:48.000Z,I pre-gamed for tonight’s Pet Sematary screening in the most on-point way possible: I scooped my cat’s litter box right before I left the house. #committed,austin,0
116,2019-03-17T23:43:10.000Z,Girls don’t realize they need to pee until they’re 5 minutes from pissing their pants.,austin,0
117,2019-03-17T18:54:01.000Z,"Global moves are made in silence
Just watch out for the boom boom #2019 mdihambile guys",austin,0
118,2019-03-17T23:47:52.000Z,I love my city,austin,0
137,2019-03-16T21:03:13.000Z,just bought a bunch of shit i don’t need i love tax season :-),austin,0
138,2019-03-17T23:40:44.000Z,"Get involved in politics asap. We can't afford to have anymore racist, unhinged, immoral wanna be leaders in elected positions. Always remember THEY WORK FOR YOU, not the other way around. 
#2020",austin,0
139,2019-03-17T03:06:48.000Z,"sorry the videos stopped my phone died!!! anyways, this is the best show i have ever been to in my entire life!!!!",austin,0
158,2019-03-17T01:43:33.000Z,voice is scratchy but it’s not from the 9 shows leggy played its from the cbd vape I bought otw to Austin and am now addicted to,austin,0
186,2019-03-16T19:32:54.000Z,It’s a great day to remember that the only persons love that defines you is your own.,austin,0
187,2019-03-17T15:17:37.000Z,not wearing green today if anyone touches me they're getting Roundhoused™,austin,0
188,2019-03-17T09:06:54.000Z,"Build your team up so strong , they can’t tell who the boss is .",austin,0
189,2019-03-17T01:42:02.000Z,I'm in bed before 9 on a Saturday night. #Rockstar #OldAF,austin,0
190,2019-03-17T09:00:55.000Z,It’s a evil world we live in,austin,0
191,2019-03-17T17:50:16.000Z,"Guys, we need 
@PeteButtigieg
 as our president.",austin,0
192,2019-03-17T08:37:50.000Z,MIDNIGHT WORLD WIDE,austin,0
