,Unnamed: 0,date,contents,city,city_in_disaster,target
198,298,2021-02-16T10:47:00.000Z,"The State is the great fiction through which everyone endeavours to live at the expense of everyone else
Frederic Bastiat",beirut,0,0
199,318,2021-02-16T00:12:39.000Z,Baking at 2 am cause I cannn,beirut,0,0
200,319,2021-02-15T17:46:52.000Z,"Anthony Hopkins is the best actor ever...
Do you agree?",beirut,0,0
201,320,2021-02-15T14:17:34.000Z,"Thanks for the 5M€ 
@FCBarcelona
 ",beirut,0,0
202,321,2021-02-15T01:31:23.000Z,"Arab parents be like: 
YA EBN LSHATMOUTA",beirut,0,0
203,341,2021-02-16T15:34:09.000Z,Guys Pfizer burger tayyeb?,beirut,0,0
204,342,2021-02-16T20:11:57.000Z,"Boys say ""girls are not funny"" and think they proved something meanwhile they still laugh at rape/racist jokes",beirut,0,0
205,343,2021-02-16T09:59:32.000Z,been in saida one day and our neighbor’s house is already on fire,beirut,0,1
206,344,2021-02-16T22:29:28.000Z,Now this is a proper snowstorm!!! ,beirut,0,1
207,345,2021-02-16T21:51:19.000Z,"Mbappé vs #FCB : 3-0
#Reds vs German defense : 2-0
While this time in Lebanon : 
Internet connexion vs the people : 1000-0",beirut,0,0
208,365,2021-02-16T23:50:29.000Z,"If you post shit on a public Twitter make sure ur ready to hear it when someone calls u out, instead of blocking and personifying the situation or else khaleek bi ur priv",beirut,0,0
209,366,2021-02-16T22:38:24.000Z,BITCH SHUT UPPPPPPPP,beirut,0,0
210,399,2021-02-15T08:56:31.000Z,1st day-2nd semester ,beirut,0,0
211,400,2021-02-15T16:33:34.000Z,How many archived chats do y'all have?!,beirut,0,0
212,401,2021-02-16T22:15:00.000Z,"Can we just forfeit the second leg ?
@FCBarcelona",beirut,0,0
213,402,2021-02-15T12:17:53.000Z,"If you could ‘convert’ to another astrological sign which one would it be? I’ll go first: Scorpio. 
Every single Scorpio I know is like the main character in a film noir.",beirut,0,0
214,403,2021-02-16T10:29:39.000Z,Some people deserve to be bullied,beirut,0,0
215,404,2021-02-16T09:23:46.000Z,cant believe im getting excited about cleaning supplies years old now,beirut,0,0
216,405,2021-02-16T15:54:25.000Z,I knew 2021 was going to be bad but I did not envisage it being my first pancake-less pancake day,beirut,0,0
217,406,2021-02-16T17:23:52.000Z,"I love Summer
#من_الآخر",beirut,0,0
218,407,2021-02-15T13:05:32.000Z,Awlkon nem aw khallis my assignments humm,beirut,0,0
219,408,2021-02-16T11:17:08.000Z,"It's a bit off-putting when an ""eating disorders"" account likes a photo of you. I consider myself pretty secure and confident with the way I look, and consider I have no need for such accounts, so the interaction left me feeling funny.",beirut,0,0
220,0,2021-02-16T13:52:41.000Z,"I’m not arguing wit nobody I can’t have makeup sex with.. 
 go to hell",atlanta,0,0
221,1,2021-02-16T23:09:17.000Z,"SMH there’s no joy watching two lives destroyed... one by force, one by choice...",atlanta,0,1
222,2,2021-02-16T17:50:25.000Z,I don’t have a problem apologizing to others & correcting my wrongs. That’s just the growth in me!,atlanta,0,0
223,3,2021-02-16T21:50:14.000Z,There were a lot of dark days during cancer and chemo. But now there are days when my body and mind feel fantastic. This is one of those days. Grateful for it all.,atlanta,0,0
224,4,2021-02-16T14:41:07.000Z,"there’s always a lot of confusion on the timeline around grand slams. serena already holds the open-era slam record with 23. 

having to beat homophobe & bigot, Margaret Court's all-time slam record of 24 is the biggest scam in tennis and maybe all of sports. 

but it will happen",atlanta,0,0
225,5,2021-02-16T12:38:42.000Z,"If your fellowship class, no matter the field looks like this:
Stop, you have failed.

Tysm.",atlanta,0,0
226,6,2021-02-16T17:36:40.000Z,"if you’re asking for a credit for WEED, sort your priorities out ",atlanta,0,0
227,7,2021-02-16T11:41:16.000Z,You can lead a horse to water ; but can’t make that mf drink ,atlanta,0,0
228,8,2021-02-16T22:55:44.000Z,"Hey. No one is coping at you. Also, no one e is lent-ing at you. Some of us are gonna want to hold tight to our practices and others will throw then away. That is okay. Grief is like that.",atlanta,0,0
229,9,2021-02-16T18:29:38.000Z,They need to make a VR version of gta,atlanta,0,0
230,10,2021-02-16T17:46:49.000Z,"If there’s one thing I learned from my last relationships is that there’s no point to stay and mop around, you learn from the decisions you make and move on",atlanta,0,0
231,11,2021-02-16T22:43:51.000Z,"If anyone in Arlington, Texas has space, my friend and her small child need a place that is dry. Pipes burst in apt above hers and now her place is flooded. 

All hotels are booked. No close family",atlanta,0,0
232,12,2021-02-16T16:05:30.000Z,Your opinion on someone else’s life doesn’t matter. FYI,atlanta,0,0
233,24,2021-02-16T16:36:08.000Z,I really don’t want to hear your sob story if I’m expressing my happiness or excitement about something that is happening for me. Save it ,atlanta,0,0
234,25,2021-02-16T13:19:17.000Z,"Praying for everyone in TX
. GOD GONE COME THOUGH.",atlanta,0,0
235,26,2021-02-16T15:24:21.000Z,This girl just said I know I posted someone for valentines but don’t worry that ain’t my man... Lmaooo I just laughed,atlanta,0,0
236,27,2021-02-16T14:49:30.000Z,"See I couldn’t fw a girl who isn’t black, like who supposed to speak up for me at restaurants when my order messed up",atlanta,0,0
237,28,2021-02-16T17:55:58.000Z,first of all yall mfs been hurt and will not heal. thats whats hell,atlanta,0,0
238,29,2021-02-16T04:44:41.000Z,"if you barely support me , I’m gone barely support you .. it’s that simple . I had my fair share with going over & beyond for people who wouldn’t do the same ...",atlanta,0,0
239,30,2021-02-16T16:06:35.000Z,"I slept 12 hours and woke up feeling soooo refreshed and light
 @MysticxLipstick
 I’m so excited for the results of this cleanse",atlanta,0,0
240,62,2021-02-16T16:39:55.000Z,Summer please hurry up.,atlanta,0,0
241,63,2021-02-16T23:38:01.000Z,Step your game up. Shit personal,atlanta,0,0
242,64,2021-02-16T23:30:08.000Z,"Damnn I hope y’all niggas in Texas good...I mean I can’t do shit about it, but I hope y’all safe",atlanta,0,0
243,65,2021-02-16T18:58:41.000Z,Is it Frida yet? I need my WandaVision fix,atlanta,0,0
244,66,2021-02-16T21:20:09.000Z,"I really try to avoid chain restaurants when I travel. Food is a part of the experience for me, & I can eat McDonald’s or Popeyes at home in GA. ",atlanta,0,0
245,67,2021-02-16T17:23:11.000Z,"good afternoon girls, gays, and theys, it’s time to cyber bully greg Abbott",atlanta,0,0
246,68,2021-02-16T16:54:18.000Z,Mfs who play the lotto be having you waiting behind them in line for like 10 minutes,atlanta,0,0
247,69,2021-02-16T15:03:59.000Z,We wait... patiently,atlanta,0,0
248,70,2021-02-16T18:04:30.000Z,I finished all 16 seasons of grey’s and I’m in shambles,atlanta,0,0
249,71,2021-02-16T14:37:30.000Z,"good morning, I am manifesting that your greatest goals are being achieved ",atlanta,0,0
250,92,2021-02-16T20:56:39.000Z,"brooooooooo i been sooooooo blessed lately, like crazy shit ",atlanta,0,0
251,93,2021-02-16T13:34:44.000Z,"In my dreams, I’m a daiquiri in and leaning on the barricades waiting on Zulu 
. Happy Mardi Gras!",atlanta,0,0
252,94,2021-02-16T17:57:54.000Z,"Man I'm tired of being humble, they ain't fucking with me",atlanta,0,0
253,95,2021-02-15T23:30:26.000Z,Y’all asking me a lot of questions at once lol I’m try to respond to them all i normally don’t look at my DMs,atlanta,0,0
254,96,2021-02-16T21:21:43.000Z,"“hey you did something wrong maybe make an effort to not do that” 

“how fucking DARE you try to cancel ME you people are so MEAN AND RUDE we should be spreading LOVE not HATE!!!!!” 

literally shut up :) shut up and learn how to be held accountable :)",atlanta,0,0
255,119,2021-02-16T15:48:44.000Z,"Call for Blog Posts! If you are an ECR, PG or upperclassman UG working on an aspect of #Dickens and want your work to be seen, drop me a line! We are looking for posts for the 
@Dickens_Society
 blog around 800 words in length. Any area of Dickensian studies welcome. #cfp",atlanta,0,0
256,120,2021-02-16T17:12:34.000Z,people who smoke cigarettes....yall know yall breath got a natural stank to it right??,atlanta,0,0
257,121,2021-02-16T17:05:50.000Z,Having high standards is a reflection of the standards you keep for yourself.,atlanta,0,0
258,142,2021-02-16T22:25:01.000Z,"black men that only date black women>>>

love you ",atlanta,0,0
259,143,2021-02-16T18:44:45.000Z,U deserve rounds tonight,atlanta,0,0
260,175,2021-02-16T23:15:07.000Z,"The first song to come out after me and Maaly started working together, “no more parties”, just hit billboard. I should go get drunk tonight to celebrate right?",atlanta,0,0
261,176,2021-02-16T16:03:38.000Z,"One thing about me, I’ll quit a job",atlanta,0,0
262,177,2021-02-16T14:51:06.000Z,I’m not leaving this house until the temperature is above my age!,atlanta,0,0
263,178,2021-02-16T18:35:48.000Z,There are people in the world who speak of increased funding to public schools as if it’s a bad thing. SMH. #gapol,atlanta,0,0
264,179,2021-02-16T14:13:30.000Z,"Good morning. The support of Trump over the last 4 years by Cruz, Graham, Lee, and other powerful conservative GOP Senators demonstrates that deals with the devil really do exist.",atlanta,0,0
265,180,2021-02-16T23:27:41.000Z,never give up hope,atlanta,0,0
266,181,2021-02-16T22:02:39.000Z,I’m not saying I’m crazy but god definitely did not make me as normal as y’all,atlanta,0,0
267,182,2021-02-16T10:18:52.000Z,dis girl i work with always mentioning my print like she don’t got a whole nigga at home,atlanta,0,0
268,183,2021-02-16T19:43:20.000Z,They need to have taco Tuesday in the cafe,atlanta,0,0
269,184,2021-02-16T19:11:07.000Z,i hate wasting my time omg,atlanta,0,0
270,185,2021-02-16T23:41:43.000Z,Therapist friends - do you stalk your clients’ social to figure out who everyone is in their life? Because I would. Blink twice if yes.,atlanta,0,0
271,206,2021-02-16T21:57:46.000Z,Is it just me or are you evolving?,atlanta,0,0
272,207,2021-02-16T17:33:24.000Z,"I usually don’t have anything unique to add to #ScienceTwitter but this semester I want to document my experiences teaching my course, developed from scratch, & delivered online. I’m sure there will be highs & lows. I hope you’ll join me! The class is called #ParasitesAndPeoples",atlanta,0,0
273,208,2021-02-16T14:52:11.000Z,"Dropping some new art today
 ... along with my ego lol, stay tuned!",atlanta,0,0
274,209,2021-02-16T19:27:49.000Z,I can’t believe LinkedIn took out the automated congratulatory messages. What’s even the point anymore,atlanta,0,0
275,230,2021-02-16T23:44:08.000Z,"client: “your camera takes some 
 pics” .....",atlanta,0,0
276,231,2021-02-16T18:50:33.000Z,"Fulton Co. Election Board votes (3-2) to fire Election Director Richard Barron. Fulton Board of Commissioners Chairman Robb Pitts tells me its up to commissioners now to ratify that decision. They can agree or disagree (which would start a different process.) 
@cbs46
 #politics",atlanta,0,0
277,232,2021-02-16T22:49:37.000Z,"I don’t wanna hear any promoters or club patrons complain about #Atlanta crime if you host an event or come party for NBA All-Star Weekend. 

You’re part of the problem. ",atlanta,0,0
278,253,2021-02-16T19:16:48.000Z,baking a block of daiya with cherry tomatoes just to feel something,atlanta,0,0
279,254,2021-02-16T17:46:08.000Z,The energy takes on this website right now are hot enough to heat the entire state of Texas,atlanta,0,1
280,285,2021-02-16T21:24:30.000Z,I have the cutest kid.,atlanta,0,0
281,286,2021-02-16T19:38:45.000Z,comparison is the thief of joy.,atlanta,0,0
282,287,2021-02-16T19:51:46.000Z,Bitches be haters,atlanta,0,0
283,288,2021-02-16T21:19:55.000Z,"I’m seeing the roads in Huntsville and everybody driving , there’s no ice 
 or snow",atlanta,0,1
284,289,2021-02-16T16:09:34.000Z,"Blessed to be around and amongst all of these great athletes daily!!! 
@fcflio",atlanta,0,0
285,290,2021-02-16T21:30:47.000Z,"Can we all agree our infrastructure in the US sucks; that no one wants people in any state blue or red to lose power when it’s freezing out or anytime; and that aside from all that, there’s never a bad time to remind folks that Abbot, Cruz, and Cornyn are just God awful people.",atlanta,0,0
286,291,2021-02-16T19:27:31.000Z,I don’t like long distance anything!! Please stop tryna offer me that shit ,atlanta,0,0
287,292,2021-02-16T17:27:25.000Z,it’s 2021 we still talking shit from fake pages ?,atlanta,0,0
288,293,2021-02-16T21:49:07.000Z,I swear folks who bash gay folks be the ones lowkey gay..,atlanta,0,0
289,294,2021-02-16T23:10:37.000Z,Ur a bold mf to slide in random people’s DMs asking for $20 ,atlanta,0,0
290,295,2021-02-16T11:37:20.000Z,Goodmorning,atlanta,0,0
291,296,2021-02-16T22:46:49.000Z,"In all the hollering about Georgia's slew of bills attacking voting rights?

We have a bill for #RankedChoiceVoting, #HB59, that SOMEBODY slipped a poison pill into it to cut absentee voting and NOBODY has anything to say about it? #gapol",atlanta,0,0
292,318,2021-02-16T15:21:11.000Z,Being Christian and an entrepreneur is the ultimate test of faith.,atlanta,0,0
293,319,2021-02-16T13:53:50.000Z,Let me take this shrimp and andouille out the freezer for gumbo later cher,atlanta,0,0
294,320,2021-02-16T22:26:23.000Z,Going to lay here curled up for a bit before starting my second work day ,atlanta,0,0
295,321,2021-02-16T14:20:18.000Z,"Help me understand, what’s so wrong with what B Simone said? 

Bc i don’t think she said anything wrong, she didn’t say lower your standards. She just said make sure your life matches what you want. So what am I missing? Maybe Bc she said it? Bc i could do w/o all the yelling...",atlanta,0,0
296,343,2021-02-16T21:06:20.000Z,It’s always something small that ends up being the breaking point. My checklist has disappeared and I cannot deal right now,atlanta,0,0
297,344,2021-02-16T12:51:41.000Z,"I have thoughts... about corporate entities co-opting the language of racial justice... to create a disguise for a diversity campaign... that distracts from the fact their lobbyists are advocating *against* anti-racist policy... 

The hypocrisy of it all is exhausting.",atlanta,0,0
298,345,2021-02-16T20:42:51.000Z,I stopped going to the strip club and I be having so much extra money it’s nuts lol,atlanta,0,0
299,366,2021-02-16T16:51:31.000Z,Blake Griffin hasn’t dunked in two years. That’s all.,atlanta,0,0
300,396,2021-02-16T23:17:01.000Z,"Whewwww I’m 
exhausted",atlanta,0,0
301,397,2021-02-16T20:36:11.000Z,My computer has blue screened about 8 times since this morning. Lovely day to need to use all your Adobe programs ,atlanta,0,0
302,398,2021-02-16T21:26:13.000Z,"I will tell you this. There is something about when a black man tells me I'm attractive/sexy I believe it! My back gets a little straighter, my shoulders come back, and chest sticks out more. There's something about the love that comes from those who look like you! ",atlanta,0,0
303,0,2021-02-16T23:59:50.000Z,The fact that Aether is canonically like 10x more powerful than the way we get him at the start of the game is so *chefs kiss*,fukishama,0,0
304,1,2021-02-16T23:59:52.000Z,#OprahWinfreyTaughtMe how to get a free car,fukishama,0,0
305,2,2021-02-16T23:59:51.000Z,Imagine the content coming out of Jake and Logan together,fukishama,0,0
306,3,2021-02-16T23:59:52.000Z,when the clock hits 7pm its depression time,fukishama,0,0
307,4,2021-02-16T23:59:53.000Z,I wish my family weren’t a bunch of hoes I wanna go to a wedding ,fukishama,0,0
308,5,2021-02-16T23:59:50.000Z,"#RANBOO: I wonder if bad would say language if I said crap 

[badboyhalo joined the game]",fukishama,0,0
309,6,2021-02-16T23:59:55.000Z,I’m really gonna need Stella to realize how miserable Matt is and SAY SOMETHING,fukishama,0,0
310,7,2021-02-16T23:59:52.000Z,The deplorable places that I have seen women sleep in the last year is scarred into my brain (& heart) and literally haunts me. Women are more likely to experience ‘hidden homelessness’. I can’t even fathom how this is tolerated.,fukishama,0,1
311,8,2021-02-16T23:59:51.000Z,"In my next life, I would like to own a non-profit flower shop. One of my favourite things to do has always been, surprise acts of kindness to those who may need it most. 
#MentalHealthMatters",fukishama,0,0
312,9,2021-02-16T23:59:57.000Z,"I remember buying ETH for $18 and then all of a sudden it was $40 and thinking, you know, doubling money is pretty good. This was early, early 2017. Ha!

Cosmos $ATOM reminds me of ETH in some ways.",fukishama,0,0
313,10,2021-02-16T23:59:59.000Z,I remember every compliment anyone has ever given me,fukishama,0,0
314,11,2021-02-16T23:59:43.000Z,no man me want some hug up & love up,fukishama,0,0
315,12,2021-02-16T23:59:51.000Z,Why is everyone buying gas like where you gonna go ??? You’re supposed to stay home ,fukishama,0,0
316,13,2021-02-16T23:59:47.000Z,y'all really hate on ME! too much considering how loud y'all were screaming the lyrics at City Of Lover ,fukishama,0,0
317,14,2021-02-16T23:59:51.000Z,Cast a trans woman as Cara Dune,fukishama,0,0
318,15,2021-02-16T23:59:47.000Z,Yes hero boxing would be hot BUT josephine boxing would be hotter,fukishama,0,0
319,32,2021-02-16T23:59:53.000Z,"Imagine the type of videos that would be coming in if #BhaiJagrajSingh was around. 
#FarmersProtest",fukishama,0,0
320,33,2021-02-16T23:59:54.000Z,complaining about people portraying cwn of all people as a catboy in fanworks is so hilarious to me it's like a self-own,fukishama,0,0
321,34,2021-02-16T23:59:50.000Z,"me online: constantly complimenting my friends and flirting

me irl: afraid to even call someone cool, out of fear of seeming creepy thanks to my AMAB body",fukishama,0,0
322,52,2021-02-16T23:59:53.000Z,I'm gonna make this an endless thread of song suggestions ,fukishama,0,0
323,78,2021-02-16T23:59:55.000Z,I don’t need to see news footage of the vaccine slowly getting off a plane like it’s the fuckin’ pope.,fukishama,0,0
324,79,2021-02-16T23:59:59.000Z,You know what?? Fuck it I’m making an onlyfans.,fukishama,0,0
325,80,2021-02-16T23:59:50.000Z,Some boys are so fucked up in the brain,fukishama,0,0
326,81,2021-02-16T23:59:58.000Z,Disney treats the preservation of their catalogue (and now Fox’s) like absolute dogshit and people still wanna attack the guy who wants the complete opposite. Weird problem to have! Couldn’t be me!,fukishama,0,0
327,82,2021-02-16T23:59:56.000Z,"Me whenever Bouknight is out of the game: ""When's Bouknight going back into the game?""",fukishama,0,0
328,83,2021-02-16T23:59:59.000Z,"You probably didn’t know it, but something big is coming up tomorrow...",fukishama,0,0
329,84,2021-02-16T23:59:46.000Z,"im praying for yal in Texas 
 that shit is not OK ",fukishama,0,0
330,85,2021-02-16T23:59:55.000Z,what aesthetic do you think LG7 will have?,fukishama,0,0
331,86,2021-02-16T23:59:54.000Z,"group sex? I think you mean

Cummunism",fukishama,0,0
332,87,2021-02-16T23:59:58.000Z,"If Texas tested the ability of 
@ERCOT_ISO
 as much as they test public school children, I doubt we would be in this situation. #texaspoweroutage",fukishama,0,0
333,88,2021-02-16T23:59:54.000Z,1 like eu mando msg,fukishama,0,0
334,107,2021-02-16T23:59:59.000Z,"A person who has nothing to offer can only be noticed on the backs of those who do have something to offer

Remember that when all you see from a person is “he said she said” and that’s all they talk about",fukishama,0,0
335,108,2021-02-16T23:59:57.000Z,"“I also reject the humanist fantasy (or narcissism) that anything humans have created can be changed. Some creations are no longer in the hands of humans, for they constitute a horizon...upon which human existence itself depends. AntiBlackness is such a creation.” - Calvin Warren",fukishama,0,0
336,109,2021-02-16T23:59:58.000Z,guys.. idk who everyone is ,fukishama,0,0
337,128,2021-02-16T23:59:53.000Z,i just know mia’s loving this chaos,fukishama,0,0
338,129,2021-02-16T23:59:46.000Z,I hope everyone had a lovingly great Valentine's Day  #Fisk_RYS21,fukishama,0,0
339,130,2021-02-16T23:59:56.000Z,"i’m genuinely so proud of kay. she’s getting more active on social media’s, posting with zach more, and she posted a whole 41s tiktok of her with 0 makeup on. she’s learning to be herself and be comfortable and i’m so so proud of her idc how many times i’ve already said it/will",fukishama,0,0
340,131,2021-02-16T23:59:52.000Z,I’m giving up air signs for lent (n possibly for good),fukishama,0,0
341,132,2021-02-16T23:59:49.000Z,some cosplay things came in today ,fukishama,0,0
342,152,2021-02-16T23:59:56.000Z,"I guess the one thing I’m so damn confused about with this whole #Heather thing is that Hannah & Heather are friends. Hannah and Matt are friends, why couldn’t this be set up BEFORE #TheBachelor ??? It’s actually super disrespectful.",fukishama,0,0
343,181,2021-02-16T23:59:44.000Z,"""What is the healthiest fast food"" is a thing I googled today.",fukishama,0,0
344,182,2021-02-16T23:59:58.000Z,"Little reminder that my gfs pronouns are she/her,,,,, please use her pronouns, call her cookyy/christina  plz >_<! Not mad or anything just want yall to know ! And give her a follow too if u havent yet 
@cookyys_closet",fukishama,0,0
345,183,2021-02-16T23:59:48.000Z,"“He's always, always in my mind — not as a pleasure, any more than I am always a pleasure to myself — but as my own being.”
 ― Emily Brontë",fukishama,0,0
346,184,2021-02-16T23:59:50.000Z,"e-romance, e-sex, e-living together in a cute house you built together on minecraft <33",fukishama,0,0
347,185,2021-02-16T23:59:53.000Z,"$aVonBliss, If you feeling generous for the B-Day boy a haha",fukishama,0,0
348,186,2021-02-16T23:59:58.000Z,lesbian who thinks frogs are SCARY!!! Terrifying,fukishama,0,0
349,187,2021-02-16T23:59:57.000Z,"Late night gain 
Retweet and drop Your handle ",fukishama,0,0
350,188,2021-02-16T23:59:58.000Z,Some people would do better to mind their own  business,fukishama,0,0
351,189,2021-02-16T23:59:44.000Z,Mark my words everybody in my circle life is about to change 2021 is our year boys and y’all know who y’all are #iaintstingy #everybodyeatsinthisbetch,fukishama,0,0
352,190,2021-02-16T23:59:48.000Z,"utsa closing campus till friday but professors are not moving deadlines 
@UTSA",fukishama,0,0
353,210,2021-02-16T23:59:50.000Z,"getting my covid shot and when the receptionist asked my marital status, i thought she was asking for my race again bc i couldn’t hear so i said “Caucasian” please kill me",fukishama,0,0
354,211,2021-02-16T23:59:54.000Z,good evening i ate a whole loaf of garlic bread,fukishama,0,0
355,212,2021-02-16T23:59:44.000Z,Y’all ever think about The Refuge??,fukishama,0,0
356,213,2021-02-16T23:59:54.000Z,don't use tone indicators as a joke or say jokes when someone's trying to learn about them for someone like me who's really dependent on them it's really important they're used properly and taken seriously please :( /srs /nm,fukishama,0,0
357,233,2021-02-16T23:59:57.000Z,"Omg allu, so after 3 months of waiting, the doctor finally called me ... To say I have to facking do it over.  I cannot!! ",fukishama,0,0
358,234,2021-02-16T23:59:46.000Z,"All hands, this is Captain Dax. Disengage gray mode, prime injector manifolds, bring magnetic constrictors online and prepare the ship for flight configuration. ACSV Atlantis is ready to resume the mission. 13 hour countdown begins now.",fukishama,0,0
359,235,2021-02-16T23:59:49.000Z,"North Las Vegas Casino Aliante Casino is currently in a field trial for a new cashless digital wallet to help fund and cash out on slot machines

Everything is going digital people",fukishama,0,0
360,236,2021-02-16T23:59:58.000Z,Slowly my 3 year old is becoming best friends with our golden retriever (who has loved our son since he was an infant) and it is so endearing. Especially during covid when this kid has no one his age.,fukishama,0,0
361,256,2021-02-16T23:59:54.000Z,corey has completely changed my outlook on life and friendships and he’s inspired everyone around him as well as those who looked up to him and as angry as this all makes me i’m just so grateful that he was a part of all of our lives and that all of us will pass on his legacy ,fukishama,0,0
362,257,2021-02-16T23:59:49.000Z,"The hardest part about the 5 day lockdown was the 24 hour news cycle from the media noise machine. So negative, so agrressive, so pointless.",fukishama,0,0
363,288,2021-02-16T23:59:55.000Z,this stressin me out bruh not gone lie timing is nevrr on my side,fukishama,0,0
364,289,2021-02-16T23:59:54.000Z,"Tiger Families:

The Nettle Creek School Corporation will be closed tomorrow, Wednesday, February 17. We will conduct an eLearning Day.  
@HTownAthletics
 @HagerstownJr
 @HES_Tigers
 #SmallschoolBigexperience #goTigers",fukishama,0,0
365,290,2021-02-16T23:59:59.000Z,"My pronouns are actually they/he. I ask people closest to me to use they/them, those I trust and feel safe with. For other folks (my family at home and those associated) I am strictly he/him. Don’t assume anything about trans folks, even if we do have pronouns in our bios.",fukishama,0,0
366,291,2021-02-16T23:59:57.000Z,"On a serious note.

If you or you know someone with a baby, toddler or just anyone in need of some help. PLEASE DM ME!! Things are hard right now for all of us. I’m not rich but I’m not trying to see no ones kid hungry! If I can help 1-2 people a month, I will. (stays between us)",fukishama,0,0
367,292,2021-02-16T23:59:52.000Z,i followed someone on ig and NOT EVEN 10 MINUTES LATER i had a linkedin request from them,fukishama,0,0
368,293,2021-02-16T23:59:48.000Z,"This is the time to play high risk.

(If you have the money to spare-lose). The upside is insane.",fukishama,0,0
369,294,2021-02-16T23:59:54.000Z,"Dear One,

We need to redefine what “happy endings” look like. Happy can be found in the “No,” the breakup, the goodbye. In walking away from toxic, phobic people and the pain they inflict.

Happiness can look like writing “the end” before the villain gets their redemption arc.",fukishama,0,0
370,311,2021-02-16T23:59:44.000Z,"From the creators of ""I'm Hungry, But Nothing Sounds Good"" comes ""I'm Bored, But I Also Don't Want To Do Anything"" which is the spin-off that literally no one asked for.",fukishama,0,0
371,312,2021-02-16T23:59:55.000Z,"Watching the #Endwalker teaser and crying for the 73rd time, lol ",fukishama,0,0
372,313,2021-02-16T23:59:59.000Z,hey oomfs i wanna make a list for people to interact with more! so reply if you want to be in it,fukishama,0,0
373,329,2021-02-16T23:59:45.000Z,We just walked to our corner store and boy I do not recommend. Super deep slosh (still very slippery) so we had to walk in the bike lane but drivers were not slowing down. Also there was a disconnected power line just in the road with people driving over it???,fukishama,0,1
374,330,2021-02-16T23:59:49.000Z,starting breaking bad for the 4th time. i can never get past the second season. josef has never seen it tho so maybe this time i will.,fukishama,0,0
375,331,2021-02-16T23:59:52.000Z,can i still call myself a himbo if im depressed,fukishama,0,0
376,332,2021-02-16T23:59:52.000Z,"It's called WEIRDCORE, mom! You wouldn't get it!
*listens to mom*
*accidentally mixes up mom the musical artist and real mom, and is now realizing I just yelled at a song while my mother stomps towards me wielding a broken wine bottle*",fukishama,0,0
377,349,2021-02-16T23:59:59.000Z,"Great news. The White House announced that states are going to receive 22.7% more first doses per week. This equates to over 17,000 more weekly first doses in SC (from our current 76,400).",fukishama,0,0
378,350,2021-02-16T23:59:53.000Z,"Youtube seems to be bugging again with the live chat replay from last stream, sorry for that. :( Maybe it'll appear if you leave it for 1-2 more days...?",fukishama,0,0
379,351,2021-02-16T23:59:48.000Z,that thread with huskies thriving in the texas weather right now is actually not cute bc 95% of the time they are hot and miserable in our 100-110 degree weather summers ... they shouldn’t be here in the first place,fukishama,0,0
380,367,2021-02-16T23:59:56.000Z,One thing ab me n fern we gon drink,fukishama,0,0
381,368,2021-02-16T23:59:51.000Z,"If you’re not married, you’re divorced.",fukishama,0,0
382,369,2021-02-16T23:59:47.000Z,"If you are MBB college coach that has a player that has graduated that wanted to play pro, but did not get somewhere due to covid, please message me their Name and College. I would love to connect with you!",fukishama,0,0
383,0,2021-02-16T16:05:38.000Z,"First of all, NOBODY asked for a 7 day free trial of living in Alaska ",austin,1,0
384,1,2021-02-16T22:53:19.000Z,u know ur down bad when u have more alcohol than food,austin,1,0
385,2,2021-02-16T21:05:39.000Z,starving to death,austin,1,0
386,3,2021-02-16T21:37:15.000Z,everyone remember to be extra kind & say thank you to those working the dining halls & any place that is open right now,austin,1,0
387,4,2021-02-16T21:25:21.000Z,us college kids are really college-ing rn,austin,1,0
388,5,2021-02-16T07:55:04.000Z,“my tummy hurts” gf “let’s take a nap” bf,austin,1,0
389,6,2021-02-16T18:35:22.000Z,"Hey friends, if you’re in Austin and without electricity and/or water, please DM me. We are in northeast Austin (almost Pflugerville) and have space to shelter.",austin,1,1
390,7,2021-02-16T01:21:06.000Z,I can’t count on Austin energy to keep me warm but maybe Evan Williams will my phones on 1% no power for like 17 hours at this point,austin,1,0
391,8,2021-02-16T19:29:11.000Z,"my family back in houston got their power back after 36 hours - the house got down to 54°, they took turns charging phones in the car, & spent this time bundled up together - I’m grateful it finally came back & I hope it stays on. praying for everyone with no power or water rn",austin,1,1
392,9,2021-02-16T23:32:30.000Z,Being a college student and an organizer is making calls to the youth who are mostly at least 5 years older than me,austin,1,0
393,10,2021-02-16T18:04:47.000Z,"I’m in Austin, (S 1st betw Oltorf & BW). I was w/o power & heat for 35+ consec. hrs. The inside temp fell to 43 deg. My power came back 30 mins ago. But, this is an abject failure of the state of TX. Rolling blackouts are 1 thing. 35+ hrs is just plain cruel. 
@CM_Renteria
 #ERCOT",austin,1,1
394,11,2021-02-16T17:08:32.000Z,"Y’all if you’re not paying attention to texas right now or writing us off as a red state please think again- people, ESPECIALLY in majority minority communities, have been wo heat for days now, wifi and power is gone, and everything’s just so scary",austin,1,1
395,12,2021-02-15T21:37:20.000Z,y’all think i can walk from riverside to campus???,austin,1,0
396,13,2021-02-16T21:33:16.000Z,"Poll: Which Costume Do Like Best? #TheMaskedSinger
 @MaskedSingerFOX
 @MaskedDancerFOX
 @OoCMaskedSinger
 Please Vote and RT.",austin,1,0
