,date,contents,city,city_in_disaster
391,2013-05-20T06:44:32.000Z,"Besides me, who is finding it so damn hard to pull himself out of bed in the morning?",beirut,0
392,2013-05-20T12:11:05.000Z,A moment of silence for all Lebanese women delivering their babies at Lebanese hospitals and not abroad for 2nd nationality purposes.,beirut,0
393,2013-05-20T11:23:58.000Z,"""Oh your name is Elie? Good... I thought you were Muslim."" - things I heard recently.",beirut,0
394,2013-05-19T07:08:03.000Z,Good morning :),beirut,0
395,2013-05-19T07:35:15.000Z,"Hey 
@Indiegogo
 your website is down!",beirut,0
396,2013-05-20T15:31:09.000Z,"Almaza should make a “Karim felel” campaign. Fund our vacations, why don’t you?",beirut,0
397,2013-05-20T07:50:16.000Z,Good Morning Everybody :),beirut,0
398,2013-05-20T13:51:05.000Z,New Avi,beirut,0
399,2013-05-20T19:12:30.000Z,"“
@NicolaSehnaoui
: I invite you all to tune in and watch 
@General_Aoun
 on 
@MTVLebanon
 within 
@Bimawdou3ia
”",beirut,0
422,2013-05-20T07:46:58.000Z,Have a nice day my friends...,beirut,0
423,2013-05-19T17:26:47.000Z,It's splash time ...are you ready???,beirut,0
0,2013-05-20T22:14:52.000Z,"First night in a running club, ends w free beer, why not. #buckheadmomstatus",atlanta,0
1,2013-05-20T23:33:19.000Z,"Too many faithful girls are single, and too many hoes are taken.",atlanta,0
2,2013-05-20T19:55:08.000Z,It doesn't feel like its about to be summer at allllll,atlanta,0
3,2013-05-20T22:57:06.000Z,Vegans and vegetarians will be the leaders of the new world! Right after the black unity revolution! #soon,atlanta,0
4,2013-05-20T21:06:08.000Z,Take the time and send a prayers to the people in Oklahoma..... #OKC #Prayers #tornado,atlanta,0
5,2013-05-20T23:55:03.000Z,11 more days and ill be on my way to pennsylvania #cantwait,atlanta,0
6,2013-05-20T21:34:34.000Z,"I'm in search for a publicist and/or agent in Atlanta, if you know of someone awesome, please have them contact me ASAP.",atlanta,0
7,2013-05-20T21:07:48.000Z,*Looks at my final grades * changes my middle name clutch #VincentClutchHolmes,atlanta,0
8,2013-05-20T22:28:17.000Z,You had one chance to show me you'd stick up for me and you blew it,atlanta,0
9,2013-05-20T22:00:52.000Z,How bout them cowgirls #GeorgeStrait,atlanta,0
10,2013-05-20T22:45:29.000Z,"Buy 5 dollar seats for the braves game and sit in 75 dollar seats! Can't beat that!
#amazing",atlanta,0
21,2013-05-20T20:20:13.000Z,One down three to go ,atlanta,0
22,2013-05-20T23:27:51.000Z,"""Miss Rachel do we do jazz hands at the end of this song?"" WHAT KIND OF QUESTION IS THAT? I'm so disappointed they even asked...",atlanta,0
23,2013-05-20T18:43:50.000Z,Seeing signs for the Marta just brings back so many bad memories #hotlanta,atlanta,0
24,2013-05-20T23:36:48.000Z,So you're gay ?,atlanta,0
25,2013-05-20T22:06:03.000Z,Just ran a 10K... Probably could have run another one. I'm feeling great. This is gonna be a good summer.,atlanta,0
26,2013-05-20T21:25:38.000Z,I was really excited to leave for NY today and then I was reminded that half of GT is leaving for europe today so screw you guys #jealous,atlanta,0
27,2013-05-20T20:06:46.000Z,I can't chase these hoes I got asthma ,atlanta,0
28,2013-05-20T14:51:01.000Z,Just got to relive my childhood. Grandma made me bacon as I watched Tom and Jerry all morning. Love my life.,atlanta,0
29,2013-05-20T21:20:18.000Z,Braves game with my favorite amigos!,atlanta,0
61,2013-05-20T22:19:07.000Z,I miss @kemmykid ,atlanta,0
62,2013-05-20T16:16:41.000Z,Lmao!!!!! Y'all made that nigga walk to Greg's house xD,atlanta,0
63,2013-05-20T21:54:31.000Z,Ion do to much worrying bout wat another nigga got goin on,atlanta,0
64,2013-05-20T18:40:36.000Z,Gotta stay out this sun,atlanta,0
65,2013-05-20T17:33:24.000Z,that math exam was a different language ,atlanta,0
66,2013-05-20T23:38:17.000Z,I cut every one off,atlanta,0
67,2013-05-20T21:00:50.000Z,"My diet the last 4 days has solely consisted of Waffle House and 
Chick-fil-A... #GETMEHOME 
 @lizonyaaa @busta_movee",atlanta,0
68,2013-05-20T21:26:43.000Z,When I have my earphones in and people try to bother me <<<<<< ,atlanta,0
69,2013-05-20T21:49:54.000Z,Can't stand my mom,atlanta,0
70,2013-05-20T18:56:02.000Z,Loyalty is everything  ,atlanta,0
71,2013-05-20T23:56:28.000Z,I'm trying to play some soccer,atlanta,0
72,2013-05-20T22:46:06.000Z,Some times when you close your eyes and imagine you go back to a time when things were simple and time stood still #memories,atlanta,0
73,2013-05-20T20:03:16.000Z,Glad I got a better understanding of #OTMF thanks to kiedra . I was feelin like an outsider ...,atlanta,0
74,2013-05-20T22:25:01.000Z,I don't trust some pools . Especially sun valley beach after that boy died .,atlanta,0
97,2013-05-20T18:34:17.000Z,My Baby Girl Graduate Later Today...I Love Dat Chic!!!,atlanta,0
98,2013-05-20T22:48:49.000Z,"Potty Training Puppy: 1727384940282538
Emily: 0",atlanta,0
99,2013-05-20T22:18:10.000Z,Why is my mom making me work for her this summer....like no I have a social life sorry.,atlanta,0
100,2013-05-20T18:54:34.000Z,"If I ever tell you I'll be somewhere at a certain time, add 5-10 minuets to it. ",atlanta,0
101,2013-05-20T21:13:32.000Z,"You will gained 100 followers when you followe @Kould_It_BeSnow @LoLifeBamBam 
@HippieClubTonio
 @Damon_Era :o""",atlanta,0
125,2013-05-20T12:19:39.000Z,Gooodmorningggggg KJamesssssss ,atlanta,0
178,2013-05-20T14:37:10.000Z,"Aye come turn up with me n my boys at ours Senior Cookout: Flat Shoals Park Pavilion. 
From 2-7pm.on MAY 25, 201 SO COME TURN ^ AND SHOW LUV",atlanta,0
179,2013-05-20T19:44:23.000Z,What quan jus asked me .. ,atlanta,0
180,2013-05-20T23:59:23.000Z,"""The tools will always find each other."" 
@nataliecw19",atlanta,0
181,2013-05-20T19:40:38.000Z,Chandler is looking too cute in his chick fa la uniform,atlanta,0
182,2013-05-20T23:40:55.000Z,"Not quite sure the point of cashing chks if you won't cash after hours. Before hours I could put in my bank. 
@Publix",atlanta,0
183,2013-05-20T21:31:31.000Z,Also mom and I should wear red dots on our foreheads at the airport bc the amount of times ppl have asked us for help in Spanish is ridic,atlanta,0
184,2013-05-20T23:19:32.000Z,Screw French finals,atlanta,0
185,2013-05-20T21:39:28.000Z,#Conley accident cleared on I-285 WB between Flat Shoals Rd and Bouldercrest Rd. Stop and go traffic from I-20 in #EastsidePerimeter,atlanta,0
186,2013-05-20T23:06:47.000Z,"Sometimes you just need to distance yourself from certain people. If they care, they'll notice. If they don't, you know where you stand..",atlanta,0
187,2013-05-20T23:43:10.000Z,You don't buy car insurance if you don't have a car .....WHY THESE FLAT CHESTED CHICKS GOT BRAS ON,atlanta,0
188,2013-05-20T12:44:58.000Z,Trigga finger keep that ,atlanta,0
189,2013-05-20T21:37:21.000Z,2 weeks from today and I will finally be in Vegas!! ,atlanta,0
190,2013-05-20T18:39:17.000Z,"You can play but you losin -
@block_125ent
  #DesStreets let's work  
@RealAmazingG
 let's link",atlanta,0
191,2013-05-20T23:31:25.000Z,Mac millers growing on me ,atlanta,0
192,2013-05-20T23:23:55.000Z,This Biology is killing me ,atlanta,0
193,2013-05-20T16:08:16.000Z,Sad day in this neighborhood RIP Noah Harris(punch) rip rip rip,atlanta,0
194,2013-05-20T21:35:06.000Z,Catch me in Sun Valley Catch in Sun Valley my trunk sound like a god damn pep rally !,atlanta,0
195,2013-05-20T23:32:51.000Z,I RATHER DIE THEN BE AVERAGE,atlanta,0
196,2013-05-20T23:01:45.000Z,HAPPENING NOW: Atlanta Public Schools Community Input meeting for new Superintendent search. Goes until 8 pm at Brown MS.,atlanta,0
219,2013-05-20T15:29:35.000Z,"Some of y'all girls need to upgrade y'all phones , I tired of sending emojis and getting question marks lol",atlanta,0
297,2013-05-20T20:58:23.000Z,Accident cleared on I 20 WB between Lee Rd and Fairburn Rd in #Douglas. Stop and go traffic from Riverside Pky in #LithiaSprings #ATLTraffic,atlanta,0
298,2013-05-20T18:12:06.000Z,"No one is going to give you anything you haven't earned. 
@BarackObama",atlanta,0
299,2013-05-20T22:21:49.000Z,Somebody Dm Me ! ,atlanta,0
300,2013-05-20T17:34:12.000Z,I just ate a crunch wrap supreme and a loaded potato griller and now I literally wanna roll over and die,atlanta,0
301,2013-05-20T15:41:44.000Z,"experiencing open creative dialog 
@wacatl
 with leaders & luminaries to bring clarity to a complex world",atlanta,0
302,2013-05-20T19:37:35.000Z,"Congrats! RT 
@ReggiCole
: I'm mailing off a new contract to 
@ellorascave
 today. Yay!!",atlanta,0
303,2013-05-20T21:16:26.000Z,Mama over here crying. It just hit her I'm going to college ! I don't feel like crying. :(,atlanta,0
304,2013-05-20T23:50:55.000Z,"2nd row Braves seats & all @3wild1s & I can talk about are our @Atlanta_Falcons! 
@5_Deuce_
 @SeanWSpoon56 
@ROBERTSON_9TWO
 @bobbymac36",atlanta,0
305,2013-05-20T19:42:36.000Z,"June: San Francisco, New Orleans, Denver, NYC 

I think I'll only be in la for like 4 days total.",atlanta,0
306,2013-05-20T16:50:47.000Z,"Looks like I have a loaded week already not to even include the weekend, starting tonight join as at Magic City turn 
 @Jane
!",atlanta,0
307,2013-05-20T16:17:05.000Z,In the studio with my homie @iAmAlexisRivera #GoingIn with a little Summer #Tune for the #Ladies so stay tuned !!,atlanta,0
308,2013-05-20T22:55:15.000Z,"7-min workout x2 + 1mi on the elliptical with 
@laurenmccay
.",atlanta,0
309,2013-05-20T21:36:20.000Z,"Turning up with my bro 
@BdotAdot5
 this weekend gotta show me how the pros ball . Hahahaha",atlanta,0
310,2013-05-20T23:28:56.000Z,"""the human algorithm is the confluence of data science and digital anthropology"" 
@briansolis
  #solisatl",atlanta,0
311,2013-05-20T19:31:41.000Z,"""Let's play the game Hipster Or Homeless!"" -my fashion professor ",atlanta,0
312,2013-05-20T22:02:47.000Z,niggas that ask for naked pictures are thirsty cause they get no pussy . lol js .,atlanta,0
313,2013-05-20T23:05:03.000Z,"just sittin on da toilet,ya know",atlanta,0
314,2013-05-20T19:39:05.000Z,Even the sun goes down,atlanta,0
336,2013-05-20T18:13:10.000Z,Poolside! ,atlanta,0
337,2013-05-20T18:30:17.000Z,Lets not cause any conflict. We all know the truth. Time will tell it.,atlanta,0
0,2013-05-20T23:59:57.000Z,Game hasn't even started and I've got 3 hot dogs down. #dollarhotdogday #brewers,fukishama,0
1,2013-05-20T23:59:58.000Z,"Why is #TheVoice
 on on a Sunday? Oh right, it's Monday. #longweekendproblems #whydayisit",fukishama,0
2,2013-05-20T23:59:57.000Z,"S/O to everyone in Moore stay strong we will recover, we will have to come together to overcome the devastation that happened today!",fukishama,0
3,2013-05-20T23:59:58.000Z,I'm perfectly fine! What ima be mad over you for? You just one less person ii gotta worry about. Yeen nun special to me tuh! Lmao,fukishama,0
4,2013-05-20T23:59:58.000Z,"""Sing praise to the Lord, you who belong to him, praise his holy name."" Psalm 10:4",fukishama,0
5,2013-05-20T23:59:57.000Z,One of the best parts about summer... Watermelon,fukishama,0
6,2013-05-20T23:59:59.000Z,"My momma Just Told Me Abt The Tornado That Hit Oklahoma 
 is needed",fukishama,0
7,2013-05-20T23:59:58.000Z,"Shout out to @brieannuuuh for being my 700th Follower!!! Go follow her asap n thanks!
#ilovemyfollowers",fukishama,0
8,2013-05-20T23:59:58.000Z,R.I.P those who died from the tornado at Oklahoma City. :(,fukishama,0
9,2013-05-20T23:59:58.000Z,Not a bad first day. Gettin my memory back! #7on7,fukishama,0
10,2013-05-20T23:59:58.000Z,Never take anything or anyone for granted because in a heartbeat it could all be taken away. #Grateful,fukishama,0
11,2013-05-20T23:59:57.000Z,In bed already #lol #whoami,fukishama,0
12,2013-05-20T23:59:58.000Z,Girl code is funny as hell,fukishama,0
13,2013-05-20T23:59:58.000Z,I hear thunder ,fukishama,0
14,2013-05-20T23:59:57.000Z,That ap meeting was sorta irrelevant. I could've just picked up my papers and left if I wanted.,fukishama,0
15,2013-05-20T23:59:57.000Z,"After I told my mom about that pussy, she was like omfg. Where that white hoe at? You do not hit my baby! Lets go and beat her #asianmamamad",fukishama,0
16,2013-05-20T23:59:57.000Z,"Shout out to 
@ahoyamber
 because I love her weirdness. Follow her! You won't regret it! ",fukishama,0
17,2013-05-20T23:59:58.000Z,I basically flagged the entire sol,fukishama,0
18,2013-05-20T23:59:57.000Z,Wildwood this week ,fukishama,0
19,2013-05-20T23:59:59.000Z,My tolerance for stupidity is seriously diminishing completely,fukishama,0
71,2013-05-20T23:59:57.000Z,my thoughts and concern are with all of those effected by today's tornado. #Oklahoma,fukishama,0
72,2013-05-20T23:59:58.000Z,"As much as I disliked Angie's class, I think I'm really gonna miss her and all of her weird stories...... #confessionsfromlibby",fukishama,0
73,2013-05-20T23:59:58.000Z,Just cleaned out my school bag & the the crown we made on freshman retreat  ,fukishama,0
74,2013-05-20T23:59:56.000Z,Feelings<<<<<<<<<<,fukishama,0
75,2013-05-20T23:59:58.000Z,"Where my thunder buddy at?!? 
 I feel it comin on soon",fukishama,0
76,2013-05-20T23:59:59.000Z,Love & Hip Hop >>>> ,fukishama,0
77,2013-05-20T23:59:59.000Z,Dalrymple University,fukishama,0
78,2013-05-20T23:59:59.000Z,Everyone's fake now.,fukishama,0
79,2013-05-20T23:59:58.000Z,You don't call someone a faggot if they're gay. You call someone a faggot if they're being a faggot,fukishama,0
80,2013-05-20T23:59:59.000Z,Kurtis is really pissing me off right now,fukishama,0
81,2013-05-20T23:59:59.000Z,Can I just take a chair into the shower and sit there forever,fukishama,0
82,2013-05-20T23:59:58.000Z,"school: I'm gonna go home and be productive today
home: ohh I never saw the finale of that show! minus well check fb too",fukishama,0
83,2013-05-20T23:59:56.000Z,Time for #LHHATL,fukishama,0
84,2013-05-20T23:59:57.000Z,My nail polish fails to stay on after 1 hour. It just chips away as it pleases ,fukishama,0
108,2013-05-20T23:59:58.000Z,Baseball players. ,fukishama,0
109,2013-05-20T23:59:58.000Z,A.         B.       c.      Book,fukishama,0
110,2013-05-20T23:59:58.000Z,She likes it.,fukishama,0
111,2013-05-20T23:59:56.000Z,"""@_smileeforme_: 
@ImBrenda_
 follow back ma ."" Followed",fukishama,0
112,2013-05-20T23:59:59.000Z,Kayla NEVER listens to brittni.,fukishama,0
136,2013-05-20T23:59:59.000Z,"People at one job call me ""Mikey"" people at the other call me ""Chappy"" friends from home call me ""Llama"" and family calls me ""Jamie.""",fukishama,0
180,2013-05-20T23:59:58.000Z,"""Bang bang"" we readdyyyyyyyy 
@lexamick
 & 
@garrettgambrell
 ",fukishama,0
181,2013-05-20T23:59:57.000Z,When I asking my family. Explain me with 1 word| They said: Playboy| No.. I'm not playboy.. But many girls like me & want to be my friends.,fukishama,0
182,2013-05-20T23:59:59.000Z,Try to take his girl better fall back. Cus  he smiling don't mean he won't go hard in the paint. Y'all know !!!,fukishama,0
183,2013-05-20T23:59:59.000Z,"Django is such a great film! Those who've yet to see it should go buy it, take a day off work tomorrow and watch it!! Seriously.",fukishama,0
184,2013-05-20T23:59:57.000Z,Fuckin with my ex cuz im still in love,fukishama,0
185,2013-05-20T23:59:58.000Z,"I think 
@desserrae_
 is gonna need to come down this weekend",fukishama,0
186,2013-05-20T23:59:59.000Z,Just raced my nephew man I'm tired haven't ran like that since middle school lbvs I need to start running again.,fukishama,0
187,2013-05-20T23:59:59.000Z,The skies truly declare the glory of the Lord.,fukishama,0
188,2013-05-20T23:59:59.000Z,"Worst thing about the weather being decent is at night your rooms like a sauna!! 
 #cantsleep",fukishama,0
189,2013-05-20T23:59:58.000Z,"Baby I'm Yours , Ain't No Need To Fight !",fukishama,0
190,2013-05-20T23:59:59.000Z,"Y'all can tell me everything that happened on twitter last night, but can't go back and look at the story during FCAT.",fukishama,0
191,2013-05-20T23:59:59.000Z,"11 and 7s duh “
@StarrBermudez
: I THINK 4s are my fave type of j's”",fukishama,0
192,2013-05-20T23:59:59.000Z,#Np Bon Jovi - It's my life,fukishama,0
193,2013-05-20T23:59:57.000Z,My dad asked me if I wanted to see ziggy marley with him ,fukishama,0
194,2013-05-20T23:59:57.000Z,ppl spend their whole lives tricked into trying to get to one place and avoiding the other. when both places exist in the mind,fukishama,0
195,2013-05-20T23:59:59.000Z,SHOULD I GO TO YOGA OR STUDY,fukishama,0
196,2013-05-20T23:59:57.000Z,"Close my personal side off from society, why idk. Reflective thoughts I guess",fukishama,0
197,2013-05-20T23:59:59.000Z,Finished at divisions . Didn't qualify for 100 and 200 finals . Qualified for 4x1 finals tho ,fukishama,0
221,2013-05-20T23:59:58.000Z,"When 
@LadyLaxers
 follows you back",fukishama,0
222,2013-05-20T23:59:58.000Z,but earlier today someone said kmt means 'kissi me tw3' ... I cried and cried and cried but mummy didnt mind me,fukishama,0
357,2013-05-20T23:59:58.000Z,Sneaking around in a relationship makes no sense when you can just be single and do what you want.,fukishama,0
358,2013-05-20T23:59:59.000Z,I've learned not to get attached to guys bc I always end up losing them or getting dicked over,fukishama,0
359,2013-05-20T23:59:57.000Z,I feel like I have no friends sometimes ,fukishama,0
360,2013-05-20T23:59:58.000Z,I will be buried in a spring loaded casket filled with confetti! I just want a future archaeologist to have a great day!,fukishama,0
361,2013-05-20T23:59:57.000Z,"In San Jose, they don't use plastic bags. In New York, they double-bag everything. #nice",fukishama,0
362,2013-05-20T23:59:59.000Z,"God , I need a cigarettes & weed to satisfy my night.",fukishama,0
363,2013-05-20T23:59:59.000Z,Failure is nature’s plan to prepare you for great responsibilities. Napoleon Hill,fukishama,0
364,2013-05-20T23:59:58.000Z,my header brings back memories.,fukishama,0
365,2013-05-20T23:59:57.000Z,Time to cuss out the thirty 13 year olds outside,fukishama,0
366,2013-05-20T23:59:58.000Z,Let them know TAVI!!!!! ,fukishama,0
367,2013-05-20T23:59:57.000Z,Ugh I hate feeling like that but it's just that I been through it and I don't wanna do it again ,fukishama,0
368,2013-05-20T23:59:58.000Z,Running behind @PoonaF_2 while he's kicking up the damn earth,fukishama,0
369,2013-05-20T23:59:56.000Z,The commercials on pandora are either Spanish or someone speaking English with a Mexican accent.. ,fukishama,0
370,2013-05-20T23:59:58.000Z,venting to @LMil_5 #thatswhatfriendsarefor ,fukishama,0
371,2013-05-20T23:59:59.000Z,"#LatestOnOk: Nearly 60 are in the hospital, more than a dozen are children. #PrayForOklahoma",fukishama,0
372,2013-05-20T23:59:57.000Z,Error 404: Tus besos NOT FOUND.,fukishama,0
373,2013-05-20T23:59:57.000Z,Osceola's shit better be straightened out by next year cause I don't want to be walking into a war zone first day of school. ,fukishama,0
374,2013-05-20T23:59:59.000Z,Business and family doesn't work,fukishama,0
375,2013-05-20T23:59:58.000Z,"Just slammed with 80mph winds, trees and debris flying by us and nipples are now hard!  With @serietah 
@crytical85
 and Midsouthstormchasers",fukishama,0
0,2013-05-20T23:55:39.000Z,"All that grace, all that body
All that face makes me wanna party. 
 #Young&Beautiful",austin,0
1,2013-05-20T17:46:59.000Z,"Spoil me w/ loyalty, i can finance myself",austin,0
2,2013-05-20T12:31:47.000Z,"Happy 10th Month anniversary Babby I Lovee You withh all my heart #Toostrong <3 
@Kenia_alfaro25
 ",austin,0
3,2013-05-20T19:57:58.000Z,Why text me if you're not going to text me back? -_-,austin,0
4,2013-05-20T17:11:34.000Z,If I had no voice If I had no tongue I would dance for you like the rising sun #praiseGod #worship,austin,0
5,2013-05-20T23:22:25.000Z,"Vetter Kids at the Habanero House tonight, Austin.  Let's make Monday wild.",austin,0
6,2013-05-20T13:17:13.000Z,"""@hayhayhello: 3 A days. 4 B days. 1 C day. And 4 final days. 12 days!"" WOOHOO. We can survive 12 days, right? #struggles",austin,0
7,2013-05-20T20:11:47.000Z,Officially an employee at Lilly Pulitzer!! #happyday ,austin,0
8,2013-05-20T03:04:54.000Z,Had such a great weekend ,austin,0
9,2013-05-20T18:13:17.000Z,"Doing damage last night with 
@zavywavi
 and 
@dimitriwhite
 and making up for a while semester
 #perfection",austin,0
10,2013-05-20T20:50:53.000Z,"Were on our way back to the airport 
 ...i'm really gonna miss you Austin 
 you were a dream 
 #illbeback",austin,0
11,2013-05-20T19:19:46.000Z,"N TX and OK folks, please be safe. More storms are popping up. #txwx",austin,0
12,2013-05-20T19:37:40.000Z,Everybody will be dancing if you're doing it right.,austin,0
13,2013-05-20T22:27:22.000Z,"I recommend you start a #Pandora radio station using 
@capitalcities
 as the band. That's all I listen to at work. Good stuff.",austin,0
14,2013-05-20T19:19:38.000Z,Im hungry >;/ lmao,austin,0
15,2013-05-20T18:34:16.000Z,Found some poems I wrote back in January and February :o,austin,0
16,2013-05-20T19:45:18.000Z,Things should jus go back to the good old times now.,austin,0
17,2013-05-20T20:41:59.000Z,Something amazing happen to me last night,austin,0
18,2013-05-20T20:07:49.000Z,You need to change who you are to be who you're not.,austin,0
19,2013-05-20T22:01:14.000Z,One play down. Seven more to go. #stateoneact #soexcited #theatrekid,austin,0
168,2013-05-20T14:35:29.000Z,"So like...do we have to wait a week, or can we just play Super Regionals tomorrow?? #CantWaitThatLong",austin,0
169,2013-05-20T21:38:44.000Z,"""You like Krabby Patties, don't you Squidward?""",austin,0
170,2013-05-20T23:43:20.000Z,I prefer my eyes low!,austin,0
171,2013-05-19T23:56:59.000Z,Lmao Jose got game,austin,0
172,2013-05-20T20:13:31.000Z,Lets get medicated,austin,0
173,2013-05-20T22:51:45.000Z,Heart goes out to Oklahoma. I'm speechless and it's still going.,austin,0
174,2013-05-20T21:01:39.000Z,Today was a blast. Advisory Olympics is probably my favorite thing to do at New Tech. Lol.,austin,0
175,2013-05-20T19:06:22.000Z,"If I don't like you,  then you really did something wrong because I am cool with almost everyone.",austin,0
176,2013-05-20T22:37:39.000Z,"So I did make the Dean's list!!! I'm soo thankful 
 #blessed",austin,0
177,2013-05-20T18:14:04.000Z,"Lovin' this 
@TexasSoftball
 motto: #CantStopWontStop Good Luck Ladies! #TeamTooStrong #HookEmHorns",austin,0
178,2013-05-20T04:22:48.000Z,Finally Gonna Get A Chance To Go Back Home !,austin,0
179,2013-05-20T22:52:52.000Z,"I 
 Arrested Development",austin,0
180,2013-05-20T16:04:35.000Z,Miguel be like let my nuts adorn you,austin,0
181,2013-05-20T16:18:54.000Z,"Inside the mind of the bigot, is a tiny little room with mirrors on all sides. He thinks they are windows. #fb",austin,0
182,2013-05-20T12:18:29.000Z,I might need a new prescription,austin,0
183,2013-05-20T04:39:31.000Z,"Moving out is one of the most depressing activities, ever.",austin,0
184,2013-05-20T05:00:41.000Z,Sometimes walkin away is the best yet hardest decision to make,austin,0
185,2013-05-20T17:04:36.000Z,"My #MCM Is My Boyfriend 
@quincy_smith
 <3",austin,0
186,2013-05-20T18:25:48.000Z,"Thanks to 
@GoodPop
 for saving the day 
@Peddle
 HQ during our office heat wave today! #icecold",austin,0
187,2013-05-20T15:10:52.000Z,Why is it that when someone tells me I can't have or can't do something that suddenly becomes exactly what I want or have to do? #rebellious,austin,0
251,2013-05-20T02:16:33.000Z,"You can hear through his mic and he sounds horrible
 #BBMAs 
@justinbieber",austin,0
252,2013-05-20T16:14:20.000Z,"So today is the day for SpinClass
Excited and nervous
Hoping I have energy for my Yoga class after
#FingersCrossed 
#HappyMonday ",austin,0
253,2013-05-20T21:40:04.000Z,"“@sarasugly: Hispanics don't twerk , 
They grind . 
” and gay Hispanics do both (; ",austin,0
254,2013-05-20T22:26:51.000Z,He coulda used a B3 but he didn't. He coulda hired a bassist but he didn't. He coulda sounded like someone before him but he didn't. #ray,austin,0
255,2013-05-20T23:34:07.000Z,Yarelli Shut up (:,austin,0
256,2013-05-20T19:39:34.000Z,"I stay outta other peoples Business, so id be happy if people stayed outta mine...... Js ",austin,0
257,2013-05-20T05:06:14.000Z,"As his girl i gotta be strong for him nd hold it down til he comes home 
 i miss you babe /: 
@daclayvin_",austin,0
258,2013-05-20T00:51:58.000Z,I. Believe. God. Exists. And. I. Will. Succeed. ,austin,0
259,2013-05-20T15:12:16.000Z,#AlphaBrain in the morning is a must,austin,0
260,2013-05-20T21:58:43.000Z,"A relationship with God that doesn't change your life, isn't really a relationship with God. #IAS #truth 
@Athletes116
 @IamSecond",austin,0
261,2013-05-20T23:45:57.000Z,"Aidens trying out for this selective soccer team. Workout seems intense. I wonder how he's gonna do
 hopefully he kicks ass",austin,0
262,2013-05-20T02:52:37.000Z,"What?! 
@holmantr
 followed us to Sonic. With 
@thehankdugie
 #reunited. We are  talking about you 
@saMykel
 behind your back...",austin,0
263,2013-05-20T22:00:34.000Z,"I have realized the""Armor of God"" is made of metals we know not of. It's supernatural!Unbreakable!No Fiery Darts of the Enemy Shall prosper!",austin,0
264,2013-05-20T23:02:29.000Z,"They may take my life, but they'll never take my queso. #RememberTheAlamo",austin,0
265,2013-05-20T23:47:51.000Z,It's looking like one of those nights: bills on bills... #txlege #7days till #SineDie,austin,0
266,2013-05-20T04:42:13.000Z,"“
@Koop_Chingon
: Real talk though..It's always good to drink with older people cause they put wisdom in ya!” Gt has no wisdom.",austin,0
267,2013-05-20T22:45:41.000Z,Lol @effjoel since you claim you're never anyone's #MCM you're my mcm for today ,austin,0
289,2013-05-20T22:28:14.000Z,"When I'm gone, everybody gone know who I am and what I stood for.",austin,0
290,2013-05-20T17:59:23.000Z,"I'm turning 21 and moving to New York City, and it just occurred to me that I have nothing to wear for any of it. #shopping",austin,0
291,2013-05-20T22:24:41.000Z,Players have been recreated over the years. I don't know anyone who can do what Ray Manzarek did.,austin,0
0,2013-05-19T22:31:35.000Z,Tornado is pretty close to our house. Brb taking shelter in my closet #Oklahomalife,moore,1
1,2013-05-20T17:47:56.000Z,A week and a half was just not a long enough break from the Biz #wemeetagain,moore,1
2,2013-05-20T22:47:05.000Z,Shay is ok but house is gone. Please pray,moore,1
3,2013-05-20T21:59:45.000Z,"Only god knows why things like this happen.. 
 #PrayForOklahoma",moore,1
4,2013-05-20T20:31:46.000Z,I wanna hold high and steal your pain,moore,1
5,2013-05-20T23:58:54.000Z,"Dear God plz be w/the families of those children that lost their lives, be their comfort & peace. I cannot even fathom. #Pray4Oklahoma",moore,1
6,2013-05-20T21:58:08.000Z,Thank goodness for all those sweet children being accounted for,moore,1
7,2013-05-20T16:36:05.000Z,You lose track of time when your doing your passions,moore,1
8,2013-05-20T23:51:47.000Z,emhs bring water and clothes to killackeys room tomorrow!!!!,moore,1
9,2013-05-20T23:53:41.000Z,"yeah , cause its his voice, & I can see him outside on his phone .",moore,1
10,2013-05-20T21:13:53.000Z,Even Thru Tragedy GOD Is Still Awesome !!,moore,1
11,2013-05-20T19:45:50.000Z,"Okay City of Norman, I think you jumped the gun a little on those sirens #chilllll",moore,1
12,2013-05-20T23:35:40.000Z,"I can't take it anymore
 24 little sweets kids gone... 
#heartbroken",moore,1
24,2013-05-20T22:30:46.000Z,"I'm off work tomorrow and would love to help out. If anyone knows of anything to do, please please let me know. #giveback #moore #okwx",moore,1
25,2013-05-20T22:58:06.000Z,I don't know if my mom will be able to come home tonight... I can't imagine what other people are going through. #prayforoklahoma,moore,1
26,2013-05-20T16:04:13.000Z,Trelynn like it here. She not tryna go. Lol,moore,1
27,2013-05-20T22:21:23.000Z,"Man...just found out my aunt lost her house out there in Moore,,just glad she is okayy!",moore,1
28,2013-05-20T21:33:58.000Z,Why go help no use? Not right now.,moore,1
29,2013-05-20T20:33:21.000Z,"Oklahoma's weather is depressing, so much ruined.",moore,1
30,2013-05-20T22:18:39.000Z,"Why is #ReasonsImNotACheerleader trending? I'll step on you with my diamond nfinitys, choke you with glitter, and trample you tumbling.",moore,1
61,2013-05-20T12:23:35.000Z,#WhileKendaleWasGone Kendale was gone?,moore,1
62,2013-05-20T20:47:31.000Z,I hate this feeling outside. It's like death in the air. Keep my brother in y'all's prayers. ,moore,1
63,2013-05-20T23:38:45.000Z,Schools should make storm shelters... :'(,moore,1
