,date,contents,city,city_in_disaster
37,2020-12-25T19:44:03.000Z,"These days I’ve become so unapologetic.  Doing whatever makes me happy, and keeping whoever and whatever around that makes me happy. This my business.",atlanta,0
70,2020-12-25T13:05:04.000Z,"Day after day, regardless of station in life, we reach out, hope, pray for God to bless us. On this this day the birth of the Christ child, with all its beauty and mystery, powerfully reminds us, He is with us, even now, in the midst of chaos, to save our sanity and our souls.",atlanta,0
71,2020-12-25T17:25:12.000Z,MERRY CHRISTMAS TWITTER FAMILY !!,atlanta,0
72,2020-12-25T23:25:52.000Z,leaving a lot of situations right where they at I’m over the shenanigans,atlanta,0
73,2020-12-25T21:20:05.000Z,"+* ok ! 
 i’m  . bringing sexy * ok  !+back :( 
 ++ 
#love *",atlanta,0
74,2020-12-25T23:35:58.000Z,I’m really fucking tired of everything,atlanta,0
75,2020-12-25T16:46:42.000Z,if you play cod you know what i mean when i say it’s time to get after some christmas newbs,atlanta,0
76,2020-12-25T21:48:07.000Z,Didn't think I would be at the emergency room on Xmas but the Redhead fell on the steps and has cracked her head. Will need stitches so guess it's a good thing I only had two glasses of Crown,atlanta,0
77,2020-12-25T05:10:35.000Z,Merry Chrimuh to all of the ATL FGC and everyone from out of town and over seas who we’ve rocked with! Stay safe and enjoy yourselves! ,atlanta,0
78,2020-12-25T01:13:46.000Z,Real friends talk shii in ur face and say nice things behind ur back,atlanta,0
79,2020-12-25T23:20:27.000Z,I like big dick bottom verses ,atlanta,0
80,2020-12-25T17:39:00.000Z,"Police of Naples, Italy has discovered 15 tones of drugs belonging to Hezbollah

#globalization",atlanta,0
101,2020-12-25T16:26:26.000Z,A #Nashville police officer proving once again that not all heroes wear capes. God bless him and the rest of the first responders up there.,atlanta,0
102,2020-12-25T17:27:23.000Z,"Some 
@MiamiHEAT
 basketball on Christmas Day 
 

#NBAXmas",atlanta,0
103,2020-12-25T18:50:38.000Z,"He’s a good man, Savannah.",atlanta,0
104,2020-12-25T17:38:54.000Z,i don't fuck with a lot of people cause I've seen em talk shit about errbody they cool with 𓆘,atlanta,0
125,2020-12-25T17:41:00.000Z,12:30 p.m. and I’ve eaten three breakfasts. Such abundance is humbling. May we care for the cold and suffering as we count our blessings. Merry Christmas ,atlanta,0
126,2020-12-25T18:56:56.000Z,First of all it’s none of y’all  black ass business who is in a relationship and how they go about doing things ,atlanta,0
127,2020-12-25T16:48:30.000Z,Holidays always suck for me but I love seeing all the happy families on my TL.,atlanta,0
128,2020-12-25T18:51:33.000Z,My thoughts and prayers are with the people of #Nashville. #nashvillebombing,atlanta,0
149,2020-12-25T18:33:30.000Z,Happy birthday to our lord and savior Jesus Christ!!,atlanta,0
278,2020-12-25T23:25:49.000Z,"So many proposals today 
 ....... y’all have fun and invite me to all the weddings so I can dress up bc I’ll wait on that ",atlanta,0
279,2020-12-25T20:07:22.000Z,cfa dont hit the same nomo,atlanta,0
280,2020-12-25T23:44:02.000Z,Imma do Christmas at my crib next year. Or probably Thanksgiving,atlanta,0
281,2020-12-25T15:25:53.000Z,Cherish ya family during the holidays and be thankful..,atlanta,0
282,2020-12-25T15:48:41.000Z,My grandma may get to come home from the hospital today !! ,atlanta,0
283,2020-12-25T23:00:18.000Z,"My most intimate physical moments is when my face is touched. Ion let anyone touch my face, but at the right times I submit and act mushy.",atlanta,0
284,2020-12-25T19:26:50.000Z,I don’t ever wanna hear y’all say playboi carti is good again ,atlanta,0
285,2020-12-25T19:03:30.000Z,"I hope everyone has the merriest of days today. 

And thank you to everyone for your kindness. 

I forget that family doesn’t alway mean just by blood, but by community and heart. You have all reminded me that. I can’t beg to express how much it means to me. 
 you all,

-Kelly",atlanta,0
286,2020-12-25T00:34:19.000Z,Max just fits so well into my family. I know it’s been almost 6 years but it melts my heart all the time still,atlanta,0
287,2020-12-25T23:26:27.000Z,Almost done just waiting on the paperwork to be released.  Thanks everyone much appreciated.,atlanta,0
288,2020-12-25T20:54:30.000Z,The green circles are circling today lol. iG is going tf off lol.,atlanta,0
289,2020-12-25T19:28:22.000Z,I need a Christmas cheek clapping ,atlanta,0
290,2020-12-25T05:33:19.000Z,too much shit happened this year for it be Christmas. A lot of people went through mental issues and couldn’t cop with the situation that we’ve been through this year. It was too chaotic and personally my brain can’t operate like that. Merry Christmas to everyone though,atlanta,0
311,2020-12-25T22:43:03.000Z,The older I get the more I appreciate nice titties,atlanta,0
312,2020-12-25T22:55:11.000Z,how can aluminum foil go in the oven but not in the microwave?,atlanta,0
313,2020-12-25T22:30:31.000Z,KNOW YOUR WORTH especially as a friend.,atlanta,0
314,2020-12-25T15:19:15.000Z,americans that say happy christmas instead of merry christmas — what are you trying to prove,atlanta,0
335,2020-12-25T20:41:38.000Z,"Next holiday I’m either going to have a dog, baby, or a full time boo. We gon see ",atlanta,0
336,2020-12-25T15:29:19.000Z,The love I’ve been waiting for is self love ,atlanta,0
337,2020-12-25T23:54:52.000Z,literally just ordered the most obnoxious amount of food,atlanta,0
0,2020-12-25T23:59:55.000Z,Kd cold as hell...,fukishama,0
1,2020-12-25T23:59:51.000Z,inventing gender was definitely a low point in the course of human evolution,fukishama,0
2,2020-12-25T23:59:53.000Z,A happy man is too satisfied with the present to dwell too much on the future. ~ Albert Einstein,fukishama,0
3,2020-12-25T23:59:58.000Z,pro rev gerard was literally so pretty....why Her.,fukishama,0
4,2020-12-25T23:59:54.000Z,"""Are you a girl or a boy"" im about to ram my fist into your face thats what",fukishama,0
5,2020-12-25T23:59:48.000Z,Everyone this Christmas sharing the “did not get engaged” post on Facebook but I’m actually the CEO of “not getting engaged” ,fukishama,0
6,2020-12-25T23:59:45.000Z,"*#Breaking|* Apartheid Israeli Zionist Occupation Terrorist Regune Warplanes targeting several areas in Gaza strip.
*#GazaUnderAttack*",fukishama,0
7,2020-12-25T23:59:47.000Z,the amount of shit ppl go thru n we have no idea,fukishama,0
8,2020-12-25T23:59:55.000Z,I will tell a female she’s pretty quick!! Y’all be looking so good!,fukishama,0
9,2020-12-25T23:59:45.000Z,"k it’s time for Christmas goose and wine. Stay salty, anon. The rest of you get a thousand consensual kisses and platonic touches. ",fukishama,0
10,2020-12-25T23:59:51.000Z,DONT PUT A SEXUALITY ON JACK KLINE THEY ARE 3 YEARS OLD FOR FUCK SAKES,fukishama,0
11,2020-12-25T23:59:55.000Z,"So I keep getting this question about 
Naturopathy:

Naturopathy is a natural healing approach that uses a variety of methods to help the body to heal and balance itself. 
Naturopathy recognises that health is more than the absence of disease; it is dependent upon many factors.",fukishama,0
12,2020-12-25T23:59:55.000Z,"Limits. Small gathering of 7. Fam tried to bring "" friend"". Fam & friend got sent home. This is my home. Respect or Eject. She came back alone......",fukishama,0
13,2020-12-25T23:59:47.000Z,I'm going to tag the people who changed the year for the better.♡ dea,fukishama,0
14,2020-12-25T23:59:45.000Z,There's no birth control like watching someone's kids,fukishama,0
15,2020-12-25T23:59:54.000Z,so many shoes on carpets in these christmas pics,fukishama,0
16,2020-12-25T23:59:43.000Z,only time of year i love is Christmas,fukishama,0
17,2020-12-25T23:59:55.000Z,sometimes I feel useless but then I remember I breath out carbon dioxide for plants,fukishama,0
36,2020-12-25T23:59:48.000Z,Imam fully committed to providing that translation #NZvsPak,fukishama,0
37,2020-12-25T23:59:52.000Z,"“Seriously, um. Thank you,” Alex says. He really does not want to explain this to June. “Merry Christmas. ’Night.”",fukishama,0
69,2020-12-25T23:59:46.000Z,This has absolutely been the worst Christmas for me but I know that the sacrifices we made were worth it and I know we can make up for it next year.,fukishama,0
70,2020-12-25T23:59:46.000Z,"As a teen in Nashville in the late 90s, 2nd Avenue *was* Downtown

Sbarro, Satco, Wendy’s, Graham Central Station, Old Spaghetti Factory, Laser Quest

Perfect place to loiter and receive multiple religious pamphlets",fukishama,0
71,2020-12-25T23:59:42.000Z,.2021 imma give my everything,fukishama,0
72,2020-12-25T23:59:56.000Z,hello besties ,fukishama,0
73,2020-12-25T23:59:47.000Z,All the cute gay couples are posting their pics and honestly I just want to say you are all so beautiful and your happiness makes me happy. I feel the love and I’m wishing each one of you a beautiful future together. Thank you for making me smile. Merry Christmas ,fukishama,0
74,2020-12-25T23:59:49.000Z,"If you provide medical care 
@RepAdamSchiff
 said you're racist towards black people.",fukishama,0
75,2020-12-25T23:59:53.000Z,dont cry snowman,fukishama,0
76,2020-12-25T23:59:59.000Z,"and its alright
calling out for somebody to hold tonight
when youre lost i'll find the way
i'll be your light
you'll never feel like you're alone...",fukishama,0
77,2020-12-25T23:59:59.000Z,"""Rather than love, than money, than fame, give me truth."" ~ Henry David Thoreau",fukishama,0
78,2020-12-25T23:59:53.000Z,Y’all really be hiding y’all relationships to flirt on social media.. I’m just gagged,fukishama,0
98,2020-12-25T23:59:48.000Z,"I really just said to my mother ""you'll never guess how many men have spaffed in me this year"".

I have officially had too much wine",fukishama,0
99,2020-12-25T23:59:51.000Z,"Oh thank god, my mom's going to get tested tomorrow. I didn't think I'd convinced her, but she's feeling worse, so she agreed to do it.",fukishama,0
100,2020-12-25T23:59:58.000Z,"""You're beard is so soft, I wanna rip it off and use it as a blanket.""

- my 4 year old",fukishama,0
120,2020-12-25T23:59:40.000Z,Scroll my profile and join all the active GAs.,fukishama,0
121,2020-12-25T23:59:46.000Z,"Merry Christmas everyone 
. Nos da. Night night. Hope you all managed as good a day as possible. Xx",fukishama,0
122,2020-12-25T23:59:46.000Z,the only thing keeping me going is that i’m getting my hair done lol,fukishama,0
123,2020-12-25T23:59:52.000Z,Fireboy sabi this music thing abeg ,fukishama,0
142,2020-12-25T23:59:47.000Z,"How fucking funny is it if Hawks counts his wings to his height and he is like ""yeah I am 180 cm...if you count my wings otherwise I am 172 and I don't like to think of myself as short.""",fukishama,0
143,2020-12-25T23:59:48.000Z,all i need for 2021 is good energy and vibes,fukishama,0
144,2020-12-25T23:59:50.000Z,"I vote #IZONE_HLA2021 #HLA2021 
@official_izone",fukishama,0
176,2020-12-25T23:59:51.000Z,Finally told my mom about my butt tattoo and all I have to say is what a priceless face she had,fukishama,0
177,2020-12-25T23:59:58.000Z,"Excited to announce I’ve landed a job at lucasfilm, as the head of the department of scaling ships correctly",fukishama,0
178,2020-12-25T23:59:50.000Z,Recent large-scale cyber attacks have given foreign agents access to our most sensitive government and private systems. Our vulnerability is immense. #nashvilleexplosion #nashvillebombing,fukishama,0
179,2020-12-25T23:59:47.000Z,"HOLY SHOADFALSDHASDLKJGH 
@z2_team
 @BarkerMugen
 

I JUST SAW WHAT YOU PUT IN. YEAH “THAT”. HOLY SHIT. #HYPERDBZ",fukishama,0
180,2020-12-25T23:59:51.000Z,Another reminder that Thriller has NO SKIPS!,fukishama,0
181,2020-12-25T23:59:59.000Z,"Good morning, tulog pa sya.",fukishama,0
182,2020-12-25T23:59:57.000Z,se eu cair o tdn todo cai and i think that’s beautiful ,fukishama,0
183,2020-12-25T23:59:47.000Z,May God open more doors in 2021,fukishama,0
184,2020-12-25T23:59:58.000Z,one thing i don’t like is to feel like i’m being tried i’ll snap back in the worst way and ain’t no telling what ima do or say,fukishama,0
185,2020-12-25T23:59:43.000Z,"Y’all have got to work on why you feel the need to stomp on other ppls joy on the internet.

Your soul needs some work.",fukishama,0
206,2020-12-25T23:59:48.000Z,Brees mistakenly threw the pass into the receiver’s chest. Bad throw.,fukishama,0
207,2020-12-25T23:59:46.000Z,Missing our family today. But happy and grateful we’re all healthy.,fukishama,0
208,2020-12-25T23:59:46.000Z,"Hey y'all. Just need a prayer or two out here. Didn't realize the Camellia Bowl was TODAY and yeah, your guy missed it. It was between the marshall thundering herd and the u at Buffalo bulls. Again, just a prayer or two or three. Gracias.",fukishama,0
209,2020-12-25T23:59:57.000Z,Y’all married couples how do you feel using ur money to feed unknown strangers at ur weeding?,fukishama,0
231,2020-12-25T23:59:57.000Z,"Was looking at a 12 month class on leadership, by women, for women, $6000 I am sure it is worth it but I don't have that in my budget right now",fukishama,0
232,2020-12-25T23:59:48.000Z,But my god if Barr dropped 2 picks today....,fukishama,0
233,2020-12-25T23:59:49.000Z,Petitioning to make Charlie and the chocolate factory count as a Christmas movie,fukishama,0
234,2020-12-25T23:59:42.000Z,The All Girl(TAG) band should be renamed as “Pretty girls band” ,fukishama,0
256,2020-12-25T23:59:44.000Z,if i’ve ever made u hard before u need to buy me a xmas gift sorry i don’t make the rules,fukishama,0
257,2020-12-25T23:59:59.000Z,It's pretty wild how much the illuminati card game has already predicted.,fukishama,0
319,2020-12-25T23:59:48.000Z,anyways merry cheese stuffed crust have a safe night thotties <3,fukishama,0
320,2020-12-25T23:59:55.000Z,"I vote #IZONE_HLA2021 #HLA2021 
@official_izone
1 retweet = 1 vote  
1 reply = 1 vote",fukishama,0
321,2020-12-25T23:59:48.000Z,Mom and I are getting teriyaki for Christmas dinner. ,fukishama,0
322,2020-12-25T23:59:49.000Z,Seeing everyone get BTS merch for Christmas warms my heart ,fukishama,0
323,2020-12-25T23:59:50.000Z,Ungrateful mfs disgust me,fukishama,0
324,2020-12-25T23:59:46.000Z,"Man said I only had one plate, I failed",fukishama,0
325,2020-12-25T23:59:59.000Z,"Some day we will watch a live stream of a police drone chasing a drug smuggling drone, shot from a news drone.",fukishama,0
326,2020-12-25T23:59:56.000Z,i would NEVER get up in class to grab a tissue and jus start blowin my nose in front of everybody i respect myself too much,fukishama,0
327,2020-12-25T23:59:55.000Z,Not me sobbing on the couch watching TikToks of people asking their stepparents to adopt them,fukishama,0
328,2020-12-25T23:59:57.000Z,"y’all really made me realize this year that my family only ever watched the same 3 christmas movies. it’s a wonderful life, the grinch (both versions), claymation rudolph....and like. charlie brown christmas special. i have seen no other christmas media.",fukishama,0
329,2020-12-25T23:59:52.000Z,my sister started given wish her luck,fukishama,0
330,2020-12-25T23:59:49.000Z,"Update! My elbow isn’t broken, but I do have some pretty bad nerve damage. Spent the morning with my pinky and ring finger numb :) merry Christmas",fukishama,0
331,2020-12-25T23:59:53.000Z,there are ppl who say w their whole chests that greys is the best show in shondaland and THAT is why i have trust issues,fukishama,0
332,2020-12-25T23:59:54.000Z,"Brees gets one to Cook against the blitz, and he rumbles 44 yds to MIN 19. 1st down",fukishama,0
333,2020-12-25T23:59:48.000Z,"The chemistry between Lady Gaga and Bradley Cooper in #AStarIsBorn 
One of the best on-screen partnerships, it holds the film together",fukishama,0
334,2020-12-25T23:59:51.000Z,watching this british detective drama and it was really good up until they started interacting with sex work and it just immediately became super bad and gross,fukishama,0
335,2020-12-25T23:59:50.000Z,"No matter what Jeff Teague does, I’ll never forget him hitting a jumper in the FIRST QUARTER and telling Bron nem they wasn’t gonna get swept like they did the year before to get swept just like the year before. ",fukishama,0
356,2020-12-25T23:59:43.000Z,gonna start drunk tweeting about yunho and mingi this is gonna be so fun,fukishama,0
357,2020-12-25T23:59:52.000Z,Slept off on this girl again and I feel so sad cos I always wake up 1 hr later ,fukishama,0
358,2020-12-25T23:59:53.000Z,"Excellent, another raunchy Regency drama.

Tabloids: ""How dare they show these noble people engaging in modern debauchery and sin - they were so well mannered and genteel.""
Actual regency gents: ""Haha, bet you fifty pounds you can't **** her in a hot air balloon""",fukishama,0
0,2020-12-25T05:53:37.000Z,playboi carti ain’t no vampire he the damn grinch he tried ruin Christmas with this album.,austin,0
1,2020-12-24T23:28:32.000Z,"cats love being under your tree, im sorry if you don’t have a cat",austin,0
2,2020-12-25T23:24:43.000Z,"Merry Xmas! I had a great day and am so thankful for my family, friends, coworkers and (current and former) students.",austin,0
3,2020-12-25T03:40:03.000Z,everyone’s getting engaged and having babies. wth am I doing wrong? i’m so jealous.,austin,0
4,2020-12-24T00:12:40.000Z,I’ll die bout my brother so treat him with respect THANKS,austin,0
5,2020-12-25T02:38:46.000Z,Merry Christmas to all!!! (Except Sooners and aggys) #HookEm #Texans #longhorns #MerryChristmas ok fine even to Sooners and aggys,austin,0
6,2020-12-25T21:19:07.000Z,"Tbh I just want to nut inside someone’s son/daughter 
... I mean Merry Christmas ",austin,0
7,2020-12-25T13:57:23.000Z,"Merry Christmas 
 & Happy Holidays ",austin,0
8,2020-12-25T21:54:05.000Z,I love how bisexuality is being accepted a lot more now and people are starting to feel comfortable with themselves,austin,0
9,2020-12-24T22:41:57.000Z,i will literally block u if u leave me on delivered,austin,0
10,2020-12-25T01:51:53.000Z,Vaccine pictures are the new Hamilton playbill shots,austin,0
11,2020-12-24T04:01:49.000Z,"Love life a joke , me a joke , life a joke , gn",austin,0
12,2020-12-24T17:59:06.000Z,"Told my mom I couldn’t find a ps5 for Christmas and she said that when I was real small, she drove all over the city to find me a cabbage patch doll. They were sold out everywhere so I never got one, but idk man that level of effort before online shopping. Warmed my heart ",austin,0
13,2020-12-25T03:35:31.000Z,The biggest flex is little kids telling you your pretty bc those mfs don’t hold back,austin,0
14,2020-12-25T19:34:09.000Z,"Ngl, today hasn’t been great. I hope you’re all having a merry Christmas though and that we’ll have an easier time in the coming year.",austin,0
15,2020-12-25T17:12:30.000Z,I wonder if the Merry Chrysler girl knows how much of an impact she had.,austin,0
16,2020-12-24T18:53:02.000Z,just me shopping for myself for Christmas ,austin,0
17,2020-12-24T20:59:30.000Z,"Only need 999,353 more followers to hit 1M. So close. Help me reach 1M every RT helps",austin,0
18,2020-12-24T19:27:22.000Z,Does not feel like Christmas Eve at all.,austin,0
38,2020-12-25T00:22:06.000Z,i should be standing behind a grill rn,austin,0
71,2020-12-25T06:11:05.000Z,i know shaun would’ve fuckin loved this album,austin,0
72,2020-12-25T21:45:28.000Z,"Merry Xmas, folks! Hold space in your hearts for us pernil-challenged home cooks having to scroll through all of your delicious pictures. #sendaplato ",austin,0
73,2020-12-25T03:18:58.000Z,"just ate an edible, sittin in a massage chair, got my neck pillow on, and enjoying an alcoholic beverage...  wake me up when it’s 2021",austin,0
74,2020-12-24T00:47:38.000Z,did jesus himself say “thou shalt not wear a mask during a pandemic” or are y’all just ignorant and using religion as an excuse to feel superior? when in reality y’all look dumb,austin,0
75,2020-12-24T21:06:40.000Z,One of the best things about getting sober is re-binging some TV shows that I vaguely remember. #OZARK,austin,0
76,2020-12-25T03:24:02.000Z,"So many beautiful families out there today, a lot of y’all look fresh af too. Merry Xmas guys ",austin,0
77,2020-12-24T01:47:35.000Z,"My brother has been Christmas shopping ALL DAY and the anxiety in me just could NOT. I hate shopping to begin with, but all in the crowds of people??? Hell no",austin,0
78,2020-12-25T04:04:44.000Z,"I was off for a week because I was sick and I had a table of UPS employees today leave me a $60 tip. I almost cried. Merry Christmas Eve, everyone. But especially to them.",austin,0
79,2020-12-24T15:48:37.000Z,The key to good bbq is not sleeping for more than 90 minute stretches for 12-24 hours,austin,0
80,2020-12-25T18:22:42.000Z,"A Jew on a bike ride saying Merry Christmas 
 to every walker out this morning",austin,0
81,2020-12-24T03:00:51.000Z,"BEST HOLIDAY NEWS EVER!!! My parents are getting vaccinated Saturday!!!!!! 
 god is good! ",austin,0
102,2020-12-25T20:34:21.000Z,honestly a man telling me he wants a baby with me is not enough for me to actually give him a baby.,austin,0
103,2020-12-25T20:11:30.000Z,"Christmas just doesn’t feel like Christmas without little baby arms around me. I can’t wait for next year. 

I hope you all have a wonderful day.",austin,0
104,2020-12-25T23:03:12.000Z,"I have finally seen #WW84.
I cried. I fangirled. It was so so worth it.",austin,0
105,2020-12-24T05:37:55.000Z,"Trump’s next pardons will be for Ursula, Scar, and Jafar... and no question Gaston will also be included",austin,0
126,2020-12-25T15:04:39.000Z,"thankful for another day of life 
today was not given or promised 
blessed & highly favored",austin,0
127,2020-12-24T23:14:32.000Z,All I want for Christmas is a job that pays the bills. And a back scratching.,austin,0
128,2020-12-24T02:05:11.000Z,no one understands how bad i want to bleach my eyebrows,austin,0
129,2020-12-24T23:25:14.000Z,this exotic got me making a list and checking it twice,austin,0
130,2020-12-25T20:54:36.000Z,My dad told me congrats for making the chronicles top 100 local album list for 2020 with the second best project you released this year ,austin,0
179,2020-12-25T05:05:11.000Z,Everyone who has been to a party during this pandemic is gonna wake up with some coal in their stockings,austin,0
180,2020-12-25T20:32:47.000Z,Happy Birthday to the original Palestinian socialist king himself!,austin,0
181,2020-12-25T07:37:08.000Z,UMMM WHICH ONE OF YOU DONATED TO SPONSOR A CAPYBARA IN MY NAME?!?!?!?! AND THANK YOU????,austin,0
182,2020-12-25T06:31:04.000Z,making a big pot of gumbo for any of the latchkey homies that can't leave town and have nowhere to be for christmas hmu,austin,0
183,2020-12-24T23:10:40.000Z,Non-Jews of Twitter: Prepare yourselves for an inundation of Chinese food photos from your Jewish friends tonight,austin,0
184,2020-12-24T18:16:57.000Z,"My three settings
-Sci Comm 
-Baylor Girl 
-TRAAANNNNSSSS ",austin,0
185,2020-12-25T15:37:39.000Z,So my lil sister got a new fish last night and it committed suicide by jumping out the bowl ,austin,0
186,2020-12-25T20:14:32.000Z,"Merry Festivus, beat the fuck out of that one annoying family member.",austin,0
187,2020-12-24T16:13:52.000Z,"My grandpa had a heart attack Tuesday night and is having a quadruple bypass today, please send good vibes his way ",austin,0
188,2020-12-25T16:09:36.000Z,"Without ever talking about a shared appreciation of his work 
@beckycloonan
 and I randomly gave each other Naoki Ursawa books. We truly are one being!",austin,0
189,2020-12-25T17:09:16.000Z,"It’s not Christmas until you’ve received all 3

1. The xmas chain texts 
2. The team snapchat Xmas snap
3. Your grandma’s 3 part aggressively Christian Xmas green text to you and all the random numbers",austin,0
209,2020-12-24T17:50:03.000Z,"Now that the #RWF is coming to an end, I just wanted to give a BIG shoutout to both 
@bigdumbgaming
 and 
@OTKnetwork
! Casting for both orgs was a blast and I had such a fun time. Big props to everyone both on screen with me and behind the scenes!! Y’all made this race AMAZING ",austin,0
210,2020-12-24T17:40:00.000Z,I'm adopting a senior dog when I move in Feb and I just found out that my apartment removed their weight restrictions- about to get a big ole boy,austin,0
211,2020-12-25T00:51:14.000Z,"Anyone who ever doubted me, talked down, or did me dirty. Thank you. Your the reason I’m the one",austin,0
212,2020-12-24T19:10:16.000Z,Anyone else feel like such a GRINCH this Christmas ?,austin,0
232,2020-12-25T04:06:09.000Z,Merry Christmas folks! May your God bless you and yours ,austin,0
233,2020-12-25T02:25:05.000Z,"Josh Bell isn’t a very good baseball player. I don’t think that trade is bad for Pittsburgh. Could they have gotten more? Maybe. But Josh Bell has had one good season and has been replacement level the rest of his career. Only 28, the hit tool is there, but he’s not a star player",austin,0
234,2020-12-25T19:59:52.000Z,"a little tipsy, bout to send the WYD text to the man in my apartment",austin,0
235,2020-12-25T08:01:25.000Z,Rhode Island is the San Antonio of New England,austin,0
255,2020-12-25T17:27:54.000Z,not me feeling shaky because of my morning coffee. all this caffeine and nowhere to direct the energy.,austin,0
284,2020-12-24T19:26:16.000Z,My family would change Christmas to Sunday when I’m scheduled to black out Saturday...,austin,0
285,2020-12-24T17:40:00.000Z,meagan you do not have to do the mean girls jingle bell rock dance every time the song comes on. you don’t.,austin,0
286,2020-12-25T22:33:22.000Z,"We are gonna sign to a major deal 
God confirms ",austin,0
287,2020-12-24T08:37:44.000Z,Rush Limbaugh dying of cancer is getting in the way of my dream of seeing him devoured by wolves. There’s still time but honestly I see no path to victory ,austin,0
288,2020-12-24T19:41:13.000Z,Putting two comforters on our bed might be the best thing we ever did for our marriage,austin,0
289,2020-12-25T13:59:43.000Z,Happy “my child is an ungrateful brat” day! ,austin,0
290,2020-12-25T01:09:22.000Z,ps we’re watching muppet christmas carol,austin,0
291,2020-12-25T03:28:02.000Z,"So I decided to make 
@MrMake1tHappen
 baked Ziti and I’m annoyed! WHY IS IT SOOO GOOD?!  Like we over here licking bowls as if it’s our last meal. ",austin,0
292,2020-12-25T03:37:54.000Z,"missing 
@KrissieTX
. ready for her return to twitter!",austin,0
293,2020-12-24T18:29:25.000Z,"‘Twas the day before Christmas  
And on vacation at last
I sat down to read my student’s
dissertation draft   
Tho the semester has ended  
And classes complete
The work never ends  
in the old academe",austin,0
294,2020-12-25T18:01:52.000Z,I miss vine,austin,0
323,2020-12-25T18:14:04.000Z,Toulouse been boomin the past 2 weeks. It’s really starting to feel like old Toulouse days again.,austin,0
324,2020-12-25T04:36:13.000Z, to all the other parents out there assembling things all night!,austin,0
325,2020-12-25T07:48:11.000Z,I don’t wanna get microchipped when I get the vaccine. I wanna get macrochipped. Make that shit big,austin,0
326,2020-12-24T20:31:21.000Z,‘You don’t have to be what people want you to be because you’re a woman. Keep pushing. Be an asshole.’ I love my guy friends,austin,0
394,2020-12-24T00:20:08.000Z,"Anyone else having issues playing League Pass games on the 
@NBA
 app on Apple TV?",austin,0
395,2020-12-24T14:48:51.000Z,"I just want to say thank you to 
@splice
 and 
@discohq
 for being so gosh darn trusting and supportive of me and my writing. ",austin,0
396,2020-12-25T20:10:40.000Z,5 mimosas in. What’s up? ,austin,0
397,2020-12-24T16:50:11.000Z,"Wednesday 12/23 was the busiest day for air travel of the entire #COVID19 pandemic across the country and at 
@AUStinAirport
. 
@TSA
 screened 1.19 million at America’s airports and 13,205 in #Austin, a sign that the virus isn’t stopping all #Christmas2020 travel plans. ",austin,0
417,2020-12-25T02:17:14.000Z,Holiday szn Twitter used to be so fun b/c everyone was home for the holidays and off work so tweet volume went up and went more causal / relaxed but now we’re just all at home all the time anyways now lol,austin,0
0,2020-12-25T14:49:40.000Z,"PRESENCE> PRESENTS. Thankful for my family, Merry Christmas!",moore,0
1,2020-12-24T17:15:17.000Z,"#Sooners AP All-Big first team selections

QB Spencer Rattler
C Creed Humphrey
K Gabe Brkic 
DT Isaiah Thomas",moore,0
2,2020-12-25T01:58:35.000Z,You don’t have to understand the plan when you trust God has a purpose.,moore,0
3,2020-12-25T01:57:01.000Z,"Casserole in fridge.
Christmas Eve Hamburger Helper done.

I’m ready for a drink! Lol",moore,0
4,2020-12-24T22:54:17.000Z,"My biggest flex at 20 is that I’m not engaged, don’t have kids, and I’m single. The secret you may ask.. 
move away from your hometown and never go back",moore,0
5,2020-12-25T07:37:56.000Z,I just find it interesting that the kid in Polar Express is Logan Lerman,moore,0
6,2020-12-24T08:47:52.000Z,Christmas: where i can’t sleep for two days because I’m way too excited and anxious to see everyone & for them to open their gifts,moore,0
7,2020-12-25T20:10:38.000Z,When I say that I’ve never loved a movie as much as I love Soul... I’ve never loved a movie as much as I love Soul.,moore,0
8,2020-12-25T05:26:38.000Z,y’all say carti trash and ur fav rapper nba young boy.... byeeeee!!!!,moore,0
9,2020-12-25T00:28:15.000Z,I’ve literally been here for 30 minutes and I’m already pissed lmao. YOU DON’T HAVE TO STOP WHEN YOU’RE TURNING RIGHT BY RIVERWIND. that shit has been green for 15 years omg,moore,0
10,2020-12-25T18:04:45.000Z,A CUSTOMER LEFT ME AND MY COWORKER A JOINT AS A TIP HELLO,moore,0
11,2020-12-25T06:39:07.000Z,"bees can’t fly in rain. i, however, cannot sleep in pants. we all have our limitations, yall stay safe",moore,0
12,2020-12-25T16:55:37.000Z,I never feel more like a cog in the machine than when I have to speak in my customer service voice on Christmas,moore,0
13,2020-12-25T04:17:39.000Z,I’m so jealous ( but happy of course i really love to see it.)  of people who spend the holidays with their big families ,moore,0
14,2020-12-24T02:14:15.000Z,pls no more wind,moore,0
15,2020-12-24T04:18:24.000Z,No better tradition than buying Christmas presents 72 hours before Christmas.,moore,0
16,2020-12-25T22:27:32.000Z,"My mom just willingly and unprompted asked me a question about my synagogue 
Y’all. This is massive.",moore,0
34,2020-12-25T00:41:45.000Z,i got ashlee an espresso machine for christmas and gave it to her last night... i have had like 5 shots of espresso today,moore,0
35,2020-12-25T15:00:18.000Z,holidays be difficult w/ split family man,moore,0
36,2020-12-24T22:27:54.000Z,"my friend gave jr $100 for christmas, why this boy goes “ mom look up some plane tix” 
me: why? for what? 
* him waiving the money around 
“i got us
” 
literally winked too! ",moore,0
71,2020-12-25T16:05:33.000Z,"Merry Christmas, OKC!!! ",moore,0
